name,compiler,type,threads,input,mpxbtnum,cycles,major_faults,instructions,dtlb_store_misses,branch_instructions,branch_misses,dtlb_load_misses,dtlb_loads,time,mpxerrors,minor_faults,dtlb_stores
hmmer,icc,mpx,1,native,,1183193635723,0,2541831225138,14236,76603189954,1625259448,17753,850692890383,311.668355266,,3892,82301785281
hmmer,icc,mpx,1,native,,1183380165344,0,2541830074513,14884,76596664894,1632297312,15910,850673553523,311.705876533,,4018,82301792046
hmmer,icc,mpx,1,native,,1182710456278,0,2541782499672,16860,76603574444,1632605818,15568,850688846354,311.530444025,,3888,82296903402
hmmer,icc,mpx,1,native,,1183103816736,0,2541771686890,14532,76600172538,1638757651,16435,850693099462,311.645338828,,4027,82298916200
hmmer,icc,mpx,1,native,,1183288636749,0,2541814106471,27068,76595421489,1628245393,13558,850697562628,311.711363942,,3896,82297829434
bzip2,icc,mpx,1,native,,112732028968,0,239543040224,25735,26308739879,891867530,11267,43942530518,29.701361752,,4719,21956284706
bzip2,icc,mpx,1,native,,112499076822,0,240105671198,22962,26372309062,893682947,10386,43917894889,29.646519796,,4609,21761752326
bzip2,icc,mpx,1,native,,112245734212,0,239043759735,31177,26133661170,899778800,12244,43997546944,29.578588218,,4678,21881271420
bzip2,icc,mpx,1,native,,112319000410,0,239312470691,38162,26215091603,898038696,11655,43988592339,29.588359942,,5015,21886509854
bzip2,icc,mpx,1,native,,112326286684,0,238431664637,20909,26180591319,895294757,9982,43856166475,29.590430027,,4675,21832645438
bzip2,icc,mpx,1,native,,112371199890,0,239960298150,28671,26217475064,906177181,11435,43998532406,29.603918807,,4727,22000402171
bzip2,icc,mpx,1,native,,112851979147,0,239276131483,40557,26222962101,899845897,11803,44007455827,29.736292155,,4957,21887312286
bzip2,icc,mpx,1,native,,112499001058,0,239943926799,20198,26259818718,892587380,9831,44133934541,29.636604738,,4741,21988532264
bzip2,icc,mpx,1,native,,112469446256,0,239711585389,24907,26408277086,897195457,10994,43935437202,29.645424606,,4622,21789785235
bzip2,icc,mpx,1,native,,112609832284,0,239687091722,39377,26385000230,894280101,16828,43900150296,29.668781294,,5072,21779491832
milc,icc,mpx,1,native,,,,,,,,,,,,,
milc,icc,mpx,1,native,,,,,,,,,,,,,
milc,icc,mpx,1,native,,,,,,,,,,,,,
milc,icc,mpx,1,native,,,,,,,,,,,,,
milc,icc,mpx,1,native,,,,,,,,,,,,,
milc,icc,mpx,1,native,,,,,,,,,,,,,
milc,icc,mpx,1,native,,,,,,,,,,,,,
milc,icc,mpx,1,native,,,,,,,,,,,,,
milc,icc,mpx,1,native,,,,,,,,,,,,,
milc,icc,mpx,1,native,,,,,,,,,,,,,
namd,icc,mpx,1,native,,576557530910,0,1299598508305,77576,56930025411,1918659989,81218,274028177440,151.886375326,,11718,61691566232
namd,icc,mpx,1,native,,576554385320,0,1299529653598,65325,56942798801,1917612469,78357,274031877297,151.875304809,,11846,61657854637
namd,icc,mpx,1,native,,576719021053,0,1299356319395,64846,56887093081,1917434357,143084,274058295185,151.982649161,,11933,61642333338
namd,icc,mpx,1,native,,576477845125,0,1299797441621,53898,56904940204,1918246031,124753,274031601871,151.857717284,,11950,61657794286
namd,icc,mpx,1,native,,576803325553,0,1299297799998,64777,56901688920,1918020318,134496,274048215979,151.948500528,,11755,61651133995
namd,icc,mpx,1,native,,578337524156,0,1299372120342,96438,56896180850,1917091047,114477,274075738789,152.353832554,,12091,61633206302
namd,icc,mpx,1,native,,576544103465,0,1299421629461,72616,56914672034,1917376587,92892,274046897303,151.883771859,,11939,61645409061
namd,icc,mpx,1,native,,576702600567,0,1299452337584,69226,56921738914,1918237730,65520,274049028930,151.943193479,,11879,61651090563
namd,icc,mpx,1,native,,577526528306,0,1299259673075,58646,56861622879,1916614297,62393,274051229806,152.154025872,,11945,61587216373
namd,icc,mpx,1,native,,576737744299,0,1299587281775,47502,56932099141,1918594451,185291,274038719850,151.977714179,,11722,61681566977
sjeng,icc,mpx,1,native,,1809522251827,0,3080915563459,84033,439554347281,14232295027,1996700,557055478767,476.756561554,,3024,221495868028
sjeng,icc,mpx,1,native,,1808771047217,0,3080598561528,79321,439485963113,14229971348,1751228,557065199463,476.562923424,,3051,221516843019
sjeng,icc,mpx,1,native,,1808926331791,0,3080460772005,75596,439565288383,14228178866,1878701,557114245016,476.604237957,,3029,221428788327
sjeng,icc,mpx,1,native,,1808746271649,0,3080611587353,72241,439513237944,14228257775,1705157,557036295086,476.616663855,,3025,221501538497
sjeng,icc,mpx,1,native,,1808910949050,0,3080533904264,434727,439545993738,14226545816,12468379,557120632179,476.691987199,,3541,221480712599
sjeng,icc,mpx,1,native,,1807895312996,0,3080744173690,77734,439521912989,14229251901,1626765,557049846941,476.378790298,,3068,221469431254
sjeng,icc,mpx,1,native,,1808342178755,0,3080500749394,98731,439531363565,14226979304,1972271,557098507893,476.448902491,,3042,221511416976
sjeng,icc,mpx,1,native,,1809076091456,0,3080451745343,70460,439541730746,14226812525,1511126,557134672616,476.634554113,,3002,221442064999
sjeng,icc,mpx,1,native,,1808424742505,0,3080730279522,84904,439493441044,14230750173,1621033,557102401552,476.59615061,,3039,221433469959
sjeng,icc,mpx,1,native,,1809528637656,0,3080177843382,74583,439533227730,14232164221,1684221,557100160383,476.80500863,,3017,221536224481
dealII,icc,mpx,1,native,,,,,,,,,,,,,
dealII,icc,mpx,1,native,,,,,,,,,,,,,
dealII,icc,mpx,1,native,,,,,,,,,,,,,
dealII,icc,mpx,1,native,,,,,,,,,,,,,
dealII,icc,mpx,1,native,,,,,,,,,,,,,
dealII,icc,mpx,1,native,,,,,,,,,,,,,
dealII,icc,mpx,1,native,,,,,,,,,,,,,
dealII,icc,mpx,1,native,,,,,,,,,,,,,
dealII,icc,mpx,1,native,,,,,,,,,,,,,
dealII,icc,mpx,1,native,,,,,,,,,,,,,
lbm,icc,mpx,1,native,,1655734747345,0,1214824911646,2856,19106233816,50687617,3349,229822639769,436.316810365,,1128,124776767340
lbm,icc,mpx,1,native,,1655981382379,0,1214882185056,7162,19099170045,50588471,1299,229826411770,436.386713038,,1637,124777561434
lbm,icc,mpx,1,native,,1655836280846,0,1214857119846,7482,19096064357,50530248,2027,229836294802,436.412768179,,1641,124778558661
lbm,icc,mpx,1,native,,1655704133240,0,1214841011960,2936,19097672903,50670075,1403,229829939186,436.311584504,,1125,124780300015
lbm,icc,mpx,1,native,,1663957150380,0,1214826736733,9312,19129541622,50785782,2571,229832054617,438.507920106,,1636,124768857739
lbm,icc,mpx,1,native,,1655700703605,0,1214800940731,2954,19097709241,53484267,2002,229837797076,436.307124132,,1127,124782980818
lbm,icc,mpx,1,native,,1655912143728,0,1214813055618,7604,19107037196,50723708,1821,229842137006,436.394436055,,1637,124775952314
lbm,icc,mpx,1,native,,1655826058372,0,1214766350748,7646,19095519182,50750968,2899,229848660311,436.46126145,,1639,124779690715
lbm,icc,mpx,1,native,,1655908263652,0,1214784399370,7262,19100600995,50727925,2594,229835505404,436.365010376,,1640,124780048307
lbm,icc,mpx,1,native,,1655884540856,0,1214816683804,7712,19109825587,50716450,4358,229821367979,436.343438062,,1641,124775831454
gobmk,icc,mpx,1,native,,255720382384,0,332437313299,1494807,42753614435,3077086086,7052185,68330616117,67.902046749,,15810,38063463459
gobmk,icc,mpx,1,native,,255927859707,0,332744514621,1371592,42708846410,3078673431,6173058,68312407398,67.885000363,,15357,38062625783
gobmk,icc,mpx,1,native,,255626106389,0,332659962471,1504893,42749389669,3078324850,6625370,68325151971,67.822168005,,12948,38045807791
gobmk,icc,mpx,1,native,,255703477931,0,332660888809,1389562,42763155872,3079041144,5055862,68343460552,67.809594068,,12352,38058766802
gobmk,icc,mpx,1,native,,255860845904,0,332600651552,1592503,42717911088,3074743116,7168988,68271049790,67.857381504,,12959,38046278704
gobmk,icc,mpx,1,native,,255723411416,0,332582079281,1439484,42727854788,3076992273,4056858,68360047356,67.821649277,,11255,38041377096
gobmk,icc,mpx,1,native,,255870192946,0,332649433452,1609689,42731695537,3077057597,8236073,68313461900,67.866745968,,14473,37996117980
gobmk,icc,mpx,1,native,,256020146609,0,332577041473,1751293,42718575628,3083190942,6790333,68322285861,67.893854561,,15969,38056220977
gobmk,icc,mpx,1,native,,255464693196,0,332586496841,1495447,42746317952,3076800767,6643031,68311036355,67.747024513,,14975,38002330981
gobmk,icc,mpx,1,native,,255418874841,0,332904131284,1391911,42708661675,3072449315,6970270,68170572292,67.745985687,,15870,38019473146
soplex,icc,mpx,1,native,,,,,,,,,,,,,
soplex,icc,mpx,1,native,,,,,,,,,,,,,
soplex,icc,mpx,1,native,,,,,,,,,,,,,
soplex,icc,mpx,1,native,,,,,,,,,,,,,
soplex,icc,mpx,1,native,,,,,,,,,,,,,
soplex,icc,mpx,1,native,,,,,,,,,,,,,
soplex,icc,mpx,1,native,,,,,,,,,,,,,
soplex,icc,mpx,1,native,,,,,,,,,,,,,
soplex,icc,mpx,1,native,,,,,,,,,,,,,
soplex,icc,mpx,1,native,,,,,,,,,,,,,
h264ref,icc,mpx,1,native,,168643246220,0,364303237513,59489,27138985344,502248623,158204,120565974602,44.446941654,,7056,32082308019
h264ref,icc,mpx,1,native,,168090809997,0,364311004836,45833,27106348422,499338800,94658,120639449788,44.296720416,,7318,32085830472
h264ref,icc,mpx,1,native,,168906216980,0,364189227327,44089,27136527150,497938075,186419,120701701028,44.503636504,,7194,32083394947
h264ref,icc,mpx,1,native,,168170183640,0,364445463053,63797,27140679491,500742037,132004,120597874411,44.310854156,,7047,32107935420
h264ref,icc,mpx,1,native,,168524192500,0,364404130067,52037,27145408132,501424775,103838,120626979776,44.403845459,,7184,32101530472
h264ref,icc,mpx,1,native,,169233075589,0,364277436041,41261,27107577000,500579598,229925,120532647334,44.588866033,,7063,32055235235
h264ref,icc,mpx,1,native,,168263290570,0,364361731103,37778,27168894184,500612004,64263,120657097444,44.415373163,,7039,32061447242
h264ref,icc,mpx,1,native,,169073343697,0,364506589588,47639,27138385296,500066765,173369,120514010593,44.55140053,,6847,32063318505
h264ref,icc,mpx,1,native,,167954604685,0,364505110052,60620,27145139055,499160366,113791,120550212554,44.252366308,,7269,32111504709
h264ref,icc,mpx,1,native,,169190736640,0,364388749927,78424,27122510529,500846358,225536,120587335579,44.588209598,,7433,32053342352
mcf,icc,mpx,1,native,,1118448567550,0,522782186891,24917613,70834076475,3972160959,2570513492,154186952777,556.449562564,,868031,42982803686
mcf,icc,mpx,1,native,,1098371151537,0,522715730533,18690207,70741818115,3967605347,1037255654,154060433195,542.31364447,,860621,43069341882
mcf,icc,mpx,1,native,,1099178665661,0,522748347092,19158393,70801134605,3969353277,972763561,154112308859,540.227484973,,861515,43095977921
mcf,icc,mpx,1,native,,1097659123747,0,522167988439,19304814,70767885188,3969248972,1033251082,154230874153,541.934214279,,861482,42969736924
mcf,icc,mpx,1,native,,1119391942904,0,523335172965,23526351,70772797453,3972929949,2506150258,154021037778,553.145216068,,860207,43072453274
mcf,icc,mpx,1,native,,1117621710412,0,522898756700,23779628,70760968017,3970090527,2561231799,154111933936,555.061169621,,860869,43062110044
mcf,icc,mpx,1,native,,1118476754697,0,522623203310,22966746,70769040391,3973834320,2558254597,154192612420,555.12618924,,860877,43010785133
mcf,icc,mpx,1,native,,1115720641832,0,522837710097,24046004,70773121215,3973409525,2530231302,154056545524,552.967887354,,861602,43110114792
mcf,icc,mpx,1,native,,1124353311360,0,523122662295,28448632,70800527531,3973358228,3134278367,154111864665,557.488264556,,861264,43000161845
mcf,icc,mpx,1,native,,1122383349981,0,522939282574,27476698,70760359983,3972462961,3004393914,154030745463,556.488960907,,860243,43186105999
libquantum,icc,mpx,1,native,,825570600525,0,1565143969580,121215,122083436413,169310823,94650,229717327868,222.058313102,,19922,107526483658
libquantum,icc,mpx,1,native,,824886523168,0,1564874897955,126007,122103691001,169767507,57620,229647399571,222.129918488,,18901,108011388756
libquantum,icc,mpx,1,native,,828810950630,0,1565122365856,153002,122061046497,169095424,108729,229920709493,223.746773073,,19417,107724648813
libquantum,icc,mpx,1,native,,829753079114,0,1566601252877,141267,122217795517,168833684,115044,229620921986,224.391585979,,19925,107718247517
libquantum,icc,mpx,1,native,,828390245363,0,1564540583575,134170,122213357045,168715423,78567,229578020734,223.19911687,,19927,107857704059
libquantum,icc,mpx,1,native,,832452673844,0,1566853357804,133347,122257132603,170250419,115396,229765648804,224.941988955,,19923,107730473130
libquantum,icc,mpx,1,native,,826711836597,0,1565263612644,120240,122152057437,169676565,66863,229584299189,223.041310204,,18903,107779086042
libquantum,icc,mpx,1,native,,826675832101,0,1565571504458,137296,122000552236,170893039,97072,229642587657,222.934486726,,19415,107455793645
libquantum,icc,mpx,1,native,,822677466109,0,1565761740505,144614,122176053649,168942381,64987,229648281538,221.460263178,,18903,107589222104
libquantum,icc,mpx,1,native,,824127634582,0,1566510225620,146908,122192717142,170968361,82958,229503560141,221.880211116,,19414,107903690360
gcc,icc,mpx,1,native,,,,,,,,,,,,,
gcc,icc,mpx,1,native,,,,,,,,,,,,,
gcc,icc,mpx,1,native,,,,,,,,,,,,,
gcc,icc,mpx,1,native,,,,,,,,,,,,,
gcc,icc,mpx,1,native,,,,,,,,,,,,,
gcc,icc,mpx,1,native,,,,,,,,,,,,,
gcc,icc,mpx,1,native,,,,,,,,,,,,,
gcc,icc,mpx,1,native,,,,,,,,,,,,,
gcc,icc,mpx,1,native,,,,,,,,,,,,,
gcc,icc,mpx,1,native,,,,,,,,,,,,,
povray,icc,mpx,1,native,,750961040784,0,1536452077038,2224,135218432176,932614230,268666,468707338979,197.964082895,,2549,232980498301
povray,icc,mpx,1,native,,738510431386,0,1536653863513,3434,135248935328,930640323,152307,468663293537,194.696105911,,2694,232959815544
povray,icc,mpx,1,native,,745407086976,0,1536523159910,1986,135225179301,933135882,133540,468659744375,196.492115682,,3167,232911553679
povray,icc,mpx,1,native,,758922193164,0,1536681138941,7484,135242158610,929731403,326530,468684211805,200.032523276,,2848,232929793027
povray,icc,mpx,1,native,,750940524213,0,1536692655018,2390,135265916834,928237884,182020,468703573081,197.913927751,,2992,232915142478
povray,icc,mpx,1,native,,743897499731,0,1536327621387,2318,135225129632,929653215,177130,468777401402,196.099312181,,2654,232933504709
povray,icc,mpx,1,native,,750261171671,0,1536598683733,3828,135239774427,928868517,130959,468712621011,197.896187003,,2781,232895950600
povray,icc,mpx,1,native,,742183026551,0,1536248269892,2196,135197194844,928460716,218815,468814313842,195.591856291,,2797,232981839823
povray,icc,mpx,1,native,,740603394924,0,1536236427626,6218,135227144296,928063379,108188,468816183076,195.180459536,,2679,232928219673
povray,icc,mpx,1,native,,751362012781,0,1536397643396,1718,135201381679,932000586,162570,468694501860,197.996207361,,2638,232996390945
astar,icc,mpx,1,native,,811494289603,0,915194516522,326473234,116717810900,13224578700,422804166,245405663240,227.44071802,,94307,62582703168
astar,icc,mpx,1,native,,811085764730,0,915218838583,329790205,116727302559,13225204074,414236522,245421517084,227.357645833,,94455,62580708923
astar,icc,mpx,1,native,,812082275301,0,915422821684,332773089,116775750482,13222174882,425131260,245397916372,227.638027526,,94899,62533242038
astar,icc,mpx,1,native,,810566874344,0,915069505754,330065783,116724047240,13226198850,413118005,245415884644,227.141875285,,93746,62557136297
astar,icc,mpx,1,native,,810253797537,0,915204164785,328583750,116746385221,13221389540,431661915,245413825522,227.162833898,,94171,62538102793
astar,icc,mpx,1,native,,810475951773,0,915130736728,331155635,116738547960,13227822280,420474654,245426975661,227.226226705,,94259,62577020142
astar,icc,mpx,1,native,,811628592898,0,915134204720,335868273,116731115930,13226637196,433523658,245421698553,227.510011827,,94932,62579787432
astar,icc,mpx,1,native,,812027002371,0,915332698012,333690576,116746407976,13226542927,426742187,245393400708,227.551271535,,94833,62562504776
astar,icc,mpx,1,native,,818941410932,0,915214807705,336118411,116710566236,13222960660,445009643,245398521912,229.460292897,,94424,62596829542
astar,icc,mpx,1,native,,811153713892,0,915035240141,331865641,116719592408,13221941806,438101470,245424533775,227.413199932,,93793,62587837202
perlbench,icc,mpx_only_write,1,native,,462383399979,0,865368113450,8691496,153897041818,663921158,42206193,270342675594,121.912493452,,450572,126431139155
perlbench,icc,mpx_only_write,1,native,,464847476596,0,864351221038,8938527,153495283908,663406223,40239901,269896964961,122.490252054,,456101,126970037138
perlbench,icc,mpx_only_write,1,native,,458175214580,0,866525182500,8706878,153941790986,664672838,39846203,269607403400,120.734528624,,460447,126586174315
perlbench,icc,mpx_only_write,1,native,,458294925914,0,865035423342,8565153,153999713625,665724282,39388918,270480189239,120.761874286,,454280,126424554976
perlbench,icc,mpx_only_write,1,native,,460219101519,0,864900528732,8282776,153561544419,662677963,39207042,269784973616,121.283690994,,453894,126892249974
perlbench,icc,mpx_only_write,1,native,,459663565006,0,859361309960,8562495,152864948510,662470439,37983592,270704862731,121.134328288,,459951,127450304884
perlbench,icc,mpx_only_write,1,native,,464974755745,0,861291715905,9067595,153282918869,662835242,42746994,271140985199,122.528412467,,460628,126807327711
perlbench,icc,mpx_only_write,1,native,,458584003209,0,862639624410,9054736,153434905297,663736154,42472300,270867322113,120.845027819,,461003,126773972225
perlbench,icc,mpx_only_write,1,native,,457197200764,0,863177599040,9168326,152766736147,660602883,41319910,269388684835,120.511879164,,454453,127772974162
perlbench,icc,mpx_only_write,1,native,,464689838508,0,860535610824,8447794,153234360378,663439730,41198841,271067003217,122.478790775,,458884,127062187209
omnetpp,icc,mpx_only_write,1,native,,1107803198189,0,815799356628,294024517,147459297447,2108219504,1450593998,253040339615,430.261996473,,148292,140451503993
omnetpp,icc,mpx_only_write,1,native,,1108045882050,0,815947662449,288369430,147475689019,2105300869,1430326175,253029119536,429.462613536,,146941,140395265690
omnetpp,icc,mpx_only_write,1,native,,1105964369411,0,815923026159,303400889,147463580867,2107062415,1463381582,252990673691,431.476166285,,147528,140455669662
omnetpp,icc,mpx_only_write,1,native,,1101619441486,0,815849351391,290026724,147446058148,2105557024,1410064537,252994156787,430.568962766,,149256,140457004655
omnetpp,icc,mpx_only_write,1,native,,1217318437342,0,815848638626,997103132,147446369034,2225254367,3746026185,253032521086,472.021258227,,147996,140489082598
omnetpp,icc,mpx_only_write,1,native,,1118753960201,0,815673790489,305346667,147403599534,2106961044,1558997205,253075836699,433.615947872,,149227,140464260481
omnetpp,icc,mpx_only_write,1,native,,1106223180648,0,815847587303,304393996,147447562327,2103339752,1532010679,253041129208,430.586712787,,147178,140431961050
omnetpp,icc,mpx_only_write,1,native,,1108276920738,0,815687486562,296064591,147470028288,2103710137,1524671118,253048960580,429.501337917,,144565,140439235205
omnetpp,icc,mpx_only_write,1,native,,1107201204632,0,815847281422,311766623,147449851853,2102305680,1566940580,253054423288,429.106077206,,149331,140462528500
omnetpp,icc,mpx_only_write,1,native,,1103823150673,0,815873885492,290201647,147431023912,2107586057,1528245464,253019667744,432.000824133,,149084,140463113191
sphinx3,icc,mpx_only_write,1,native,,31151352249,0,65793893521,86260,7431522853,143153212,617931,16069595779,8.219867234,,13521,2494552502
sphinx3,icc,mpx_only_write,1,native,,31327378131,0,65477920918,231331,7395878138,144190151,5133443,16111677132,8.267120883,,13318,2514839360
sphinx3,icc,mpx_only_write,1,native,,31386425764,0,65619158820,501967,7424716691,142849959,10204670,16118948202,8.274719715,,13721,2500587354
sphinx3,icc,mpx_only_write,1,native,,31560617976,0,65531173065,454351,7427194081,142226654,7425881,16125230755,8.330319551,,12420,2514863646
sphinx3,icc,mpx_only_write,1,native,,31783768676,0,65398752164,938016,7388279254,143114537,15616743,16123029470,8.37966706,,10986,2512757248
sphinx3,icc,mpx_only_write,1,native,,31694328749,0,65620973144,532750,7431725482,142562597,6949725,16106146517,8.359389729,,13018,2507916277
sphinx3,icc,mpx_only_write,1,native,,31078793895,0,65474358278,99395,7408314839,142495180,1981882,16119681439,8.194173354,,12578,2508301791
sphinx3,icc,mpx_only_write,1,native,,31272619151,0,65621489969,192785,7408576325,143075475,3632175,16095553674,8.245521435,,11144,2511013772
sphinx3,icc,mpx_only_write,1,native,,31441427010,0,65576244956,370734,7414733949,142920134,7599879,16076142055,8.300590807,,13061,2504668689
sphinx3,icc,mpx_only_write,1,native,,31502608219,0,65545570633,762106,7420969099,143229102,13594318,16100624437,8.306728052,,13926,2507049124
hmmer,icc,mpx_only_write,1,native,,471849817253,0,1501730911693,7506,68121977938,1285351783,13450,563171084962,124.342659571,,3881,77397727179
hmmer,icc,mpx_only_write,1,native,,474751446429,0,1501706321549,22616,68126587287,1284685537,39633,563160114822,125.112524245,,3878,77403425618
hmmer,icc,mpx_only_write,1,native,,471875197919,0,1501729837836,19228,68128361552,1291454079,19330,563150125708,124.31688103,,3993,77395788107
hmmer,icc,mpx_only_write,1,native,,471549598988,0,1501722190246,26370,68127572752,1274659602,43256,563131240423,124.217548476,,3880,77399636195
hmmer,icc,mpx_only_write,1,native,,471621404535,0,1501721813281,20698,68127062731,1285859540,11114,563166048443,124.258584104,,3980,77393902076
hmmer,icc,mpx_only_write,1,native,,471553253529,0,1501630917374,25518,68131564409,1280599959,16130,563164465781,124.216557944,,3993,77399973753
hmmer,icc,mpx_only_write,1,native,,472656217464,0,1501700079566,17790,68132176249,1276670953,23755,563190720461,124.519731312,,3904,77394560690
hmmer,icc,mpx_only_write,1,native,,471969813982,0,1501690127343,20836,68123774223,1285858532,15760,563147744667,124.336296243,,3994,77398653561
hmmer,icc,mpx_only_write,1,native,,471838977063,0,1501534346133,7493,68124910328,1291559770,13348,563184086120,124.305012732,,3879,77400596420
hmmer,icc,mpx_only_write,1,native,,471807162228,0,1501755390349,23282,68128011534,1265926201,50552,563123677356,124.280080985,,3916,77399161604
bzip2,icc,mpx_only_write,1,native,,90376638733,0,207060478397,20307,26334424496,900102601,60709,43140340093,23.813568112,,4876,21474761476
bzip2,icc,mpx_only_write,1,native,,90358761583,0,206888719390,30132,26338856877,900521703,51169,43025601051,23.803590074,,5098,21478598155
bzip2,icc,mpx_only_write,1,native,,90258494949,0,207218480073,38489,26306661710,899851476,52889,43163712383,23.781484176,,4841,21531901197
bzip2,icc,mpx_only_write,1,native,,90334767165,0,206970825939,31863,26326147972,902911662,54709,43176626198,23.797531116,,5001,21441079991
bzip2,icc,mpx_only_write,1,native,,90295279758,0,206823235356,40583,26323036212,902940983,76065,43143776250,23.78906547,,5025,21476083432
bzip2,icc,mpx_only_write,1,native,,90144688868,0,206884533463,16922,26319235161,901369857,58236,43079162861,23.755524091,,4655,21487870973
bzip2,icc,mpx_only_write,1,native,,90217447744,0,206989152327,37146,26327180606,902429318,75415,43059941041,23.767307306,,5134,21472511472
bzip2,icc,mpx_only_write,1,native,,90219726345,0,207193230392,13176,26339218623,901137139,50584,43124362735,23.767931189,,4683,21467954097
bzip2,icc,mpx_only_write,1,native,,90259798419,0,206998217716,29483,26294422588,902682277,50025,43086885618,23.785270293,,4936,21510809595
bzip2,icc,mpx_only_write,1,native,,90618326708,0,206965141538,32330,26335871801,900868516,53776,43055996127,23.877789748,,5135,21492456426
milc,icc,mpx_only_write,1,native,,29585139159,0,34831408670,1599519,804994328,396587,1186124,11018760960,12.998424129,,105418,3923993398
milc,icc,mpx_only_write,1,native,,29885410483,0,35065636326,2283519,868497754,457941,1009533,11115386882,13.093218583,,228889,3970788978
milc,icc,mpx_only_write,1,native,,29717547652,0,35073382182,1877702,855489062,429009,388866,11087903974,13.173865036,,219581,3980552336
milc,icc,mpx_only_write,1,native,,29852436527,0,35071467035,2633195,863093375,439437,1194407,11133273074,13.062380104,,225101,3993375499
milc,icc,mpx_only_write,1,native,,29902459229,0,35133908772,2539433,859928889,449889,1239524,11102636212,13.086484785,,220213,3972057088
milc,icc,mpx_only_write,1,native,,30164040318,0,35446977088,2734145,912556727,474786,896341,11180730044,13.307090618,,342802,4028604966
milc,icc,mpx_only_write,1,native,,29721076195,0,35104323114,1790830,852291935,451318,310360,11122977241,13.137806746,,224259,3972338316
milc,icc,mpx_only_write,1,native,,30227982685,0,35386183193,3196261,904282291,511599,1250094,11193250451,13.168008124,,340648,4024039312
milc,icc,mpx_only_write,1,native,,29819147441,0,35113379240,1874899,859081388,447947,861067,11075131048,13.153633373,,221811,3964699271
milc,icc,mpx_only_write,1,native,,29939094760,0,35074744222,2460684,859358949,474474,1141438,11111807397,13.063533541,,228865,3975429631
namd,icc,mpx_only_write,1,native,,525753984534,0,1145471197959,47301,56879173459,1930247956,40104,254012423599,138.510541022,,11899,61392714426
namd,icc,mpx_only_write,1,native,,523645491514,0,1145587845225,72282,56915246508,1933572115,44926,253939973980,137.937007468,,11879,61442320420
namd,icc,mpx_only_write,1,native,,523709165418,0,1145690572541,53099,56911489440,1930702141,53903,253970381117,137.975121252,,11739,61405425422
namd,icc,mpx_only_write,1,native,,524741875697,0,1145645360150,59146,56916354583,1931163391,61875,253937096398,138.228610362,,11902,61455351903
namd,icc,mpx_only_write,1,native,,524083944780,0,1145639400835,62563,56929747965,1931648705,53960,253952491295,138.05538319,,12102,61409963565
namd,icc,mpx_only_write,1,native,,523813629207,0,1145640234365,49821,56919858809,1931852811,56666,253950873365,137.985358705,,11701,61382317641
namd,icc,mpx_only_write,1,native,,523272172356,0,1145828658693,71484,56913309128,1931817500,43351,253934592867,137.879859618,,11699,61426853683
namd,icc,mpx_only_write,1,native,,523289458687,0,1145555581819,59273,56917248582,1932433043,46369,253958039567,137.846322087,,11937,61411471898
namd,icc,mpx_only_write,1,native,,525317655833,0,1145677716307,92264,56913914409,1931512145,86086,253928849605,138.383155569,,12030,61423369974
namd,icc,mpx_only_write,1,native,,523573133022,0,1145598697646,54311,56908113732,1931167730,45850,253927499592,137.917045947,,11738,61397334675
sjeng,icc,mpx_only_write,1,native,,1367351306027,0,2249196021649,67093,438995474883,14536853235,930091,519608341650,360.311189206,,3004,199753161700
sjeng,icc,mpx_only_write,1,native,,1368451923490,0,2249349443466,175429,438898446138,14542797711,3416719,519497020404,360.572827387,,3506,199895831855
sjeng,icc,mpx_only_write,1,native,,1367710195179,0,2248634753418,63508,438791052071,14541704468,908289,519561074540,360.40968435,,3032,199916085698
sjeng,icc,mpx_only_write,1,native,,1367874098950,0,2248504490147,69843,438885090323,14540911583,1343432,519633988188,360.420255329,,3026,199855132339
sjeng,icc,mpx_only_write,1,native,,1367069469737,0,2248980515784,95732,438865611444,14543946932,1567382,519580350885,360.244361363,,3062,199871892061
sjeng,icc,mpx_only_write,1,native,,1367533890271,0,2248549810012,63197,438843787749,14539587662,1215873,519664617363,360.33282811,,3022,199837985118
sjeng,icc,mpx_only_write,1,native,,1368173393746,0,2248884484808,202845,438809592772,14546665462,3889271,519517755229,360.528405328,,3503,199890346044
sjeng,icc,mpx_only_write,1,native,,1367900258567,0,2249100799913,79008,438944506615,14541523970,1034305,519577469940,360.405619585,,3021,199792674911
sjeng,icc,mpx_only_write,1,native,,1367798459932,0,2249121472046,198661,438914975738,14545040724,3788414,519566684536,360.395870537,,3507,199846981779
sjeng,icc,mpx_only_write,1,native,,1368007127660,0,2249004489973,57662,438924320241,14545829609,892581,519603210608,360.447387977,,2475,199811094720
dealII,icc,mpx_only_write,1,native,,,,,,,,,,,,,
dealII,icc,mpx_only_write,1,native,,,,,,,,,,,,,
dealII,icc,mpx_only_write,1,native,,,,,,,,,,,,,
dealII,icc,mpx_only_write,1,native,,,,,,,,,,,,,
dealII,icc,mpx_only_write,1,native,,,,,,,,,,,,,
dealII,icc,mpx_only_write,1,native,,,,,,,,,,,,,
dealII,icc,mpx_only_write,1,native,,,,,,,,,,,,,
dealII,icc,mpx_only_write,1,native,,,,,,,,,,,,,
dealII,icc,mpx_only_write,1,native,,,,,,,,,,,,,
dealII,icc,mpx_only_write,1,native,,,,,,,,,,,,,
