name,compiler,type,threads,input,sys_time,time,major_faults,voluntary_context_switches,mpxbtnum,user_time,mpxerrors,involuntary_context_switches,minor_faults,maxsize
h264ref,icc,native,1,None,0.0,27.74,0,1,,27.74,,55,5772,21152
h264ref,icc,native,1,None,0.0,27.64,0,1,,27.63,,49,5770,21016
h264ref,icc,native,1,None,0.0,27.66,0,1,,27.65,,52,5768,20980
sphinx3,icc,native,1,None,0.0,7.78,0,1,,7.77,,20,6590,33904
sphinx3,icc,native,1,None,0.0,7.78,0,1,,7.77,,19,7613,33864
sphinx3,icc,native,1,None,0.01,7.8,0,1,,7.79,,15,6590,33848
sphinx3,icc,native,1,None,0.0,7.83,0,1,,7.82,,16,7615,34020
sphinx3,icc,native,1,None,0.01,7.79,0,1,,7.78,,20,6594,33908
sphinx3,icc,native,1,None,0.0,7.75,0,1,,7.75,,21,6082,33972
sphinx3,icc,native,1,None,0.01,7.78,0,1,,7.76,,16,6593,33932
sphinx3,icc,native,1,None,0.01,7.77,0,5,,7.75,,14,7618,33868
sphinx3,icc,native,1,None,0.0,7.79,0,6,,7.78,,20,6601,34504
sphinx3,icc,native,1,None,0.01,7.77,0,1,,7.75,,20,6081,33908
bzip2,clang,native,1,None,0.01,22.04,0,2,,22.03,,42,4727,105592
bzip2,clang,native,1,None,0.0,22.59,0,1,,22.58,,43,4714,106556
bzip2,clang,native,1,None,0.0,22.07,0,1,,22.06,,41,4842,105768
bzip2,clang,native,1,None,0.0,22.09,0,1,,22.08,,42,5182,105128
bzip2,clang,native,1,None,0.0,22.67,0,1,,22.66,,45,4987,106148
bzip2,clang,native,1,None,0.0,22.15,0,2,,22.14,,45,5141,105648
bzip2,clang,native,1,None,0.0,22.0,0,2,,22.0,,44,4679,104824
bzip2,clang,native,1,None,0.0,22.05,0,1,,22.04,,40,4722,104916
bzip2,clang,native,1,None,0.01,22.05,0,1,,22.04,,42,4588,106188
bzip2,clang,native,1,None,0.0,22.06,0,1,,22.05,,45,4646,106272
gcc,clang,native,1,None,0.26,2.74,0,1,,2.47,,10,369345,1478736
gcc,clang,native,1,None,0.32,2.74,0,1,,2.42,,8,369367,1478872
gcc,clang,native,1,None,0.26,2.76,0,1,,2.5,,7,369324,1478704
gcc,clang,native,1,None,0.25,2.75,0,6,,2.49,,7,369344,1478728
gcc,clang,native,1,None,0.26,2.74,0,1,,2.48,,9,369346,1478760
gcc,clang,native,1,None,0.29,2.75,0,1,,2.46,,10,369348,1478908
gcc,clang,native,1,None,0.26,2.77,0,1,,2.51,,8,369366,1478892
gcc,clang,native,1,None,0.29,2.74,0,6,,2.44,,8,369356,1478916
gcc,clang,native,1,None,0.28,2.76,0,1,,2.48,,8,369348,1478832
gcc,clang,native,1,None,0.28,2.74,0,1,,2.46,,8,369349,1478464
milc,clang,native,1,None,0.21,16.82,0,1,,16.6,,43,219790,93064
milc,clang,native,1,None,0.19,16.79,0,6,,16.59,,37,224047,93184
milc,clang,native,1,None,0.23,16.79,0,2,,16.56,,32,223530,92944
milc,clang,native,1,None,0.22,16.83,0,3,,16.61,,34,224047,93052
milc,clang,native,1,None,0.24,16.81,0,7,,16.56,,35,223692,93068
milc,clang,native,1,None,0.17,16.78,0,3,,16.6,,36,218936,93056
milc,clang,native,1,None,0.23,16.82,0,1,,16.59,,32,224046,93104
milc,clang,native,1,None,0.25,16.8,0,5,,16.54,,32,223531,92992
milc,clang,native,1,None,0.28,16.84,0,1,,16.55,,32,339019,93068
milc,clang,native,1,None,0.23,16.76,0,2,,16.52,,33,219445,93056
soplex,clang,native,1,None,0.22,14.17,0,1,,13.95,,30,194627,141100
soplex,clang,native,1,None,0.19,14.13,0,2,,13.93,,30,206533,141144
soplex,clang,native,1,None,0.18,14.77,0,1,,14.59,,30,217502,139880
soplex,clang,native,1,None,0.2,14.22,0,13,,14.0,,27,215471,139900
soplex,clang,native,1,None,0.24,14.49,0,4,,14.25,,26,188100,140236
soplex,clang,native,1,None,0.2,14.51,0,6,,14.3,,31,197245,140996
soplex,clang,native,1,None,0.21,14.21,0,2,,14.0,,29,211617,140072
soplex,clang,native,1,None,0.21,14.2,0,5,,13.98,,28,211421,139920
soplex,clang,native,1,None,0.2,14.54,0,4,,14.33,,31,191919,138696
soplex,clang,native,1,None,0.2,14.1,0,1,,13.88,,26,205424,138832
perlbench,clang,native,1,None,0.17,54.99,0,12,,54.81,,109,173661,680960
perlbench,clang,native,1,None,0.18,55.01,0,10,,54.82,,112,173668,680808
perlbench,clang,native,1,None,0.12,54.95,0,10,,54.82,,112,173657,680680
perlbench,clang,native,1,None,0.14,55.13,0,13,,54.98,,111,173665,680924
perlbench,clang,native,1,None,0.15,54.94,0,10,,54.78,,107,173658,680956
perlbench,clang,native,1,None,0.16,55.07,0,12,,54.9,,110,173668,680812
perlbench,clang,native,1,None,0.12,54.94,0,17,,54.8,,110,173667,680932
perlbench,clang,native,1,None,0.18,55.15,0,17,,54.95,,112,173672,680740
perlbench,clang,native,1,None,0.1,54.99,0,11,,54.88,,110,173659,680732
perlbench,clang,native,1,None,0.16,55.0,0,12,,54.82,,110,172645,680672
hmmer,clang,native,1,None,0.0,177.12,0,1,,177.1,,316,918,6148
hmmer,clang,native,1,None,0.0,177.31,0,1,,177.3,,318,915,6120
hmmer,clang,native,1,None,0.0,177.19,0,1,,177.17,,320,919,6368
hmmer,clang,native,1,None,0.0,177.19,0,1,,177.17,,314,915,6124
hmmer,clang,native,1,None,0.0,178.09,0,1,,178.06,,317,914,6140
hmmer,clang,native,1,None,0.0,177.4,0,1,,177.38,,319,913,6064
hmmer,clang,native,1,None,0.0,177.67000000000002,0,1,,177.65,,319,917,6124
hmmer,clang,native,1,None,0.0,177.92000000000002,0,1,,177.9,,318,919,6144
hmmer,clang,native,1,None,0.0,178.5,0,1,,178.48,,317,915,6120
hmmer,clang,native,1,None,0.0,177.3,0,1,,177.28,,321,915,6120
sjeng,clang,native,1,None,0.01,313.94,0,4,,313.89,,559,2963,181608
sjeng,clang,native,1,None,0.0,314.01,0,4,,313.97,,558,2960,181708
sjeng,clang,native,1,None,0.0,314.29,0,4,,314.24,,557,2966,181660
sjeng,clang,native,1,None,0.0,314.45,0,3,,314.4,,565,2963,181636
sjeng,clang,native,1,None,0.0,313.91,0,4,,313.87,,556,2966,181772
sjeng,clang,native,1,None,0.0,313.96,0,4,,313.92,,559,2960,181544
sjeng,clang,native,1,None,0.0,314.08,0,4,,314.03,,562,3473,181560
sjeng,clang,native,1,None,0.01,314.47,0,4,,314.42,,558,2964,181568
sjeng,clang,native,1,None,0.0,314.01,0,4,,313.96,,557,2963,181632
sjeng,clang,native,1,None,0.0,314.12,0,4,,314.07,,560,2965,181552
dealII,clang,native,1,None,0.02,7.79,0,1,,7.77,,28,67678,88700
dealII,clang,native,1,None,0.04,7.79,0,2,,7.75,,26,66657,88776
dealII,clang,native,1,None,0.06,7.78,0,2,,7.72,,29,66656,88808
dealII,clang,native,1,None,0.08,7.8,0,3,,7.71,,29,69721,88912
dealII,clang,native,1,None,0.06,7.78,0,2,,7.71,,26,68696,88768
dealII,clang,native,1,None,0.06,7.79,0,2,,7.73,,25,69211,88884
dealII,clang,native,1,None,0.06,7.8,0,2,,7.74,,31,67168,88816
dealII,clang,native,1,None,0.03,7.79,0,1,,7.76,,29,66657,88692
dealII,clang,native,1,None,0.06,7.78,0,3,,7.72,,24,67678,88672
dealII,clang,native,1,None,0.06,7.79,0,2,,7.72,,28,68702,88860
mcf,clang,native,1,None,0.08,232.23,0,1,,232.12,,416,2556,1718788
mcf,clang,native,1,None,0.08,242.32,0,1,,242.2,,431,2555,1718676
mcf,clang,native,1,None,0.07,230.94,0,1,,230.84,,412,2556,1718736
mcf,clang,native,1,None,0.08,231.2,0,1,,231.08,,417,2554,1718724
mcf,clang,native,1,None,0.06,241.78,0,1,,241.69,,431,2556,1718772
mcf,clang,native,1,None,0.07,231.27,0,1,,231.17,,410,2558,1718724
mcf,clang,native,1,None,0.05,242.05,0,1,,241.96,,438,2555,1718760
mcf,clang,native,1,None,0.07,243.59,0,1,,243.48,,432,2558,1718868
mcf,clang,native,1,None,0.09,231.54,0,1,,231.42,,415,2557,1718796
mcf,clang,native,1,None,0.08,243.56,0,1,,243.45,,438,2557,1718736
lbm,clang,native,1,None,0.02,384.73,0,1,,384.66,,690,1632,421164
lbm,clang,native,1,None,0.02,386.68,0,1,,386.61,,686,1631,421072
lbm,clang,native,1,None,0.02,386.66,0,1,,386.6,,684,1632,421148
lbm,clang,native,1,None,0.02,387.18,0,1,,387.11,,1602,1635,421168
lbm,clang,native,1,None,0.01,386.81,0,1,,386.75,,691,1633,421052
lbm,clang,native,1,None,0.02,384.59,0,1,,384.52,,685,1121,421080
lbm,clang,native,1,None,0.02,386.64,0,1,,386.57,,685,1120,420980
lbm,clang,native,1,None,0.02,386.71,0,1,,386.65,,689,1633,421052
lbm,clang,native,1,None,0.02,384.56,0,1,,384.49,,687,1125,421124
lbm,clang,native,1,None,0.01,386.65,0,1,,386.59,,685,1119,421100
gobmk,clang,native,1,None,0.0,45.43,0,1,,45.42,,84,2624,31456
gobmk,clang,native,1,None,0.01,45.32,0,1,,45.3,,83,2624,31384
gobmk,clang,native,1,None,0.0,45.53,0,2,,45.52,,86,2626,31420
gobmk,clang,native,1,None,0.0,45.33,0,3,,45.32,,86,2114,31432
gobmk,clang,native,1,None,0.0,45.28,0,1,,45.27,,81,2114,31468
gobmk,clang,native,1,None,0.0,45.39,0,1,,45.39,,83,2624,31380
gobmk,clang,native,1,None,0.0,45.47,0,1,,45.47,,87,2625,31484
gobmk,clang,native,1,None,0.0,45.31,0,1,,45.3,,86,2114,31460
gobmk,clang,native,1,None,0.0,45.37,0,1,,45.36,,84,2627,31436
gobmk,clang,native,1,None,0.0,45.4,0,3,,45.39,,89,2115,31444
namd,clang,native,1,None,0.0,250.93,0,1,,250.89,,451,11174,49212
namd,clang,native,1,None,0.01,251.3,0,5,,251.26,,448,11178,49152
namd,clang,native,1,None,0.0,250.84,0,4,,250.81,,444,11177,49220
namd,clang,native,1,None,0.0,251.16,0,4,,251.12,,449,11688,49384
namd,clang,native,1,None,0.0,250.91,0,3,,250.88,,450,11178,49272
namd,clang,native,1,None,0.0,251.0,0,4,,250.97,,448,11181,49188
namd,clang,native,1,None,0.0,250.96,0,2,,250.92,,446,11175,49192
namd,clang,native,1,None,0.0,250.97,0,1,,250.94,,446,11176,49300
namd,clang,native,1,None,0.0,251.38,0,4,,251.34,,451,11690,48968
namd,clang,native,1,None,0.0,251.0,0,3,,250.96,,448,11691,49396
astar,clang,native,1,None,0.02,177.94,0,1,,177.89,,323,40592,139108
astar,clang,native,1,None,0.02,176.77,0,6,,176.72,,319,41367,139828
astar,clang,native,1,None,0.02,173.14,0,1,,173.09,,310,41409,137448
astar,clang,native,1,None,0.02,177.26,0,1,,177.21,,316,41165,139152
astar,clang,native,1,None,0.02,178.36,0,1,,178.31,,316,41195,138740
astar,clang,native,1,None,0.02,173.14,0,2,,173.1,,312,40391,139212
astar,clang,native,1,None,0.02,174.89,0,9,,174.84,,315,41529,138656
astar,clang,native,1,None,0.02,173.12,0,1,,173.07,,312,41174,137636
astar,clang,native,1,None,0.02,177.96,0,1,,177.91,,316,40766,139144
astar,clang,native,1,None,0.01,177.14,0,1,,177.1,,323,41467,137764
libquantum,clang,native,1,None,0.04,201.6,0,3,,201.54,,360,18960,100888
libquantum,clang,native,1,None,0.04,205.41,0,1,,205.33,,368,19985,100980
libquantum,clang,native,1,None,0.04,209.24,0,1,,209.17,,373,20491,100868
libquantum,clang,native,1,None,0.03,201.99,0,3,,201.93,,366,19980,100892
libquantum,clang,native,1,None,0.04,207.42000000000002,0,9,,207.35,,368,19476,100856
libquantum,clang,native,1,None,0.06,208.95,0,1,,208.86,,379,19982,100936
libquantum,clang,native,1,None,0.04,201.64,0,1,,201.58,,361,19981,100920
libquantum,clang,native,1,None,0.06,206.17000000000002,0,9,,206.08,,368,19479,100920
libquantum,clang,native,1,None,0.03,208.71,0,1,,208.65,,372,19469,100804
libquantum,clang,native,1,None,0.06,200.48,0,3,,200.4,,362,19984,100972
omnetpp,clang,native,1,None,0.03,281.42,0,50,,281.34,,508,46850,176932
omnetpp,clang,native,1,None,0.03,294.67,0,47,,294.59,,524,46847,177008
omnetpp,clang,native,1,None,0.05,270.63,0,55,,270.52,,480,46858,177036
omnetpp,clang,native,1,None,0.04,280.11,0,48,,280.02,,502,46847,176816
omnetpp,clang,native,1,None,0.04,294.13,0,48,,294.03,,526,46848,177008
omnetpp,clang,native,1,None,0.02,301.24,0,9,,301.18,,535,46811,176956
omnetpp,clang,native,1,None,0.04,270.44,0,48,,270.34,,483,46849,177048
omnetpp,clang,native,1,None,0.03,280.83,0,58,,280.74,,504,46856,176816
omnetpp,clang,native,1,None,0.02,291.59000000000003,0,47,,291.52,,520,46845,176764
omnetpp,clang,native,1,None,0.02,270.73,0,51,,270.65,,484,46847,176852
povray,clang,native,1,None,0.04,100.83,0,19,,100.78,,201,870,7044
povray,clang,native,1,None,0.06,101.31,0,20,,101.22,,207,876,7200
povray,clang,native,1,None,0.02,101.13,0,12,,101.08,,222,875,7160
povray,clang,native,1,None,0.05,101.24000000000001,0,13,,101.17,,221,873,7096
povray,clang,native,1,None,0.02,101.06,0,8,,101.03,,226,872,7108
povray,clang,native,1,None,0.05,100.78999999999999,0,20,,100.72,,217,873,7080
povray,clang,native,1,None,0.05,100.81,0,13,,100.74,,220,873,7272
povray,clang,native,1,None,0.04,101.84,0,21,,101.78,,226,875,7260
povray,clang,native,1,None,0.05,101.38,0,16,,101.32,,220,870,7040
povray,clang,native,1,None,0.08,101.21000000000001,0,9,,101.12,,224,875,7200
h264ref,clang,native,1,None,0.0,28.89,0,1,,28.88,,56,5760,21048
h264ref,clang,native,1,None,0.0,28.88,0,1,,28.87,,57,5757,20912
h264ref,clang,native,1,None,0.0,28.89,0,1,,28.88,,57,5759,20936
h264ref,clang,native,1,None,0.0,28.78,0,1,,28.78,,53,5760,20928
h264ref,clang,native,1,None,0.0,28.79,0,1,,28.79,,55,5756,20880
h264ref,clang,native,1,None,0.0,28.79,0,3,,28.78,,54,5762,21204
h264ref,clang,native,1,None,0.0,28.82,0,1,,28.82,,58,5758,20932
h264ref,clang,native,1,None,0.0,28.82,0,1,,28.81,,56,5758,20840
h264ref,clang,native,1,None,0.0,28.83,0,1,,28.82,,57,5757,20932
h264ref,clang,native,1,None,0.0,28.86,0,1,,28.84,,51,5759,21048
sphinx3,clang,native,1,None,0.01,10.28,0,1,,10.26,,21,6077,34088
sphinx3,clang,native,1,None,0.0,10.36,0,1,,10.35,,24,6589,34068
sphinx3,clang,native,1,None,0.0,10.39,0,1,,10.38,,24,6587,34084
sphinx3,clang,native,1,None,0.0,10.31,0,1,,10.3,,22,6077,34140
sphinx3,clang,native,1,None,0.01,10.29,0,1,,10.28,,19,6082,34140
sphinx3,clang,native,1,None,0.0,10.33,0,1,,10.32,,24,6590,34128
sphinx3,clang,native,1,None,0.0,10.31,0,1,,10.3,,24,7608,34044
sphinx3,clang,native,1,None,0.0,10.35,0,1,,10.34,,21,7609,34128
sphinx3,clang,native,1,None,0.01,10.31,0,1,,10.3,,22,6589,34088
sphinx3,clang,native,1,None,0.0,10.32,0,1,,10.32,,25,6589,34008
bzip2,clang,asan,1,None,0.01,36.26,0,2,,36.24,,71,14089,138268
bzip2,clang,asan,1,None,0.01,36.38,0,2,,36.36,,66,14370,139940
bzip2,clang,asan,1,None,0.02,36.29,0,1,,36.26,,68,13456,138960
bzip2,clang,asan,1,None,0.01,36.27,0,3,,36.26,,67,14127,139376
bzip2,clang,asan,1,None,0.01,36.3,0,1,,36.29,,67,14554,139600
bzip2,clang,asan,1,None,0.02,36.42,0,1,,36.39,,71,14509,138400
bzip2,clang,asan,1,None,0.01,36.25,0,2,,36.24,,69,14056,139356
bzip2,clang,asan,1,None,0.02,36.3,0,1,,36.27,,69,14620,139900
bzip2,clang,asan,1,None,0.02,36.39,0,3,,36.36,,70,14423,140160
bzip2,clang,asan,1,None,0.01,36.41,0,1,,36.4,,68,14455,139184
gcc,clang,asan,1,None,0.49,3.95,0,1,,3.45,,10,767049,2219096
gcc,clang,asan,1,None,0.56,3.94,0,1,,3.38,,10,767050,2219092
gcc,clang,asan,1,None,0.5,3.94,0,1,,3.44,,14,767051,2219088
gcc,clang,asan,1,None,0.49,3.94,0,1,,3.45,,12,767051,2219072
gcc,clang,asan,1,None,0.54,3.93,0,3,,3.38,,12,767052,2219096
gcc,clang,asan,1,None,0.6,3.94,0,1,,3.34,,10,767052,2219116
gcc,clang,asan,1,None,0.48,3.94,0,1,,3.46,,9,767049,2219188
gcc,clang,asan,1,None,0.53,3.92,0,1,,3.38,,13,767053,2219180
gcc,clang,asan,1,None,0.53,3.94,0,1,,3.4,,13,767053,2219096
gcc,clang,asan,1,None,0.48,3.93,0,2,,3.44,,10,767051,2219084
milc,clang,asan,1,None,0.98,16.42,0,1,,15.44,,32,881708,405208
milc,clang,asan,1,None,0.81,16.47,0,1,,15.65,,32,881195,407236
milc,clang,asan,1,None,0.88,16.48,0,1,,15.6,,35,884268,407252
milc,clang,asan,1,None,0.86,16.46,0,3,,15.6,,34,881163,407220
milc,clang,asan,1,None,0.83,16.48,0,9,,15.64,,35,884262,407224
milc,clang,asan,1,None,0.82,16.44,0,4,,15.61,,32,881700,407272
milc,clang,asan,1,None,0.76,16.48,0,2,,15.71,,33,881192,407208
milc,clang,asan,1,None,0.8,16.49,0,10,,15.68,,32,881195,407176
milc,clang,asan,1,None,0.74,16.46,0,3,,15.71,,32,884258,407172
milc,clang,asan,1,None,0.76,16.46,0,1,,15.69,,32,881193,405088
soplex,clang,asan,1,None,3.83,28.02,0,8,,24.18,,58,4297662,431792
soplex,clang,asan,1,None,3.99,27.99,0,1,,24.0,,54,4273246,432276
soplex,clang,asan,1,None,3.98,28.06,0,4,,24.08,,53,4267893,432384
soplex,clang,asan,1,None,3.9,27.89,0,2,,23.98,,52,4271454,432196
soplex,clang,asan,1,None,3.92,27.99,0,1,,24.06,,53,4292053,430768
soplex,clang,asan,1,None,3.97,28.07,0,8,,24.08,,52,4318450,432136
soplex,clang,asan,1,None,3.9,27.98,0,7,,24.07,,55,4282562,432824
soplex,clang,asan,1,None,4.15,27.89,0,2,,23.73,,53,4280710,431876
soplex,clang,asan,1,None,3.82,27.99,0,3,,24.16,,54,4313220,432356
soplex,clang,asan,1,None,3.87,28.01,0,8,,24.13,,55,4320217,432004
perlbench,clang,asan,1,None,131.41,308.33,0,143,,176.83,,550,142558927,2140616
perlbench,clang,asan,1,None,131.46,308.27,0,188,,176.72,,557,142572492,2140532
perlbench,clang,asan,1,None,131.9,309.0,0,247,,176.98,,560,142572497,2140532
perlbench,clang,asan,1,None,131.89,308.56,0,187,,176.57,,550,142559988,2140656
perlbench,clang,asan,1,None,130.88,308.49,0,170,,177.51,,550,142572491,2140612
perlbench,clang,asan,1,None,131.74,308.49,0,169,,176.66,,548,142576140,2140616
perlbench,clang,asan,1,None,131.14,308.41,0,200,,177.17,,552,142575554,2140584
perlbench,clang,asan,1,None,131.33,308.25,0,173,,176.82,,551,142561388,2140500
perlbench,clang,asan,1,None,132.54,308.79,0,227,,176.14,,551,142575551,2140580
perlbench,clang,asan,1,None,131.98,308.81,0,184,,176.73,,551,142572489,2140620
hmmer,clang,asan,1,None,0.1,339.09000000000003,0,6,,338.95,,608,182161,405308
hmmer,clang,asan,1,None,0.16,339.03,0,7,,338.83,,604,182165,406628
hmmer,clang,asan,1,None,0.11,339.14,0,5,,338.98,,613,182151,408088
hmmer,clang,asan,1,None,0.1,339.1,0,4,,338.96,,629,182157,408056
hmmer,clang,asan,1,None,0.09,339.21,0,5,,339.08,,647,182160,407780
hmmer,clang,asan,1,None,0.11,339.04,0,4,,338.88,,656,182155,406912
hmmer,clang,asan,1,None,0.13,338.76,0,6,,338.58,,645,182164,408292
hmmer,clang,asan,1,None,0.14,339.15999999999997,0,6,,338.98,,658,182165,407064
hmmer,clang,asan,1,None,0.15,342.06,0,6,,341.87,,669,182162,407656
hmmer,clang,asan,1,None,0.16,339.07,0,4,,338.87,,668,182151,405436
sjeng,clang,asan,1,None,0.01,564.7,0,4,,564.62,,1007,14005,200068
sjeng,clang,asan,1,None,0.02,564.67,0,4,,564.57,,1004,14004,200844
sjeng,clang,asan,1,None,0.02,564.77,0,5,,564.69,,1002,14517,199056
sjeng,clang,asan,1,None,0.01,565.42,0,5,,565.34,,1009,14511,199216
sjeng,clang,asan,1,None,0.01,564.42,0,5,,564.34,,1001,13999,199408
sjeng,clang,asan,1,None,0.01,565.02,0,4,,564.94,,1001,14000,199696
sjeng,clang,asan,1,None,0.01,564.37,0,4,,564.28,,1002,14003,200508
sjeng,clang,asan,1,None,0.0,564.78,0,5,,564.7,,1001,14004,200712
sjeng,clang,asan,1,None,0.02,565.45,0,4,,565.36,,1007,14005,200972
sjeng,clang,asan,1,None,0.02,565.47,0,4,,565.38,,1002,14000,200748
dealII,clang,asan,1,None,0.13,16.45,0,2,,16.32,,44,246726,602920
dealII,clang,asan,1,None,0.15,16.45,0,3,,16.3,,46,247241,602912
dealII,clang,asan,1,None,0.21,16.46,0,3,,16.24,,48,247761,602844
dealII,clang,asan,1,None,0.13,16.45,0,2,,16.31,,43,246718,602864
dealII,clang,asan,1,None,0.18,16.47,0,4,,16.28,,47,246726,604860
dealII,clang,asan,1,None,0.12,16.45,0,2,,16.32,,44,247242,602984
dealII,clang,asan,1,None,0.17,16.44,0,3,,16.26,,46,247743,602892
dealII,clang,asan,1,None,0.17,16.44,0,2,,16.26,,42,247222,602976
dealII,clang,asan,1,None,0.15,16.43,0,3,,16.27,,49,247214,604928
dealII,clang,asan,1,None,0.15,16.49,0,2,,16.34,,41,246718,604972
mcf,clang,asan,1,None,0.2,257.37,0,1,,257.14,,463,163849,1949600
mcf,clang,asan,1,None,0.2,267.47,0,1,,267.22,,480,163859,1949680
mcf,clang,asan,1,None,0.23,257.06,0,1,,256.8,,456,163855,1949684
mcf,clang,asan,1,None,0.22,258.02,0,1,,257.77,,462,163850,1949608
mcf,clang,asan,1,None,0.23,268.69,0,1,,268.42,,483,163860,1951720
mcf,clang,asan,1,None,0.24,269.59,0,1,,269.31,,478,163851,1949616
mcf,clang,asan,1,None,0.19,268.16,0,1,,267.93,,481,163858,1951644
mcf,clang,asan,1,None,0.2,267.64,0,1,,267.4,,480,163852,1951640
mcf,clang,asan,1,None,0.22,257.98,0,1,,257.72,,457,163859,1949588
mcf,clang,asan,1,None,0.2,256.53,0,1,,256.3,,463,163853,1949672
lbm,clang,asan,1,None,0.04,207.66,0,1,,207.59,,373,41283,490284
lbm,clang,asan,1,None,0.04,207.54,0,1,,207.47,,373,40768,490272
lbm,clang,asan,1,None,0.05,207.53,0,1,,207.45,,368,40774,490272
lbm,clang,asan,1,None,0.04,207.67000000000002,0,1,,207.6,,371,41282,488128
lbm,clang,asan,1,None,0.04,209.86,0,1,,209.8,,376,40769,488064
lbm,clang,asan,1,None,0.02,209.84,0,1,,209.78,,376,41281,490280
lbm,clang,asan,1,None,0.05,209.78,0,1,,209.7,,375,41280,490172
lbm,clang,asan,1,None,0.02,207.5,0,1,,207.44,,374,40772,488176
lbm,clang,asan,1,None,0.05,207.74,0,1,,207.66,,370,41287,492352
lbm,clang,asan,1,None,0.03,207.52,0,1,,207.47,,370,40774,490240
gobmk,clang,asan,1,None,0.12,76.49,0,9,,76.35,,140,154454,386524
gobmk,clang,asan,1,None,0.17,76.23,0,13,,76.04,,138,154479,386744
gobmk,clang,asan,1,None,0.16,76.28999999999999,0,20,,76.11,,141,154465,386592
gobmk,clang,asan,1,None,0.14,76.31,0,18,,76.15,,140,154504,384604
gobmk,clang,asan,1,None,0.14,76.39,0,19,,76.24,,138,154465,386552
gobmk,clang,asan,1,None,0.15,76.27,0,18,,76.1,,136,154542,384748
gobmk,clang,asan,1,None,0.14,76.23,0,14,,76.07,,138,154542,384696
gobmk,clang,asan,1,None,0.17,76.23,0,14,,76.04,,139,154012,384632
gobmk,clang,asan,1,None,0.1,76.25,0,20,,76.14,,139,154015,384800
gobmk,clang,asan,1,None,0.22,76.24,0,15,,76.0,,139,154464,386556
namd,clang,asan,1,None,0.0,190.45,0,6,,190.42,,341,15603,72268
namd,clang,asan,1,None,0.01,190.29,0,4,,190.25,,341,16103,72476
namd,clang,asan,1,None,0.0,190.52,0,1,,190.49,,341,15592,71736
namd,clang,asan,1,None,0.0,190.32,0,5,,190.29,,338,15589,73556
namd,clang,asan,1,None,0.01,190.24,0,1,,190.2,,338,15593,71684
namd,clang,asan,1,None,0.0,190.11,0,5,,190.09,,339,15595,71996
namd,clang,asan,1,None,0.0,190.08,0,6,,190.05,,342,15593,73236
namd,clang,asan,1,None,0.0,190.31,0,4,,190.28,,344,15592,72900
namd,clang,asan,1,None,0.01,190.14,0,4,,190.1,,340,15598,72908
namd,clang,asan,1,None,0.0,189.95,0,4,,189.92,,338,15591,72984
astar,clang,asan,1,None,0.12,255.97,0,7,,255.82,,456,291752,663084
astar,clang,asan,1,None,0.21,255.78,0,9,,255.54,,455,290735,666364
astar,clang,asan,1,None,0.17,255.43,0,7,,255.22,,456,291369,663248
astar,clang,asan,1,None,0.2,255.28,0,19,,255.04,,459,290577,665940
astar,clang,asan,1,None,0.14,255.13,0,7,,254.95,,455,290416,662576
astar,clang,asan,1,None,0.15,255.32,0,1,,255.14,,456,290480,665880
astar,clang,asan,1,None,0.18,255.22,0,7,,255.01,,454,290024,663008
astar,clang,asan,1,None,0.18,255.36,0,10,,255.14,,457,290730,666392
astar,clang,asan,1,None,0.16,255.36,0,7,,255.16,,458,291237,663208
astar,clang,asan,1,None,0.16,258.07,0,23,,257.88,,460,290462,665896
libquantum,clang,asan,1,None,0.2,245.1,0,2,,244.86,,436,183643,380168
libquantum,clang,asan,1,None,0.23,244.13,0,1,,243.86,,440,186179,381708
libquantum,clang,asan,1,None,0.21,244.44,0,1,,244.2,,445,186711,381656
libquantum,clang,asan,1,None,0.18,244.86,0,1,,244.64,,444,185696,378656
libquantum,clang,asan,1,None,0.26,244.14,0,1,,243.84,,458,185187,383656
libquantum,clang,asan,1,None,0.25,244.12,0,1,,243.84,,446,185175,383716
libquantum,clang,asan,1,None,0.2,244.97,0,1,,244.74,,456,186726,379972
libquantum,clang,asan,1,None,0.26,243.83,0,2,,243.54,,443,185193,381580
libquantum,clang,asan,1,None,0.25,244.41,0,2,,244.13,,457,185684,383704
libquantum,clang,asan,1,None,0.22,245.01,0,2,,244.75,,461,186199,379652
omnetpp,clang,asan,1,None,0.33,500.86,0,188,,500.41,,889,366806,804164
omnetpp,clang,asan,1,None,0.36,514.55,0,171,,514.07,,914,366790,799964
omnetpp,clang,asan,1,None,0.38,499.7,0,205,,499.2,,893,366814,804060
omnetpp,clang,asan,1,None,0.3,514.44,0,173,,514.02,,911,366797,800312
omnetpp,clang,asan,1,None,0.36,500.13,0,196,,499.65,,889,366814,802084
omnetpp,clang,asan,1,None,0.38,514.96,0,185,,514.46,,920,366808,800248
omnetpp,clang,asan,1,None,0.32,499.53,0,193,,499.09,,886,366811,804084
omnetpp,clang,asan,1,None,0.24,515.54,0,165,,515.18,,920,366790,800516
