name,compiler,type,threads,input,instructions,llc_store_misses,mpxerrors,l1_dcache_stores,l1_dcache_load_misses,llc_loads,l1_dcache_loads,l1_dcache_store_misses,llc_load_misses,llc_stores,time,mpxbtnum
namd,softbound,native,1,None,1198974366084,7901904,,50869216861,11846259029,101718629,265109341623,1,7609049,16839489,283.358836522,
namd,softbound,native,1,None,1198975038795,4363416,,50861072611,11992579857,108186470,265118743289,1,7600842,24199769,283.481671425,
namd,softbound,native,1,None,1199035895373,6887594,,50873228104,12006981713,91316453,265172128598,1,7588467,19938229,283.373110367,
namd,softbound,native,1,None,1198826283369,6148075,,50884400136,11807034777,91027428,265093290938,1,7620829,19180801,283.304354602,
libquantum,softbound,native,1,None,1875379737667,18909116,,77175101982,53929383566,5040554924,221763529674,1,2854441738,22460760,214.618867261,
libquantum,softbound,native,1,None,1877441159372,18735143,,77074464550,53920622444,5041811482,221673266633,1,2855931120,21516959,214.595125706,
libquantum,softbound,native,1,None,1878002569346,18811892,,76931834792,53881332393,5009987557,221721151933,1,2783609385,20692481,210.532284148,
libquantum,softbound,native,1,None,1880346442439,18146369,,77000606738,53952968695,5070762178,221767025666,1,2848428542,23669528,213.599435153,
libquantum,softbound,native,1,None,1874912136540,20125846,,77174115026,53938505102,5062003730,221775038448,1,2860036863,22091576,214.758708695,
xalancbmk,softbound,native,1,None,640284791653,649193869,,57194149085,18187195968,1806088531,198228462760,1,88670537,1289120095,77.283822567,
xalancbmk,softbound,native,1,None,640386224100,673733160,,57121666226,18170337516,1799303139,198182486911,1,88250946,1308968663,76.50132396,
xalancbmk,softbound,native,1,None,641117248201,661371663,,57326704234,18105842115,1831890721,198148912993,1,86707949,1282837370,76.703884013,
xalancbmk,softbound,native,1,None,640106044035,676347685,,56912296591,18287382476,1727125541,198371548954,1,88566505,1299408968,76.497979411,
xalancbmk,softbound,native,1,None,640134485873,658421934,,57094091312,18126948825,1866736930,197979432835,1,87498812,1307618737,76.649334086,
gcc,softbound,native,1,None,5099814183,56077768,,815402916,169415530,39677577,1164481700,1,26352381,79622817,2.856811192,
gcc,softbound,native,1,None,4657945166,46855775,,827785059,172784288,39506502,1088922755,1,25672697,76409161,2.883286026,
gcc,softbound,native,1,None,4911864925,53398183,,832872790,165794436,38833763,1144576861,1,25754378,80098624,2.872386422,
gcc,softbound,native,1,None,4800794744,53040227,,832126732,169807942,38702797,1124273289,1,25313413,78485337,2.866845394,
gcc,softbound,native,1,None,4890780780,54956943,,825983280,169568502,39207607,1135535846,1,25863280,82723423,2.859942259,
dealII,softbound,native,1,None,67929968521,5353738,,5661755710,480693893,27099945,23341116680,1,3416518,18807380,7.879142645,
dealII,softbound,native,1,None,68039210352,4193450,,5643839313,488044441,27363088,23571485140,1,3273420,20321801,7.86903055,
dealII,softbound,native,1,None,68004879942,5512707,,5652747258,496502645,28048901,23622094499,1,3094029,20923258,7.872468345,
dealII,softbound,native,1,None,68106384386,4884072,,5665466903,501602323,28444509,23648028894,1,3164041,20625819,7.864368376,
dealII,softbound,native,1,None,68386969459,4979358,,5630636097,499523574,28364899,23631024425,1,3129791,19689747,7.866410117,
povray,softbound,native,1,None,930348298486,99669,,135526475683,20643853068,736527977,311948362158,1,16348,100374495,98.422947139,
povray,softbound,native,1,None,930147393493,96852,,135496804747,20471403973,611588296,311880535531,1,17399,205509454,97.972031081,
povray,softbound,native,1,None,930131520345,89942,,135556666662,20811209469,288589623,311925577852,1,11074,59092500,96.221964143,
povray,softbound,native,1,None,930690439148,90877,,135543775784,20451534304,323916049,312034259107,1,18536,112027223,98.35578281,
povray,softbound,native,1,None,930627364343,95933,,135513317913,20610185163,452641993,311921420636,1,11768,170443357,98.044308405,
sjeng,softbound,native,1,None,2282395492722,95554761,,198550182351,4054833775,1008992125,530198482862,1,747557549,157861164,333.457020342,
sjeng,softbound,native,1,None,2282385005135,100740132,,198602740364,3988417434,1013377465,530243214383,1,747857852,157999313,333.330839369,
sjeng,softbound,native,1,None,2282446900366,117970382,,198622185266,4465173610,1013273112,530300601709,1,748153599,163127381,333.971916336,
sjeng,softbound,native,1,None,2282622517371,96598329,,198634411599,3925701253,1022543740,530250646458,1,748196479,158361340,333.310312554,
sjeng,softbound,native,1,None,2281302740884,128892158,,198608532874,4410279625,1024945867,530141544879,1,747585388,205540165,333.981837679,
soplex,softbound,enabled,1,None,,,,,,,,,,,,
soplex,softbound,enabled,1,None,,,,,,,,,,,,
soplex,softbound,enabled,1,None,,,,,,,,,,,,
soplex,softbound,enabled,1,None,,,,,,,,,,,,
soplex,softbound,enabled,1,None,,,,,,,,,,,,
gobmk,softbound,enabled,1,None,,,,,,,,,,,,
gobmk,softbound,enabled,1,None,,,,,,,,,,,,
gobmk,softbound,enabled,1,None,,,,,,,,,,,,
gobmk,softbound,enabled,1,None,,,,,,,,,,,,
gobmk,softbound,enabled,1,None,,,,,,,,,,,,
mcf,softbound,enabled,1,None,2092315964197,507191467,,200476775199,89436046726,49044425443,661491545970,1,19096552892,1300079595,687.267508908,
mcf,softbound,enabled,1,None,2090106303411,498647214,,200267789852,89302114916,49196431631,660480671696,1,19146034569,1303244074,688.920193871,
mcf,softbound,enabled,1,None,2092844843082,489423938,,200335490092,89307145630,49077355737,661417650089,1,19174706357,1293581300,688.145743039,
mcf,softbound,enabled,1,None,2092694777674,489267263,,200717867614,89432363967,49018595712,661522907843,1,19087526823,1264421240,686.810073636,
mcf,softbound,enabled,1,None,2094084451779,484285705,,200110653980,89387291991,49045881619,661401559978,1,19119053267,1259891232,683.61622646,
astar,softbound,enabled,1,None,,,,,,,,,,,,
astar,softbound,enabled,1,None,,,,,,,,,,,,
astar,softbound,enabled,1,None,,,,,,,,,,,,
astar,softbound,enabled,1,None,,,,,,,,,,,,
astar,softbound,enabled,1,None,,,,,,,,,,,,
lbm,softbound,enabled,1,None,2243081166068,3928282611,,128649050929,64515540031,42931937,281727617575,1,8313588,8363794683,598.845431188,
lbm,softbound,enabled,1,None,2242845012025,3883991186,,128695383331,64495605044,59199033,281716956883,1,13122978,8550971329,594.701235472,
lbm,softbound,enabled,1,None,2242705538306,3889224245,,128693306654,64498974606,60115127,281693377719,1,12549309,8562202791,594.869137683,
lbm,softbound,enabled,1,None,2242793312688,3884646815,,128678800960,64501833705,60886052,281714589294,1,12361295,8557260474,594.80779108,
lbm,softbound,enabled,1,None,2242515546607,3890250681,,128695904408,64479803353,61061327,281717829407,1,13027581,8527659255,594.801579955,
hmmer,softbound,enabled,1,None,,,,,,,,,,,,
hmmer,softbound,enabled,1,None,,,,,,,,,,,,
hmmer,softbound,enabled,1,None,,,,,,,,,,,,
hmmer,softbound,enabled,1,None,,,,,,,,,,,,
hmmer,softbound,enabled,1,None,,,,,,,,,,,,
omnetpp,softbound,enabled,1,None,,,,,,,,,,,,
omnetpp,softbound,enabled,1,None,,,,,,,,,,,,
omnetpp,softbound,enabled,1,None,,,,,,,,,,,,
omnetpp,softbound,enabled,1,None,,,,,,,,,,,,
omnetpp,softbound,enabled,1,None,,,,,,,,,,,,
milc,softbound,enabled,1,None,111108977243,97033818,,11090669179,1146154075,312236729,31168624343,1,266393659,167365416,21.120906542,
milc,softbound,enabled,1,None,111170390394,99226114,,11143987051,1146453321,313280168,31191943433,1,268633218,180630310,21.19918793,
milc,softbound,enabled,1,None,111466792622,102625795,,11088086931,1145943083,317106928,31193440625,1,270921000,181578468,21.144213277,
milc,softbound,enabled,1,None,110637321282,97095470,,11099195241,1153572948,312135360,31058104213,1,268474251,176332577,21.033330651,
milc,softbound,enabled,1,None,110999665297,105907390,,11053773635,1143399121,313999210,31210877598,1,270564814,182818607,21.074088919,
sphinx3,softbound,enabled,1,None,,,,,,,,,,,,
sphinx3,softbound,enabled,1,None,,,,,,,,,,,,
sphinx3,softbound,enabled,1,None,,,,,,,,,,,,
sphinx3,softbound,enabled,1,None,,,,,,,,,,,,
sphinx3,softbound,enabled,1,None,,,,,,,,,,,,
perlbench,softbound,enabled,1,None,,,,,,,,,,,,
perlbench,softbound,enabled,1,None,,,,,,,,,,,,
perlbench,softbound,enabled,1,None,,,,,,,,,,,,
perlbench,softbound,enabled,1,None,,,,,,,,,,,,
perlbench,softbound,enabled,1,None,,,,,,,,,,,,
bzip2,softbound,enabled,1,None,608078468945,14662070,,59481177180,2363991067,646457890,188332170541,1,5381925,1408782632,52.846101975,
bzip2,softbound,enabled,1,None,609767400387,16164891,,59445841846,2352148248,652398996,188369406209,1,5799827,1281683376,52.71728571,
bzip2,softbound,enabled,1,None,610237146532,16146906,,59242292334,2371022778,662175731,188676470349,1,4873075,1235169894,52.807884104,
bzip2,softbound,enabled,1,None,610479420233,19999926,,59265870202,2362990796,660615671,189065301062,1,5103316,1307307082,52.649236511,
bzip2,softbound,enabled,1,None,610060490839,15111228,,59324973922,2325907208,657150652,188732151198,1,2893102,1349575045,52.962709314,
h264ref,softbound,enabled,1,None,1189082404714,6508643,,115842358027,51228220067,757097237,388896836108,1,769210,939467391,117.345225481,
h264ref,softbound,enabled,1,None,1187507159877,6525770,,115769939788,51099455412,791611818,388774963038,1,780792,1199299300,117.746111252,
h264ref,softbound,enabled,1,None,1188187542904,5667402,,115948341472,51243445775,838134866,388692089098,1,783401,1190833582,117.763596205,
h264ref,softbound,enabled,1,None,1189883670310,5426450,,115796089691,51092872353,789557971,389353877791,1,725450,1134626915,117.287311847,
h264ref,softbound,enabled,1,None,1189595210728,5499077,,115968805845,51098038579,973608435,389522422105,1,735467,1882032530,117.958088371,
namd,softbound,enabled,1,None,,,,,,,,,,,,
namd,softbound,enabled,1,None,,,,,,,,,,,,
namd,softbound,enabled,1,None,,,,,,,,,,,,
namd,softbound,enabled,1,None,,,,,,,,,,,,
namd,softbound,enabled,1,None,,,,,,,,,,,,
libquantum,softbound,enabled,1,None,,,,,,,,,,,,
libquantum,softbound,enabled,1,None,,,,,,,,,,,,
libquantum,softbound,enabled,1,None,,,,,,,,,,,,
libquantum,softbound,enabled,1,None,,,,,,,,,,,,
libquantum,softbound,enabled,1,None,,,,,,,,,,,,
xalancbmk,softbound,enabled,1,None,,,,,,,,,,,,
xalancbmk,softbound,enabled,1,None,,,,,,,,,,,,
xalancbmk,softbound,enabled,1,None,,,,,,,,,,,,
xalancbmk,softbound,enabled,1,None,,,,,,,,,,,,
xalancbmk,softbound,enabled,1,None,,,,,,,,,,,,
gcc,softbound,enabled,1,None,,,,,,,,,,,,
gcc,softbound,enabled,1,None,,,,,,,,,,,,
gcc,softbound,enabled,1,None,,,,,,,,,,,,
gcc,softbound,enabled,1,None,,,,,,,,,,,,
gcc,softbound,enabled,1,None,,,,,,,,,,,,
dealII,softbound,enabled,1,None,,,,,,,,,,,,
dealII,softbound,enabled,1,None,,,,,,,,,,,,
dealII,softbound,enabled,1,None,,,,,,,,,,,,
dealII,softbound,enabled,1,None,,,,,,,,,,,,
dealII,softbound,enabled,1,None,,,,,,,,,,,,
povray,softbound,enabled,1,None,,,,,,,,,,,,
povray,softbound,enabled,1,None,,,,,,,,,,,,
povray,softbound,enabled,1,None,,,,,,,,,,,,
povray,softbound,enabled,1,None,,,,,,,,,,,,
povray,softbound,enabled,1,None,,,,,,,,,,,,
sjeng,softbound,enabled,1,None,4868394011347,129951120,,364594892473,7168740719,1342025352,772125066989,1,749496542,374843186,527.689012988,
sjeng,softbound,enabled,1,None,4869687727104,83836698,,364559729256,7124753966,1334239830,772159989422,1,749561729,315289632,527.434749055,
sjeng,softbound,enabled,1,None,4868017202481,168894404,,364531739480,7207865898,1317511795,772037172543,1,749817545,357292325,527.623939457,
sjeng,softbound,enabled,1,None,4869573255066,113364384,,364497692792,7081922492,1347273130,772334097662,1,749834066,356101597,527.721321089,
sjeng,softbound,enabled,1,None,4868031411306,98912887,,364516240948,7088080231,1372917806,772000162638,1,750185518,386045091,527.411852204,
soplex,safecode,native,1,None,87268497470,116330076,,6943432552,3652341368,606771923,29887052453,1,78193760,706335572,15.134583645,
soplex,safecode,native,1,None,86755533482,113956345,,6986442150,3646965799,605132722,29901777149,1,77151909,720094179,15.140936484,
soplex,safecode,native,1,None,86750131856,112871914,,6996007069,3649220066,614762903,29915036217,1,79587763,680206463,15.244450954,
soplex,safecode,native,1,None,86822126191,120025101,,6967578185,3653633269,602511929,29928926573,1,77945889,707783717,15.11995407,
soplex,safecode,native,1,None,86894340622,116559137,,6952299539,3656404546,603782755,29826314007,1,78104228,693618269,15.26346169,
gobmk,safecode,native,1,None,224294031496,40843872,,33164718835,1555945278,181495411,59528017655,1,13301613,269932828,46.715606852,
gobmk,safecode,native,1,None,224534235405,46776473,,33110393466,1533630911,175039778,59493476065,1,13767085,249146542,46.776638927,
gobmk,safecode,native,1,None,224600975774,42685638,,33058937816,1539147879,180709097,59527861474,1,14581962,257650615,46.742438152,
gobmk,safecode,native,1,None,224502224304,40283288,,33133392894,1547257230,176722245,59494490655,1,13982588,254651782,46.815731405,
gobmk,safecode,native,1,None,224598304334,49130430,,33110350644,1534630339,184872340,59480616065,1,13407978,278886333,46.77557969,
mcf,safecode,native,1,None,333266286115,113011946,,30630608649,42541870943,21033738769,109589021272,1,5195592850,488608152,231.378285534,
mcf,safecode,native,1,None,333606056773,117171352,,30654574715,42181770779,21012991441,109683834619,1,5245912951,482718951,241.035118792,
mcf,safecode,native,1,None,333272253601,118283347,,30655732883,42122800195,21011009751,109627130227,1,5249315293,485182378,242.198424724,
mcf,safecode,native,1,None,332957980150,117744458,,30526644417,42182470261,21057490308,109499548547,1,5217340632,503235329,241.023834874,
mcf,safecode,native,1,None,333854952577,117098250,,30559767368,42175820935,21038253204,109727100017,1,5229286726,484449727,241.293470698,
astar,safecode,native,1,None,765106806249,47854662,,83863090894,16914384498,3956443657,285426736671,1,45474081,2602825985,187.823986098,
astar,safecode,native,1,None,764613857139,48245939,,83865354471,17023613954,4017734851,285354829232,1,45602039,2667350623,190.896060202,
astar,safecode,native,1,None,765006327753,43643838,,83874736574,16934685533,3979239790,285445872504,1,41724529,2631274027,189.567578144,
astar,safecode,native,1,None,764892947356,46663223,,83865761636,16918283310,3884728132,285443178310,1,45604317,2602789991,187.655375761,
astar,safecode,native,1,None,764883942486,50054225,,83859323284,17004302761,3950583801,285415624340,1,46893573,2661515611,190.957731648,
lbm,safecode,native,1,None,1568029697403,3522939079,,285279876044,64603867638,99903793,393797519059,1,20102717,8871088971,470.220908639,
lbm,safecode,native,1,None,1568083709317,3521326367,,285282605188,64599499462,97983101,393811464335,1,21405533,8873510092,470.41266324,
lbm,safecode,native,1,None,1567992543088,3523710359,,285278188780,64594994108,100803777,393796175444,1,20259947,8873331572,470.320424287,
lbm,safecode,native,1,None,1568249041215,3522163154,,285255208145,64607901635,96322977,393818265250,1,20166042,8866067303,470.232377305,
lbm,safecode,native,1,None,1568127033877,3520594206,,285282525166,64600877859,99639045,393809340969,1,19540861,8864936444,470.426538984,
hmmer,safecode,native,1,None,1842182879669,20783,,178488469570,8107444530,77488916,766707659276,1,11660,230793641,325.229607933,
hmmer,safecode,native,1,None,1842203499198,35795,,178484630462,8201618160,85400511,766713365147,1,8402,210482949,325.201006308,
hmmer,safecode,native,1,None,1842192145987,16496,,178487655614,8181749030,80202074,766701203629,1,9234,209348873,325.19678398,
hmmer,safecode,native,1,None,1842341525437,36507,,178490344994,8170656160,85432913,766734432208,1,2530,230324307,325.283562092,
hmmer,safecode,native,1,None,1842212576151,16928,,178480804752,8104091699,77148870,766709922195,1,9530,231469981,325.138310665,
omnetpp,safecode,native,1,None,574926786374,1107021663,,98097331788,22952104959,11709330169,173949789148,1,4753319631,2048059739,282.892414906,
omnetpp,safecode,native,1,None,574788045813,1206787089,,98108336058,23328627325,12009951556,173923421831,1,4726442604,2260651908,291.226042781,
omnetpp,safecode,native,1,None,575076166189,1235322315,,98132825389,23619003143,12252801538,173978367966,1,4732955823,2323048612,299.389711884,
omnetpp,safecode,native,1,None,575260819147,1167491587,,98115466150,22739618860,11431614133,174025256922,1,4732676964,2139639377,274.474746661,
omnetpp,safecode,native,1,None,574839774885,1199262405,,98133990481,23066391504,11763688183,173931694877,1,4721534165,2227495696,285.117034658,
milc,safecode,native,1,None,33814824514,82391245,,3778542550,938712383,276141668,11237096446,1,235350879,132739990,18.098493245,
milc,safecode,native,1,None,33623490488,82635422,,3722537945,943081343,275821650,11154543435,1,235851297,134471500,18.024453823,
milc,safecode,native,1,None,33948400910,82988481,,3763927424,944336293,277917121,11254699833,1,236486804,125583038,18.0929173,
milc,safecode,native,1,None,33296233815,83064298,,3659916611,949508435,275701709,11058353124,1,235238594,132407451,17.928298146,
milc,safecode,native,1,None,33817249444,83592238,,3747907080,941554296,277329360,11235714156,1,235562227,129458331,18.128741077,
sphinx3,safecode,native,1,None,104065816946,1061166,,2433781427,1797351567,229199536,24880386562,1,8975433,66642648,11.481458012,
sphinx3,safecode,native,1,None,104007477074,1427802,,2434238829,1792902082,222664587,24876266423,1,8963570,66438656,11.479830782,
sphinx3,safecode,native,1,None,103833579134,1147898,,2434525772,1794626739,224413786,24846747002,1,8593016,66322048,11.477030686,
sphinx3,safecode,native,1,None,103842642561,1153758,,2429712838,1785048529,236649936,24844459291,1,9607215,66574581,11.571767346,
sphinx3,safecode,native,1,None,103876030761,1270871,,2424800945,1791299058,221551957,24867345962,1,8747522,66271367,11.458963766,
perlbench,safecode,native,1,None,733763780125,131616458,,94052951371,1427839489,203080914,214142459626,1,19544726,228801689,58.735543919,
perlbench,safecode,native,1,None,736027428056,129140044,,93856770404,1428968776,204429657,214464905009,1,19698913,211689506,58.705732296,
perlbench,safecode,native,1,None,734495861798,139734418,,94066642556,1401744088,198804208,214366071937,1,19816913,227368975,58.527832553,
perlbench,safecode,native,1,None,736713261848,139271210,,94074281925,1387292899,201158103,214789575175,1,20029849,210745516,58.722689201,
perlbench,safecode,native,1,None,735563602830,140410169,,93999451637,1395802935,197937920,214577526052,1,19739593,218623080,58.58406472,
bzip2,safecode,native,1,None,188948385929,7856951,,21441289747,2286873933,645435290,42204729611,1,1489474,1335738081,23.412205772,
bzip2,safecode,native,1,None,189464773926,6256321,,21467970634,2268832223,645267398,42429959001,1,1540646,1324305753,23.461257279,
bzip2,safecode,native,1,None,189122023557,7421804,,21502865526,2228728874,657926724,42366713776,1,1556381,1339053547,23.516055673,
bzip2,safecode,native,1,None,188387430677,4224448,,21449805727,2276110230,655378175,41983183741,1,1358574,1332808624,23.456886175,
bzip2,safecode,native,1,None,189291192088,8412481,,21419577217,2253945740,652036360,42394930358,1,1545364,1343003937,23.465822842,
h264ref,safecode,native,1,None,264428951059,960098,,25596415728,2314030994,80060695,107210050247,1,228667,66617773,29.342075163,
h264ref,safecode,native,1,None,264697228954,1039040,,25633783081,2239301181,83002866,106994060909,1,280016,67411213,29.367179535,
h264ref,safecode,native,1,None,263748657141,842920,,25675367037,2276492772,80940401,106946885312,1,304410,61590182,29.413980874,
h264ref,safecode,native,1,None,263027854654,946491,,25653794698,2231957954,82490595,107115242400,1,279543,68949600,29.381475283,
h264ref,safecode,native,1,None,264516341809,1233818,,25570187761,2149559581,85935143,107354534932,1,295138,95202627,29.352811689,
namd,safecode,native,1,None,1197138822929,7292434,,77824238706,12150586260,113908623,276913355315,1,7316333,24268306,133.396754437,
namd,safecode,native,1,None,1197577032785,5329178,,77812928526,12184948566,82963254,276984025828,1,6965678,14510013,133.192013936,
namd,safecode,native,1,None,1197458472766,7105460,,77799360930,12255511680,101004696,276964259169,1,7262311,22308399,133.288109084,
namd,safecode,native,1,None,1197217670907,7129870,,77814709187,12141792732,83688052,276931016457,1,7023627,26645470,133.152065283,
namd,safecode,native,1,None,1197297589672,6981230,,77826590340,12131742880,94953470,276985672641,1,7266667,21375331,133.150090631,
libquantum,safecode,native,1,None,1443469081873,17996360,,77661154570,53913612172,6293429517,222286382614,1,3251607491,22001501,217.922252807,
libquantum,safecode,native,1,None,1441046837425,19281714,,77987440803,53942071444,6285194227,222320201548,1,3275264309,21562078,220.29146986,
libquantum,safecode,native,1,None,1439610628374,18036716,,77987432295,53966762370,6269835853,222285475789,1,3294773659,25085794,221.754560336,
libquantum,safecode,native,1,None,1442296756498,17192095,,77924949796,53939715558,6300474605,222450831476,1,3221996441,22323097,216.63203433,
libquantum,safecode,native,1,None,1443078624201,20529986,,77629763518,53912859656,6257423389,222251902034,1,3240656296,22910886,219.810979236,
xalancbmk,safecode,native,1,None,640404375234,666845920,,59468965574,18279850978,2066065749,200977022913,1,86717110,1318097656,77.772592013,
xalancbmk,safecode,native,1,None,640336622902,664064585,,59269431938,18389798174,1748572210,201030946991,1,85726272,1304381429,77.004165813,
xalancbmk,safecode,native,1,None,641451427316,671999588,,59540584992,18253288665,1882295667,201189175252,1,84947477,1292268085,77.021026606,
xalancbmk,safecode,native,1,None,640065027973,659721641,,59452723335,18249589480,1868256276,201014716030,1,85574878,1322555719,76.619242146,
xalancbmk,safecode,native,1,None,640630780865,661001246,,59497488826,18230477825,1850779270,200994109840,1,84547565,1298057336,76.705676564,
gcc,safecode,native,1,None,4906979435,51103142,,823570342,166467561,39228749,1127530149,1,25550417,72376389,2.827479879,
gcc,safecode,native,1,None,4904954311,52444173,,822045432,169097086,39246993,1143795450,1,25678445,76504122,2.84050215,
gcc,safecode,native,1,None,4883555847,50439042,,824404468,168325783,39149312,1135835743,1,25453342,73547077,2.83302265,
gcc,safecode,native,1,None,4894499378,49323102,,831850861,169006636,39211757,1141825213,1,25265733,74848958,2.834187177,
gcc,safecode,native,1,None,4808449856,49493446,,835134835,171724551,39389312,1120255096,1,25214764,77171943,2.82266146,
dealII,safecode,native,1,None,67823245855,5908894,,6203160366,482648111,25699647,25880624790,1,2885560,20660626,8.280298766,
dealII,safecode,native,1,None,68571472231,4277061,,6147158624,498963152,29735158,25856283194,1,3174589,19071451,8.308126838,
dealII,safecode,native,1,None,68114639717,5344013,,6165313576,479900367,30593455,26025649314,1,2888840,22523338,8.281178487,
dealII,safecode,native,1,None,68207237370,4676219,,6200557436,487136376,29582053,25873351360,1,2822177,22842404,8.287726097,
dealII,safecode,native,1,None,68477254542,4159937,,6184646547,484994936,30933942,26030255831,1,2925798,20754036,8.289376789,
povray,safecode,native,1,None,941855309781,101917,,139390357832,20360163451,217361408,322948689413,1,18092,51545877,98.130977287,
povray,safecode,native,1,None,942696137141,92630,,139389460774,20217864346,233178149,323305533098,1,16920,41760778,98.794066538,
povray,safecode,native,1,None,942319439417,84460,,139327721257,20312537613,416728993,322994403537,1,11735,132547520,98.940372895,
povray,safecode,native,1,None,942907684943,94833,,139382255653,20358384662,339565940,323202220658,1,9379,62901105,98.296526227,
povray,safecode,native,1,None,941913678500,83684,,139397287091,20346864895,359706099,322915756774,1,11418,96258478,98.757092379,
sjeng,safecode,native,1,None,2177299827335,105995579,,211049875620,4406998177,1039236179,555103210477,1,748566211,173116724,330.57498234,
sjeng,safecode,native,1,None,2177907431087,74803894,,211096254528,4544513517,1026463109,555113093915,1,748572145,154006980,330.755426383,
sjeng,safecode,native,1,None,2177460672748,100343202,,211140953096,4821662339,1033564345,555025664157,1,748988934,167992907,331.182781104,
sjeng,safecode,native,1,None,2178321437126,83489042,,211039329138,4607269390,1035982519,555136296552,1,748958835,161729352,330.761042438,
sjeng,safecode,native,1,None,2177351287365,88562741,,211092020704,4796170966,1046357152,555083204138,1,749077906,182561171,331.224306985,
soplex,safecode,enabled,1,None,3164032022682,74101993,,606727103972,3576390025,576119697,841133325027,1,46079438,548449708,349.395500195,
soplex,safecode,enabled,1,None,3164285745490,76132076,,606667080992,3586765830,577379881,841230276106,1,46972848,542633768,345.720386326,
soplex,safecode,enabled,1,None,3164753046564,75923273,,606639798973,3591869456,576467063,841376836491,1,47429444,542947830,345.65740597,
soplex,safecode,enabled,1,None,3164511688473,72402311,,606634549154,3583214887,580798575,841507472799,1,47201817,550001485,347.551095612,
soplex,safecode,enabled,1,None,3164060105330,71080977,,606696939110,3564680451,571857220,841312760735,1,46827729,557161059,345.630745904,
gobmk,safecode,enabled,1,None,,,,,,,,,,,,
gobmk,safecode,enabled,1,None,,,,,,,,,,,,
gobmk,safecode,enabled,1,None,,,,,,,,,,,,
gobmk,safecode,enabled,1,None,,,,,,,,,,,,
gobmk,safecode,enabled,1,None,,,,,,,,,,,,
mcf,safecode,enabled,1,None,574174799016,121229340,,59710331812,40764420219,20696604887,170508682407,1,5299566123,523390871,302.900123867,
mcf,safecode,enabled,1,None,573712985210,127353501,,59647903701,40508581751,20731350858,170491190524,1,5348823640,511858044,312.112090216,
mcf,safecode,enabled,1,None,574482432560,126559671,,59618919509,40486419597,20691934992,170543020359,1,5343848524,503328874,311.513873146,
mcf,safecode,enabled,1,None,573564030036,73459724,,59576776882,40786685705,20766457787,170377230110,1,5307327294,247189123,302.91401683,
mcf,safecode,enabled,1,None,574507128166,127183437,,59700486091,40478037851,20703812204,170460618385,1,5331312259,502496278,311.892976687,
astar,safecode,enabled,1,None,5531279298898,674625884,,971316579754,33152743674,10629330303,1560156883966,1,929944216,2684223871,839.75614444,
astar,safecode,enabled,1,None,5530961860975,688621591,,971353824281,33233942612,10777828407,1560106467824,1,924560357,2704971996,839.034393459,
astar,safecode,enabled,1,None,5531778252086,723964912,,971404619563,32809161244,10442766366,1560282387922,1,943848968,2743669498,829.221503988,
astar,safecode,enabled,1,None,5530409752002,693183920,,971510899269,33076684305,10538899693,1560255333558,1,927581910,2723182119,830.65227188,
astar,safecode,enabled,1,None,5531587801879,716604116,,971471680774,33255225247,10778389600,1560382672571,1,951938492,2689581875,844.984727244,
lbm,safecode,enabled,1,None,1568121804921,3601501736,,285265290209,64589020971,107056450,393827126869,1,20668784,8890855128,470.356326045,
lbm,safecode,enabled,1,None,1568111137857,3597499496,,285279373893,64594774053,111062952,393813949699,1,21535978,8884551487,470.426718932,
lbm,safecode,enabled,1,None,1568046486148,3601174381,,285287658507,64585536255,107235334,393825344258,1,20430906,8901962618,470.370122247,
lbm,safecode,enabled,1,None,1568239976754,3600135731,,285256965843,64601154458,107678128,393813225388,1,20609811,8846503312,470.347589806,
lbm,safecode,enabled,1,None,1568324652249,3599434891,,285271551646,64595868362,106730287,393823759142,1,20984352,8889378869,470.359603953,
hmmer,safecode,enabled,1,None,1868048663613,491843,,183926641325,8322536371,95042188,752059460319,1,521710,235839562,328.697784248,
hmmer,safecode,enabled,1,None,1868134976030,483569,,183924193340,8313017209,93006667,752037176297,1,525490,219850944,328.6404173,
hmmer,safecode,enabled,1,None,1868256617058,503459,,183920489790,8318185091,99203381,752076849692,1,528960,226420786,328.696285041,
hmmer,safecode,enabled,1,None,1868012056932,480439,,183929917128,8315491883,123716422,752047818936,1,481254,237891902,328.779900366,
hmmer,safecode,enabled,1,None,1868013420937,481528,,183919625517,8324523590,111286518,752053461464,1,486622,228907332,328.73159134,
omnetpp,safecode,enabled,1,None,,,,,,,,,,,,
omnetpp,safecode,enabled,1,None,,,,,,,,,,,,
omnetpp,safecode,enabled,1,None,,,,,,,,,,,,
omnetpp,safecode,enabled,1,None,,,,,,,,,,,,
omnetpp,safecode,enabled,1,None,,,,,,,,,,,,
milc,safecode,enabled,1,None,34589850824,85966816,,3908914050,942755133,276959527,11404363597,1,236184506,127451537,18.17060046,
milc,safecode,enabled,1,None,34560947816,83788508,,3919463199,943429149,275445648,11406831995,1,234901734,126632014,18.176226888,
milc,safecode,enabled,1,None,34718657528,85981499,,3942690878,944730225,275433836,11454314272,1,233174429,132003589,18.232361516,
milc,safecode,enabled,1,None,34458074390,81797702,,3910746710,945568083,275351370,11417046027,1,234620112,132804217,18.161265872,
milc,safecode,enabled,1,None,34493052406,85152625,,3915602014,945191150,275738181,11390160544,1,234362145,130076199,18.183271022,
