name,compiler,type,threads,input,involuntary_context_switches,mpxbtnum,voluntary_context_switches,major_faults,user_time,mpxerrors,time,minor_faults,maxsize,sys_time
dealII,gcc,mpx_no_narrow_bounds,1,0,10,,1,0,2.45,,2.45,10308,29840,0.0
dealII,gcc,mpx_no_narrow_bounds,1,1,19,,3,0,6.41,,6.44,30937,35660,0.02
dealII,gcc,mpx_no_narrow_bounds,1,2,46,,2,0,17.17,,17.22,90136,79000,0.04
dealII,gcc,mpx_no_narrow_bounds,1,3,190,,4,0,86.24,,86.51,523275,272480,0.26
dealII,gcc,mpx_no_narrow_bounds,1,4,1743,,5,0,892.19,,3894.65,5201992,1087656,2.34
dealII,gcc,mpx_no_narrow_bounds,1,0,10,,3,0,2.45,,2.46,10310,31776,0.0
dealII,gcc,mpx_no_narrow_bounds,1,1,20,,1,0,6.43,,6.45,30935,35660,0.01
dealII,gcc,mpx_no_narrow_bounds,1,2,46,,5,0,17.17,,17.21,89602,80852,0.04
dealII,gcc,mpx_no_narrow_bounds,1,3,193,,7,0,86.35,,86.56,523110,272480,0.19
dealII,gcc,mpx_no_narrow_bounds,1,4,1748,,3,0,892.12,,3894.67,5200976,1088392,2.43
dealII,gcc,mpx_no_narrow_bounds,1,0,9,,1,0,2.44,,2.45,10308,29840,0.01
dealII,gcc,mpx_no_narrow_bounds,1,1,21,,2,0,6.42,,6.44,30593,38332,0.02
dealII,gcc,mpx_no_narrow_bounds,1,2,44,,3,0,17.18,,17.22,90469,80120,0.03
dealII,gcc,mpx_no_narrow_bounds,1,3,191,,5,0,86.22,,86.5,523208,272480,0.26
dealII,gcc,mpx_no_narrow_bounds,1,4,1743,,5,0,892.28,,3894.68,5201858,1088392,2.28
dealII,gcc,mpx_no_narrow_bounds,1,0,8,,1,0,2.44,,2.45,10308,29840,0.01
dealII,gcc,mpx_no_narrow_bounds,1,1,21,,3,0,6.42,,6.44,30937,37596,0.02
dealII,gcc,mpx_no_narrow_bounds,1,2,43,,3,0,17.17,,17.21,90530,78184,0.03
dealII,gcc,mpx_no_narrow_bounds,1,3,191,,2,0,86.27,,86.56,523631,271744,0.27
dealII,gcc,mpx_no_narrow_bounds,1,4,1762,,4,0,893.46,,3895.8,5201713,1087656,2.23
dealII,gcc,mpx_no_narrow_bounds,1,0,8,,1,0,2.45,,2.45,10308,29840,0.0
dealII,gcc,mpx_no_narrow_bounds,1,1,21,,2,0,6.43,,6.44,30936,35660,0.01
dealII,gcc,mpx_no_narrow_bounds,1,2,45,,6,0,17.16,,17.21,89451,79000,0.04
dealII,gcc,mpx_no_narrow_bounds,1,3,194,,6,0,86.19,,86.49,522263,272480,0.28
dealII,gcc,mpx_no_narrow_bounds,1,4,1745,,8,0,892.17,,3894.68,5201379,1088392,2.4
dealII,gcc,mpx_no_narrow_bounds,1,0,7,,2,0,2.45,,2.45,10304,31776,0.0
dealII,gcc,mpx_no_narrow_bounds,1,1,19,,1,0,6.43,,6.44,30935,35660,0.01
dealII,gcc,mpx_no_narrow_bounds,1,2,47,,4,0,17.13,,17.21,89156,82820,0.08
dealII,gcc,mpx_no_narrow_bounds,1,3,194,,5,0,86.27,,86.53,523046,272480,0.25
dealII,gcc,mpx_no_narrow_bounds,1,4,1744,,4,0,892.14,,3894.66,5201759,1087656,2.4
dealII,gcc,mpx_no_narrow_bounds,1,0,6,,1,0,2.44,,2.45,10308,29840,0.0
dealII,gcc,mpx_no_narrow_bounds,1,1,21,,2,0,6.43,,6.44,30834,37596,0.0
dealII,gcc,mpx_no_narrow_bounds,1,2,47,,5,0,17.17,,17.21,89939,80848,0.04
dealII,gcc,mpx_no_narrow_bounds,1,3,193,,11,0,86.29,,86.53,522060,272480,0.22
dealII,gcc,mpx_no_narrow_bounds,1,4,1752,,3,0,892.28,,3894.66,5202079,1087656,2.27
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,0,7,,1,0,2.66,,2.66,1712,7624,0.0
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,1,32,,3,0,14.77,,14.77,3319,18892,0.0
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,2,206,,3,0,105.5,,105.52000000000001,6532,55756,0.0
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,3,931,,2,0,469.97,,470.13,23457,203352,0.09
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,4,4721,,14,0,2418.66,,14419.34,28715,793056,0.38
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,0,7,,1,0,2.66,,2.66,1712,7624,0.0
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,1,30,,2,0,14.75,,14.76,3318,18892,0.0
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,2,214,,6,0,105.36,,105.38,6535,55756,0.0
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,3,931,,2,0,473.18,,473.35,23457,203352,0.11
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,4,4690,,2,0,2409.24,,14409.88,28706,793056,0.35
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,0,8,,1,0,2.66,,2.67,1712,7624,0.0
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,1,31,,3,0,14.76,,14.76,3319,18892,0.0
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,2,214,,3,0,105.45,,105.47,6532,55756,0.0
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,3,921,,10,0,469.04,,469.18,23465,203352,0.08
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,4,4677,,2,0,2409.25,,14409.97,28706,793056,0.44
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,0,7,,1,0,2.66,,2.67,1712,7624,0.0
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,1,32,,3,0,14.76,,14.76,3319,18892,0.0
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,2,209,,2,0,105.39,,105.41,6531,55756,0.0
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,3,924,,5,0,470.15,,470.32,23460,203352,0.1
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,4,4718,,14,0,2417.74,,14418.5,28718,793056,0.46
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,0,6,,1,0,2.66,,2.67,1712,7624,0.0
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,1,30,,2,0,14.76,,14.77,3318,18892,0.0
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,2,212,,6,0,105.4,,105.42,6535,55756,0.0
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,3,938,,2,0,473.54,,473.7,23457,203352,0.1
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,4,4680,,2,0,2408.48,,14409.19,28706,793056,0.42
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,0,7,,1,0,2.66,,2.66,1712,7624,0.0
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,1,32,,3,0,14.76,,14.76,3319,18892,0.0
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,2,214,,3,0,105.6,,105.61,6532,55756,0.0
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,3,921,,10,0,469.13,,469.28,23465,203352,0.09
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,4,4694,,2,0,2407.82,,14408.52,28706,793056,0.41
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,0,8,,1,0,2.66,,2.67,1712,7624,0.0
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,1,33,,3,0,14.76,,14.77,3319,18892,0.0
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,2,208,,2,0,105.46,,105.47999999999999,6531,55756,0.0
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,3,925,,10,0,469.82,,469.99,23465,203352,0.11
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,4,4694,,2,0,2417.86,,14418.47,28706,793056,0.32
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,0,8,,1,0,2.66,,2.66,1712,7624,0.0
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,1,29,,3,0,14.76,,14.77,3319,18892,0.0
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,2,212,,3,0,105.53,,105.55,6532,55756,0.0
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,3,926,,2,0,469.45,,469.59000000000003,23457,203352,0.08
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,4,4700,,9,0,2419.0,,14419.67,28713,793056,0.37
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,0,8,,2,0,2.68,,2.68,1713,9024,0.0
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,1,32,,3,0,14.76,,14.77,3319,18892,0.0
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,2,209,,4,0,105.4,,105.43,6533,55756,0.0
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,3,926,,2,0,469.43,,469.56,23457,203352,0.07
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,4,4696,,2,0,2419.94,,14420.64,28706,793056,0.41
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,0,8,,1,0,2.66,,2.67,1712,7624,0.0
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,1,33,,3,0,14.76,,14.76,3319,18892,0.0
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,2,213,,6,0,105.38,,105.39,6535,55756,0.0
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,3,921,,10,0,469.44,,469.59000000000003,23465,203352,0.09
libquantum,gcc,mpx_no_narrow_bounds_only_write,1,4,4651,,2,0,2409.26,,14409.89,28706,793056,0.35
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,0,6,,1,0,2.04,,2.04,4942,32700,0.0
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,1,10,,2,0,4.06,,4.06,5924,44472,0.0
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,2,14,,1,0,7.46,,7.49,8649,92948,0.02
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,3,36,,3,0,17.72,,17.74,15285,167780,0.0
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,4,63,,5,0,32.24,,32.27,22861,330624,0.02
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,0,5,,1,0,2.04,,2.04,4942,32704,0.0
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,1,12,,1,0,4.06,,4.06,5923,44476,0.0
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,2,18,,1,0,7.47,,7.48,8649,92952,0.0
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,3,37,,1,0,17.72,,17.74,15283,167780,0.01
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,4,62,,2,0,32.24,,32.27,22761,330624,0.02
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,0,5,,1,0,2.03,,2.04,4942,32704,0.0
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,1,10,,1,0,4.06,,4.07,5923,44476,0.0
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,2,17,,3,0,7.48,,7.48,8651,92952,0.0
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,3,34,,2,0,17.71,,17.74,15284,167780,0.02
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,4,67,,2,0,32.25,,32.28,22861,330624,0.02
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,0,6,,1,0,2.04,,2.04,4942,32704,0.0
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,1,12,,3,0,4.06,,4.06,5925,44476,0.0
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,2,18,,1,0,7.47,,7.48,8649,92952,0.0
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,3,38,,2,0,17.72,,17.74,15284,167780,0.01
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,4,61,,2,0,32.24,,32.27,22861,330624,0.02
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,0,7,,1,0,2.03,,2.04,4942,32704,0.0
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,1,10,,1,0,4.06,,4.06,5923,44476,0.0
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,2,17,,1,0,7.47,,7.48,8649,92952,0.0
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,3,36,,1,0,17.72,,17.73,15283,167780,0.0
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,4,66,,1,0,32.26,,32.29,22860,330624,0.02
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,0,7,,1,0,2.04,,2.04,4942,32704,0.0
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,1,12,,1,0,4.06,,4.06,5923,44476,0.0
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,2,17,,2,0,7.46,,7.48,8650,92952,0.01
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,3,38,,2,0,17.71,,17.74,15284,167780,0.02
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,4,64,,3,0,32.25,,32.28,22862,330624,0.02
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,0,6,,1,0,2.04,,2.05,4942,32704,0.0
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,1,11,,3,0,4.06,,4.06,5925,44476,0.0
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,2,14,,1,0,7.46,,7.48,8649,92952,0.01
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,3,36,,2,0,17.72,,17.74,15284,167780,0.01
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,4,65,,1,0,32.23,,32.27,22860,330624,0.03
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,0,7,,1,0,2.04,,2.04,4942,32704,0.0
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,1,11,,1,0,4.06,,4.06,5923,44476,0.0
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,2,18,,2,0,7.46,,7.48,8650,92952,0.02
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,3,37,,1,0,17.7,,17.73,15283,167780,0.02
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,4,63,,2,0,32.26,,32.3,22861,330624,0.03
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,0,8,,1,0,2.04,,2.04,4942,32704,0.0
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,1,10,,3,0,4.06,,4.06,5925,44476,0.0
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,2,16,,1,0,7.47,,7.48,8649,92952,0.0
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,3,37,,2,0,17.7,,17.73,15284,167780,0.02
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,4,66,,2,0,32.24,,32.28,22861,330624,0.04
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,0,6,,1,0,2.04,,2.04,4942,32704,0.0
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,1,14,,1,0,4.05,,4.06,5923,44476,0.01
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,2,18,,2,0,7.47,,7.48,8650,92952,0.0
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,3,40,,2,0,17.71,,17.73,15284,167780,0.02
hmmer,gcc,mpx_no_narrow_bounds_only_write,1,4,64,,3,0,32.24,,32.27,22862,330624,0.02
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,0,22,,1,0,10.03,,10.05,20670,243188,0.02
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,1,41,,1,0,20.02,,20.07,37138,466452,0.04
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,2,83,,1,0,40.05,,40.13,70587,915680,0.08
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,3,165,,3,0,80.13,,80.32,136862,1814872,0.18
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,4,314,,2,0,160.12,,160.47,269635,3609160,0.32
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,0,20,,1,0,10.02,,10.05,20670,243188,0.02
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,1,42,,1,0,20.0,,20.07,37138,466452,0.06
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,2,83,,1,0,40.03,,40.15,70587,915680,0.11
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,3,163,,3,0,80.1,,80.28,136862,1814872,0.16
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,4,316,,3,0,160.17,,160.5,269636,3609160,0.3
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,0,21,,1,0,10.02,,10.05,20670,243188,0.02
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,1,41,,1,0,20.0,,20.07,37023,465992,0.06
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,2,82,,1,0,40.05,,40.13,70472,915680,0.08
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,3,165,,2,0,80.03,,80.27,136976,1814872,0.22
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,4,313,,2,0,160.16,,160.53,269635,3609160,0.34
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,0,21,,1,0,10.01,,10.05,20670,243188,0.03
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,1,40,,2,0,20.02,,20.07,37139,467568,0.04
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,2,82,,1,0,40.04,,40.14,70472,915680,0.08
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,3,161,,3,0,80.04,,80.25,136977,1814872,0.2
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,4,317,,2,0,160.13,,160.52,269635,3609160,0.36
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,0,24,,1,0,10.03,,10.05,20670,243188,0.02
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,1,44,,3,0,20.04,,20.07,37025,467108,0.02
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,2,82,,2,0,40.04,,40.13,70473,915680,0.08
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,3,163,,3,0,80.06,,80.25,136862,1814872,0.17
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,4,312,,1,0,160.08,,160.44,269634,3609160,0.33
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,0,21,,2,0,10.02,,10.05,20671,244304,0.02
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,1,44,,3,0,20.02,,20.07,37025,467108,0.04
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,2,82,,3,0,40.03,,40.13,70474,915680,0.08
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,3,161,,3,0,80.11,,80.28,136862,1814872,0.15
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,4,313,,3,0,160.06,,160.45,269751,3608044,0.37
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,0,21,,3,0,10.02,,10.05,20557,243844,0.02
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,1,42,,2,0,20.03,,20.07,37024,467108,0.03
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,2,83,,3,0,40.06,,40.13,70474,915680,0.07
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,3,162,,3,0,80.12,,80.28999999999999,136862,1814872,0.16
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,4,314,,3,0,160.04,,160.49,269635,3609160,0.43
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,0,21,,2,0,10.06,,10.09,20671,242728,0.02
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,1,41,,3,0,20.03,,20.07,37140,465992,0.03
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,2,85,,3,0,40.06,,40.13,70589,914564,0.06
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,3,162,,2,0,80.11,,80.28,136976,1813756,0.16
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,4,316,,3,0,160.64,,160.98,269636,3609160,0.32
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,0,21,,1,0,10.0,,10.05,20670,243188,0.04
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,1,41,,1,0,20.04,,20.07,37138,466452,0.02
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,2,82,,2,0,40.07,,40.14,70473,915680,0.06
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,3,160,,1,0,80.08,,80.28,136860,1814872,0.18
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,4,316,,2,0,160.13,,160.5,269635,3609160,0.34
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,0,21,,1,0,10.03,,10.05,20670,243188,0.02
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,1,41,,1,0,20.01,,20.07,37138,466452,0.05
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,2,81,,2,0,40.03,,40.14,70473,915680,0.1
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,3,160,,3,0,80.02,,80.28,136862,1814872,0.24
bzip2,gcc,mpx_no_narrow_bounds_only_write,1,4,317,,2,0,160.12,,160.51,269635,3609160,0.37
dealII,gcc,mpx_no_narrow_bounds_only_write,1,0,7,,1,0,1.06,,1.09,11070,26620,0.02
dealII,gcc,mpx_no_narrow_bounds_only_write,1,1,12,,1,0,2.99,,3.02,31556,36268,0.02
dealII,gcc,mpx_no_narrow_bounds_only_write,1,2,29,,4,0,8.44,,8.49,91117,70896,0.04
dealII,gcc,mpx_no_narrow_bounds_only_write,1,3,107,,5,0,44.76,,44.99,524451,270516,0.22
dealII,gcc,mpx_no_narrow_bounds_only_write,1,4,974,,4,0,464.26,,466.69,5199992,1091032,2.37
dealII,gcc,mpx_no_narrow_bounds_only_write,1,0,6,,1,0,1.08,,1.09,11069,26620,0.0
dealII,gcc,mpx_no_narrow_bounds_only_write,1,1,10,,5,0,3.02,,3.03,31560,36268,0.0
dealII,gcc,mpx_no_narrow_bounds_only_write,1,2,30,,1,0,8.44,,8.48,92110,70264,0.03
dealII,gcc,mpx_no_narrow_bounds_only_write,1,3,109,,11,0,44.7,,44.99,523954,270516,0.28
dealII,gcc,mpx_no_narrow_bounds_only_write,1,4,979,,9,0,464.06,,466.55,5200460,1091032,2.42
dealII,gcc,mpx_no_narrow_bounds_only_write,1,0,7,,1,0,1.07,,1.09,11069,26620,0.01
dealII,gcc,mpx_no_narrow_bounds_only_write,1,1,9,,1,0,2.99,,3.01,31556,36268,0.02
dealII,gcc,mpx_no_narrow_bounds_only_write,1,2,31,,5,0,8.44,,8.49,90611,74848,0.04
dealII,gcc,mpx_no_narrow_bounds_only_write,1,3,110,,11,0,44.79,,45.02,525950,267232,0.22
dealII,gcc,mpx_no_narrow_bounds_only_write,1,4,976,,8,0,463.93,,466.37,5199930,1091032,2.38
dealII,gcc,mpx_no_narrow_bounds_only_write,1,0,6,,1,0,1.08,,1.09,11069,26620,0.0
dealII,gcc,mpx_no_narrow_bounds_only_write,1,1,10,,1,0,3.0,,3.02,31556,36268,0.01
dealII,gcc,mpx_no_narrow_bounds_only_write,1,2,31,,2,0,8.44,,8.48,91777,73020,0.04
dealII,gcc,mpx_no_narrow_bounds_only_write,1,3,109,,11,0,44.7,,44.99,525954,270508,0.28
dealII,gcc,mpx_no_narrow_bounds_only_write,1,4,971,,6,0,464.02,,466.59000000000003,5199530,1091032,2.51
dealII,gcc,mpx_no_narrow_bounds_only_write,1,0,7,,1,0,1.08,,1.09,11069,26620,0.0
dealII,gcc,mpx_no_narrow_bounds_only_write,1,1,9,,6,0,3.02,,3.02,31310,37532,0.0
dealII,gcc,mpx_no_narrow_bounds_only_write,1,2,31,,7,0,8.43,,8.48,92037,70264,0.05
dealII,gcc,mpx_no_narrow_bounds_only_write,1,3,110,,6,0,44.67,,44.98,525953,267232,0.3
dealII,gcc,mpx_no_narrow_bounds_only_write,1,4,971,,4,0,463.8,,466.35,5200200,1091032,2.5
dealII,gcc,mpx_no_narrow_bounds_only_write,1,0,8,,1,0,1.08,,1.09,11069,26620,0.0
dealII,gcc,mpx_no_narrow_bounds_only_write,1,1,8,,1,0,2.99,,3.01,31556,36268,0.02
dealII,gcc,mpx_no_narrow_bounds_only_write,1,2,33,,2,0,8.43,,8.48,92111,70264,0.05
dealII,gcc,mpx_no_narrow_bounds_only_write,1,3,110,,3,0,44.7,,44.96,524834,270516,0.25
dealII,gcc,mpx_no_narrow_bounds_only_write,1,4,971,,2,0,464.26,,466.61,5200944,1089768,2.28
dealII,gcc,mpx_no_narrow_bounds_only_write,1,0,9,,1,0,1.07,,1.09,11069,26620,0.01
dealII,gcc,mpx_no_narrow_bounds_only_write,1,1,9,,2,0,3.0,,3.02,31557,36264,0.02
dealII,gcc,mpx_no_narrow_bounds_only_write,1,2,29,,1,0,8.43,,8.49,92110,70264,0.05
dealII,gcc,mpx_no_narrow_bounds_only_write,1,3,114,,4,0,44.77,,45.01,525126,270516,0.23
dealII,gcc,mpx_no_narrow_bounds_only_write,1,4,972,,5,0,463.79,,466.29,5199694,1091032,2.43
dealII,gcc,mpx_no_narrow_bounds_only_write,1,0,10,,1,0,1.08,,1.09,11069,26620,0.0
dealII,gcc,mpx_no_narrow_bounds_only_write,1,1,9,,1,0,2.99,,3.02,31556,36268,0.02
dealII,gcc,mpx_no_narrow_bounds_only_write,1,2,32,,2,0,8.42,,8.48,91206,71636,0.05
dealII,gcc,mpx_no_narrow_bounds_only_write,1,3,116,,13,0,44.71,,45.0,525241,267580,0.28
dealII,gcc,mpx_no_narrow_bounds_only_write,1,4,974,,5,0,463.9,,466.38,5201022,1091032,2.42
dealII,gcc,mpx_no_narrow_bounds_only_write,1,0,9,,1,0,1.08,,1.09,11069,26620,0.0
dealII,gcc,mpx_no_narrow_bounds_only_write,1,1,9,,1,0,3.0,,3.02,31556,36268,0.01
dealII,gcc,mpx_no_narrow_bounds_only_write,1,2,30,,2,0,8.43,,8.48,92111,70264,0.04
dealII,gcc,mpx_no_narrow_bounds_only_write,1,3,115,,6,0,44.78,,45.01,525953,270516,0.22
dealII,gcc,mpx_no_narrow_bounds_only_write,1,4,968,,10,0,463.74,,466.37,5199530,1091032,2.57
dealII,gcc,mpx_no_narrow_bounds_only_write,1,0,9,,1,0,1.08,,1.09,11069,26620,0.0
dealII,gcc,mpx_no_narrow_bounds_only_write,1,1,10,,2,0,3.0,,3.02,30511,39552,0.02
dealII,gcc,mpx_no_narrow_bounds_only_write,1,2,30,,7,0,8.4,,8.49,92037,70264,0.08
dealII,gcc,mpx_no_narrow_bounds_only_write,1,3,114,,11,0,44.68,,44.98,525951,267232,0.28
dealII,gcc,mpx_no_narrow_bounds_only_write,1,4,970,,4,0,463.8,,466.51,5200200,1091032,2.65
libquantum,gcc,asan,1,0,7,,10,9,1.93,,1.95,11544,53076,0.02
libquantum,gcc,asan,1,1,24,,1,0,10.9,,10.95,37079,179144,0.04
libquantum,gcc,asan,1,2,163,,2,0,83.58,,83.69,85110,346380,0.09
libquantum,gcc,asan,1,3,777,,1,0,395.32,,395.63,266930,482840,0.26
libquantum,gcc,asan,1,4,4039,,1,0,2061.47,,11062.89,964430,1065276,1.17
libquantum,gcc,asan,1,0,7,,1,0,1.93,,1.95,11544,54784,0.01
libquantum,gcc,asan,1,1,25,,1,0,10.93,,10.96,37079,179144,0.03
libquantum,gcc,asan,1,2,167,,1,0,83.51,,83.61,85109,346380,0.09
libquantum,gcc,asan,1,3,779,,1,0,393.7,,394.03,266930,482840,0.28
libquantum,gcc,asan,1,4,4041,,1,0,2062.25,,11063.68,964430,1065276,1.18
libquantum,gcc,asan,1,0,6,,1,0,1.93,,1.96,11544,53096,0.02
libquantum,gcc,asan,1,1,25,,1,0,10.94,,10.98,37079,177456,0.04
libquantum,gcc,asan,1,2,171,,1,0,83.87,,83.96000000000001,85109,343368,0.07
libquantum,gcc,asan,1,3,778,,2,0,394.66,,395.01,266773,482496,0.29
