name,compiler,type,threads,input,instructions,mpxerrors,branch_misses,major_faults,cycles,dtlb_loads,dtlb_load_misses,dtlb_store_misses,branch_instructions,time,dtlb_stores,minor_faults,mpxbtnum
linear_regression,clang,native,1,3,3726673598,,57659,0,968708982,451844209,34511,298,232025161,0.256108354,5325552,6765,
linear_regression,clang,native,1,4,7440911211,,70871,0,1921588989,898434089,64438,506,463647928,0.510064402,17549275,13387,
linear_regression,clang,native,1,0,493585519,,43293,0,133116406,60552317,5393,10,31540275,0.036023267,751424,1017,
linear_regression,clang,native,1,1,928499773,,49869,0,247851497,113208428,9028,26,58531406,0.066227108,1254154,1799,
linear_regression,clang,native,1,2,1857467991,,51529,0,486756737,225988402,18660,72,116290750,0.129738719,2729450,3456,
linear_regression,clang,native,1,3,3724404399,,58603,0,967087461,452075309,34781,266,232130409,0.255842424,5327707,6767,
linear_regression,clang,native,1,4,7459479962,,66365,0,1931797218,899950460,65717,488,462846874,0.511196656,16618596,13386,
linear_regression,clang,native,1,0,493426915,,44681,0,129659904,60699291,5397,13,31514568,0.036808671,716426,1021,
linear_regression,clang,native,1,1,927849719,,47816,0,246946880,113347095,9467,46,58579986,0.066045425,1389261,1798,
linear_regression,clang,native,1,2,1859900592,,50985,0,489710682,225921673,18202,129,116197937,0.129867671,2618503,3457,
linear_regression,clang,native,1,3,3724303476,,58621,0,967422625,452090555,34238,249,232109121,0.255572246,5303437,6767,
linear_regression,clang,native,1,4,7462362160,,71040,0,1924993691,902929002,64964,471,465034652,0.509911905,16276701,13392,
linear_regression,clang,native,1,0,493906168,,46153,0,130124638,60488978,5564,21,31604088,0.036119758,733832,1025,
linear_regression,clang,native,1,1,930203124,,49873,0,248077254,113219004,9097,49,58696255,0.065854403,1238745,1803,
linear_regression,clang,native,1,2,1860238748,,51571,0,486912486,225874026,19212,101,116389785,0.129474857,2723348,3456,
linear_regression,clang,native,1,3,3724477239,,60618,0,972830010,451876426,34293,233,232092273,0.25707396,5310307,6766,
linear_regression,clang,native,1,4,7440188937,,73581,0,1936891945,904464812,65758,476,462618308,0.515638357,10816159,13391,
linear_regression,clang,native,1,0,494960445,,44964,0,124087043,60878138,5337,20,31678269,0.035864658,698460,1023,
linear_regression,clang,native,1,1,928928195,,48343,0,244120440,113354243,9454,32,58618590,0.066128097,1367135,1801,
linear_regression,clang,native,1,2,1859746783,,52540,0,493127371,226237186,18315,77,116413488,0.132601007,2696602,3453,
linear_regression,clang,native,1,3,3723370501,,60110,0,967513775,451809790,34099,210,232065186,0.255847427,5315328,6763,
linear_regression,clang,native,1,4,7454833016,,69222,0,1931034147,900349700,65686,480,462785724,0.509927008,17076674,13388,
string_match,gcc,asan,1,0,7027077244,,9380657,0,2400398149,1199875677,21028,136,1557237182,0.633515436,530076490,3177,
string_match,gcc,asan,1,1,13196861737,,17678674,0,4491552072,2266271839,37290,66,2930336960,1.188187643,996613917,5600,
string_match,gcc,asan,1,2,26409639842,,35208618,0,8972884935,4526190980,72337,160,5858482507,2.37253111,1990642390,10491,
string_match,gcc,asan,1,3,52824621534,,70518687,0,17947809180,9049658969,143100,520,11719447858,4.737378873,3972330851,20224,
string_match,gcc,asan,1,4,105607849498,,140542115,0,35871174592,18096577171,290225,814,23437473990,9.46923686,7951830876,40531,
string_match,gcc,asan,1,0,7012211902,,9348439,0,2400692230,1186460601,20379,181,1552609004,0.633674615,531854765,3361,
string_match,gcc,asan,1,1,13207175287,,17649776,0,4482759085,2264558539,39147,108,2933714017,1.18827513,993088402,5568,
string_match,gcc,asan,1,2,26397976294,,35125628,0,8975082483,4529688710,71336,188,5861995630,2.370787931,1985400813,10737,
string_match,gcc,asan,1,3,52808085512,,70634544,0,17941281634,9049038654,145373,418,11719319126,4.740724042,3977604337,20565,
string_match,gcc,asan,1,4,105604400930,,140852042,0,35882532396,18101318710,290241,694,23436450862,9.471367335,7948300325,40204,
string_match,gcc,asan,1,0,7002651763,,9403684,0,2391851008,1200749025,22395,176,1552693864,0.634234304,528883261,3096,
string_match,gcc,asan,1,1,13198124508,,17634861,0,4491224961,2262867736,38175,54,2928908286,1.189714963,995451047,5595,
string_match,gcc,asan,1,2,26409144732,,35144613,0,8980153278,4523624604,71410,304,5857100782,2.369810735,1988567933,10544,
string_match,gcc,asan,1,3,52817900718,,70264367,0,17944519428,9049261658,139402,504,11723976654,4.737339135,3971450467,20652,
string_match,gcc,asan,1,4,105611923231,,140649543,0,35864374498,18094455768,276830,692,23434368220,9.468225321,7960136208,40470,
string_match,gcc,asan,1,0,7010157219,,9359465,0,2393323408,1192525655,20249,135,1556102171,0.63136083,530689663,3116,
string_match,gcc,asan,1,1,13188504102,,17653109,0,4483699866,2266222740,37234,82,2928904422,1.189241915,996368437,5300,
string_match,gcc,asan,1,2,26406953812,,35281698,0,8982242796,4524205833,73136,128,5860854647,2.371371413,1991009052,10251,
string_match,gcc,asan,1,3,52838541863,,69909941,0,18796318264,9044615069,144335,342,11725168650,4.96465709,3975353216,20387,
string_match,gcc,asan,1,4,105589299539,,140677913,0,35859055380,18098452354,288667,956,23442027668,9.466645787,7955527676,40267,
string_match,gcc,asan,1,0,7021452556,,9297865,0,2399223329,1184047850,21056,154,1554458197,0.633740698,531623391,3111,
string_match,gcc,asan,1,1,13217664608,,17625896,0,4501334706,2262912468,37112,124,2935298250,1.187872672,996279556,5705,
string_match,gcc,asan,1,2,26391653239,,35161110,0,8979328581,4525949110,72299,116,5859951779,2.372028156,1991887290,10441,
string_match,gcc,asan,1,3,52812932985,,70342179,0,17949626317,9047153422,142480,468,11716794291,4.736674818,3975910617,20478,
string_match,gcc,asan,1,4,105607263605,,140512581,0,35882562580,18101618768,286457,806,23437458204,9.477599052,7951653816,40406,
string_match,gcc,asan,1,0,7009525004,,9273487,0,2393899411,1193959979,20476,180,1547645950,0.631757252,530722686,3145,
string_match,gcc,asan,1,1,13225427320,,17400747,0,4685327012,2255321629,36817,216,2926018593,1.238277928,998817237,5282,
string_match,gcc,asan,1,2,26397259378,,35138545,0,8973641139,4525648518,70953,178,5856952520,2.369865004,1991964190,10416,
string_match,gcc,asan,1,3,52812731307,,70308454,0,17949729799,9047572275,143531,476,11716360860,4.737699792,3976063867,20566,
string_match,gcc,asan,1,4,105618016380,,140835005,0,35870902504,18098234097,285731,862,23438277095,9.469596132,7951633935,40464,
string_match,gcc,asan,1,0,6998121653,,9380446,0,2394930250,1189017241,20199,165,1552320214,0.634015399,531841820,3190,
string_match,gcc,asan,1,1,13225594733,,17592193,0,4491701865,2261967957,37995,114,2934791779,1.188175243,993806329,5311,
string_match,gcc,asan,1,2,26405697890,,35232937,0,8973932966,4528872602,75083,174,5863797935,2.369966072,1989075255,10492,
string_match,gcc,asan,1,3,52809874863,,70677120,0,17941686356,9049785423,144234,374,11719256492,4.740750346,3976924526,20437,
string_match,gcc,asan,1,4,105624151766,,140603519,0,35876298355,18095465500,285952,726,23431689116,9.47030948,7952962012,40122,
string_match,gcc,asan,1,0,7010787065,,9402432,0,2393524662,1191869301,20756,143,1555285639,0.631327154,530641986,2974,
string_match,gcc,asan,1,1,13195635352,,17586580,0,4490243766,2265292542,37330,60,2928267479,1.187776219,998143016,5648,
string_match,gcc,asan,1,2,26416465193,,35169658,0,8981241026,4525020985,71409,130,5863427872,2.372494549,1990248925,10524,
string_match,gcc,asan,1,3,52820873030,,70293010,0,17940577246,9049583340,143704,398,11721193622,4.735661929,3974055169,20277,
string_match,gcc,asan,1,4,105623660977,,140761749,0,35873522356,18087994145,286429,738,23435050501,9.469570008,7954699547,40301,
string_match,gcc,asan,1,0,7013001377,,9395194,0,2395711067,1199351116,22667,164,1558179325,0.633970461,528214514,3450,
string_match,gcc,asan,1,1,13202162808,,17601265,0,4485095468,2263997711,38229,64,2929295839,1.188068188,996103334,5747,
string_match,gcc,asan,1,2,26405224506,,35146452,0,8974635050,4524900880,70934,186,5858486654,2.370612732,1992154037,10647,
string_match,gcc,asan,1,3,52819089184,,71576443,0,17953479526,9046235392,145353,376,11719946673,4.745390419,3977214654,20653,
string_match,gcc,asan,1,4,105619744445,,140952789,0,35880727152,18097825353,288468,796,23440134882,9.470490782,7949222443,40360,
string_match,gcc,asan,1,0,6998699393,,9385441,0,2389821532,1202545535,20933,162,1553589240,0.633828869,531072901,3123,
string_match,gcc,asan,1,1,13210761323,,17586047,0,4499898698,2260914791,37080,66,2928407024,1.187767201,998584075,5648,
string_match,gcc,asan,1,2,26428555654,,35218752,0,8977924620,4523977208,72595,174,5859965533,2.372611116,1989281923,10366,
string_match,gcc,asan,1,3,52795378567,,70221296,0,17951567803,9050144241,145561,402,11718595101,4.744987111,3976473798,20667,
string_match,gcc,asan,1,4,105615634522,,140455584,0,35876333944,18098252724,290232,762,23438788114,9.471071765,7950988737,40450,
linear_regression,gcc,asan,1,0,1071712439,,92112,0,247572787,118915079,16574,15,148124443,0.068140528,951429,3119,
linear_regression,gcc,asan,1,1,2016475020,,98065,0,469258536,222722142,28726,59,276683704,0.127691865,1719064,5457,
linear_regression,gcc,asan,1,2,4039131075,,93696,0,922620803,441853476,56462,146,550438294,0.243759314,7271573,10445,
linear_regression,gcc,asan,1,3,8059025799,,108627,0,1812491731,889908971,105114,203,1098347164,0.484692484,6941808,20419,
linear_regression,gcc,asan,1,4,16128559341,,128980,0,3630380622,1771135222,211479,566,2196565576,0.959826729,21589595,40089,
linear_regression,gcc,asan,1,0,1072109605,,89970,0,254301950,119043730,15909,28,148271575,0.068062398,977649,3040,
linear_regression,gcc,asan,1,1,2012168252,,96513,0,469323789,221500599,27809,126,275875480,0.1247581,2191471,5478,
linear_regression,gcc,asan,1,2,4038837079,,95558,0,923155510,441852706,55966,137,550548586,0.244358795,7282469,10389,
linear_regression,gcc,asan,1,3,8048165458,,112163,0,1814126869,888169213,108346,207,1096374667,0.48499657,6972140,20538,
linear_regression,gcc,asan,1,4,16124636574,,128484,0,3626023643,1772354190,211010,705,2197058236,0.959299751,22757736,40183,
linear_regression,gcc,asan,1,0,1071941090,,94509,0,242241375,118988259,17327,53,148242142,0.067908355,924827,3021,
linear_regression,gcc,asan,1,1,2012210228,,96484,0,468525892,223898438,27567,124,276180770,0.12427734,3641688,5250,
linear_regression,gcc,asan,1,2,4068310654,,92659,0,922377221,443966849,56292,184,553723924,0.244275031,7316638,10306,
linear_regression,gcc,asan,1,3,8056930933,,111052,0,1824444324,887651319,109203,227,1097803030,0.483717291,7003001,20490,
linear_regression,gcc,asan,1,4,16142493949,,133705,0,3638876506,1775069524,210900,511,2195608170,0.96044848,18660209,40228,
linear_regression,gcc,asan,1,0,1071110149,,90912,0,247150936,118773446,16918,33,147995123,0.068444116,953895,3381,
linear_regression,gcc,asan,1,1,2015686472,,97400,0,470550278,222791841,27777,47,276874466,0.12783449,1706604,5739,
linear_regression,gcc,asan,1,2,4027649780,,94949,0,924960801,440046725,55158,203,547665447,0.244743686,7249450,10410,
linear_regression,gcc,asan,1,3,8068455483,,115510,0,1824461369,889054796,108039,264,1099559014,0.481590731,6906801,20270,
linear_regression,gcc,asan,1,4,16135101181,,128417,0,3629142836,1777829639,212097,461,2197058779,0.959702017,18815198,40196,
linear_regression,gcc,asan,1,0,1061903102,,91965,0,244942686,118645754,16403,23,146950223,0.069527981,953208,3350,
linear_regression,gcc,asan,1,1,2012730175,,99141,0,469005252,222672718,27761,158,276056038,0.124536204,2845984,5529,
linear_regression,gcc,asan,1,2,4066712874,,94849,0,921784141,444027660,55885,152,553904040,0.243510889,7294946,10333,
linear_regression,gcc,asan,1,3,8068366872,,114400,0,1824787505,888857306,107879,249,1099534368,0.481523886,6893256,20342,
linear_regression,gcc,asan,1,4,16131907071,,128689,0,3634243553,1775959328,212697,528,2196017647,0.959923075,15813988,40145,
linear_regression,gcc,asan,1,0,1074423845,,92673,0,243973628,118715725,17157,36,148042386,0.068220678,934561,3381,
linear_regression,gcc,asan,1,1,2002475131,,97087,0,469153036,223082386,29607,83,274813313,0.128264597,1693145,5515,
linear_regression,gcc,asan,1,2,3878615741,,93685,0,906984613,444872645,56269,172,536997833,0.244085123,7377633,10618,
linear_regression,gcc,asan,1,3,8068449931,,113681,0,1825445218,889142594,108168,402,1099533129,0.481677462,6919368,20605,
linear_regression,gcc,asan,1,4,16130979179,,130913,0,3633723330,1775919158,212333,780,2195968625,0.959550326,18201565,40459,
linear_regression,gcc,asan,1,0,1071003342,,92310,0,248041791,118813749,16964,50,148285206,0.068274311,952989,3315,
linear_regression,gcc,asan,1,1,2012610075,,98523,0,468104156,219168745,27405,139,276444254,0.123967403,1763081,5299,
linear_regression,gcc,asan,1,2,4008464678,,97283,0,923720609,434919074,56316,140,549270112,0.246848237,7215899,10249,
linear_regression,gcc,asan,1,3,8070784647,,112592,0,1825150886,888542785,108186,412,1099809858,0.481635664,6887326,20203,
linear_regression,gcc,asan,1,4,16146241826,,131490,0,3635814545,1774654246,212155,612,2196684021,0.95983197,20941228,40079,
linear_regression,gcc,asan,1,0,1069257960,,92912,0,253543463,118683582,16204,42,147811374,0.068331451,978476,3254,
linear_regression,gcc,asan,1,1,2012932306,,97660,0,470038980,223442084,29125,109,276538669,0.127536016,1740070,5543,
linear_regression,gcc,asan,1,2,4012872381,,104477,0,922036713,443268649,55425,135,548382566,0.253537549,4648099,10621,
linear_regression,gcc,asan,1,3,8072002058,,115590,0,1805202210,888764452,105877,157,1100483197,0.487743302,6959450,20192,
linear_regression,gcc,asan,1,4,16130730118,,131057,0,3627656982,1779440927,213619,614,2196409237,0.959680631,17875076,40221,
linear_regression,gcc,asan,1,0,1071417238,,93775,0,246469391,118678188,16366,23,147901200,0.068530971,950655,3229,
linear_regression,gcc,asan,1,1,2014274414,,97691,0,470219933,222790018,28585,55,276291864,0.127814624,1710390,5701,
linear_regression,gcc,asan,1,2,4030960096,,97835,0,923594728,438946985,56344,221,557658149,0.245364371,7232695,10630,
linear_regression,gcc,asan,1,3,8065924811,,115086,0,1827620482,889079139,108287,259,1099552827,0.48259796,6887080,20560,
linear_regression,gcc,asan,1,4,16133009286,,126724,0,3629884526,1779800076,212333,378,2198344001,0.960101117,19625235,40049,
linear_regression,gcc,asan,1,0,1071294434,,93161,0,250762524,119126119,15866,37,148412098,0.06821533,963647,3163,
linear_regression,gcc,asan,1,1,2012139565,,99616,0,470468010,219559605,27528,110,276247797,0.124825737,1767233,5664,
linear_regression,gcc,asan,1,2,4033500463,,94165,0,922837540,441540582,56637,232,549822666,0.243779936,7239727,10245,
linear_regression,gcc,asan,1,3,8046763077,,114053,0,1810492613,889161728,105870,239,1096956639,0.485454448,6952436,20257,
linear_regression,gcc,asan,1,4,16128510335,,132851,0,3630532156,1779611628,206028,442,2196655991,0.960490177,19229368,40051,
string_match,gcc,asan_only_write,1,0,6036860931,,9260292,0,2182782275,1107833689,12798,40,1359266941,0.584729939,526638555,1365,
string_match,gcc,asan_only_write,1,1,11439537850,,18048469,0,4124840054,2077712426,21881,68,2564254567,1.09587097,992509153,2040,
string_match,gcc,asan_only_write,1,2,22902138376,,32763992,0,8226593684,4147410214,41195,284,5122778267,2.172931196,1983084393,3908,
string_match,gcc,asan_only_write,1,3,45719379537,,65409043,0,16454672065,8294852514,80188,445,10223681656,4.344280837,3984863029,7312,
string_match,gcc,asan_only_write,1,4,91526958665,,130706140,0,32871842095,16607550618,157541,678,20466398552,8.674912017,7942223120,14020,
string_match,gcc,asan_only_write,1,0,6075809056,,8766252,0,2188337239,1104336226,12623,46,1363737555,0.58306275,524829380,1586,
string_match,gcc,asan_only_write,1,1,11477643810,,16444577,0,4121996453,2076556914,19964,206,2566703154,1.089075942,989399470,2024,
string_match,gcc,asan_only_write,1,2,22860816211,,32779817,0,8223697547,4155353140,40076,302,5114769424,2.171639589,1990493987,3631,
string_match,gcc,asan_only_write,1,3,45807570490,,65440203,0,16439619022,8299985229,80437,285,10234061525,4.338498443,3977991527,7164,
string_match,gcc,asan_only_write,1,4,91483604777,,130783702,0,32865533377,16610791530,157176,504,20453222187,8.682096103,7953694323,13595,
string_match,gcc,asan_only_write,1,0,6064023140,,8704800,0,2179889951,1101041193,13309,24,1354878341,0.580470593,529784055,1642,
string_match,gcc,asan_only_write,1,1,11441324815,,16392213,0,4114773240,2075506633,22899,50,2558887132,1.086715524,992436449,2270,
string_match,gcc,asan_only_write,1,2,22906904225,,32729427,0,8238661369,4150337532,40829,254,5120619096,2.173539893,1986703906,3726,
string_match,gcc,asan_only_write,1,3,45747890131,,65266351,0,16374930604,8305171756,79269,206,10232677395,4.331069613,3974876593,7028,
string_match,gcc,asan_only_write,1,4,91441537452,,130757068,0,32790044953,16610031224,157267,591,20450388170,8.659955162,7954303292,13842,
string_match,gcc,asan_only_write,1,0,6076846411,,9167074,0,2194444744,1101047992,12029,34,1356172151,0.582613354,529109025,1393,
string_match,gcc,asan_only_write,1,1,11466783248,,16395886,0,4121521200,2074639473,21625,90,2561586549,1.087245549,991212013,2332,
string_match,gcc,asan_only_write,1,2,22904583965,,32677877,0,8209298366,4139758205,40550,262,5121034591,2.168923151,1987870776,3864,
string_match,gcc,asan_only_write,1,3,45723602885,,65208836,0,16378801989,8301104326,79250,265,10227280177,4.333451898,3980369728,7081,
string_match,gcc,asan_only_write,1,4,91520359002,,130628710,0,32795304414,16606904772,157822,467,20459064967,8.659151879,7956853155,13887,
string_match,gcc,asan_only_write,1,0,6070955997,,8705827,0,2191575957,1101906220,11869,22,1357109791,0.5781556,524854357,1664,
string_match,gcc,asan_only_write,1,1,11448820495,,16395785,0,4112922016,2078532117,22099,68,2561652591,1.089258259,995145762,2301,
string_match,gcc,asan_only_write,1,2,22874590294,,32686455,0,8206198316,4140911279,40460,303,5112963424,2.168979559,1993695522,3927,
string_match,gcc,asan_only_write,1,3,45731668765,,65355073,0,16370566478,8303603856,79980,273,10229215974,4.330994076,3979267727,7070,
string_match,gcc,asan_only_write,1,4,91526990146,,138604968,0,32969776527,16600789610,157006,614,20463272022,8.702886371,7945871671,13582,
string_match,gcc,asan_only_write,1,0,6069012432,,8707886,0,2190875431,1102295257,11516,48,1357019138,0.578324336,525108313,1349,
string_match,gcc,asan_only_write,1,1,11448417526,,16402070,0,4120596818,2079184513,21849,80,2561152358,1.08908724,995386495,2032,
string_match,gcc,asan_only_write,1,2,22902207415,,32634123,0,8221914260,4148893717,39908,314,5115675147,2.173065715,1989383744,4067,
string_match,gcc,asan_only_write,1,3,45725321649,,65413337,0,16370084781,8305007725,79861,245,10229769174,4.331779986,3978126142,7010,
string_match,gcc,asan_only_write,1,4,91566869870,,130608586,0,32801487061,16604953979,157763,573,20467609076,8.659004796,7952764546,13763,
string_match,gcc,asan_only_write,1,0,6072673111,,8715601,0,2190179985,1102335290,11778,34,1357831459,0.577854073,524521069,1471,
string_match,gcc,asan_only_write,1,1,11447227860,,16399456,0,4117002231,2074526527,21679,36,2560007978,1.087115047,992243075,2464,
string_match,gcc,asan_only_write,1,2,22908432819,,32894549,0,8224739602,4148394793,40830,230,5120206621,2.169799627,1989393821,4039,
string_match,gcc,asan_only_write,1,3,45706541421,,65384058,0,16359330177,8307168225,79671,223,10224090283,4.332691052,3980169332,6963,
string_match,gcc,asan_only_write,1,4,91440206634,,130662696,0,32777966438,16611473777,158207,557,20447955152,8.656770011,7954573467,13850,
string_match,gcc,asan_only_write,1,0,6081978995,,8724605,0,2180330274,1101059549,13268,36,1361081777,0.581202574,526079843,1544,
string_match,gcc,asan_only_write,1,1,11475101394,,16403134,0,4119373206,2069170875,20062,208,2562869701,1.086702086,993894789,2365,
string_match,gcc,asan_only_write,1,2,22896227315,,32880609,0,8790577254,4152521128,42019,253,5117109696,2.321760328,1991329353,3627,
string_match,gcc,asan_only_write,1,3,45686060177,,65742450,0,16407536165,8303943434,80056,299,10224745308,4.335975018,3977489001,7364,
string_match,gcc,asan_only_write,1,4,91560447833,,130821871,0,32876583861,16600372966,157541,656,20461739306,8.67697328,7952509352,13703,
string_match,gcc,asan_only_write,1,0,6099938866,,8725641,0,2185272701,1097496838,13600,24,1360973653,0.582130465,528535752,1326,
string_match,gcc,asan_only_write,1,1,11483311825,,16386627,0,4126223768,2072920603,20963,78,2561520336,1.08865051,991571990,2284,
string_match,gcc,asan_only_write,1,2,22891878348,,32779087,0,8227815769,4150130271,40857,308,5123668283,2.172387787,1983804084,3818,
string_match,gcc,asan_only_write,1,3,45752180283,,65701361,0,16467292449,8295290331,81204,378,10225402674,4.346126522,3982251742,7402,
string_match,gcc,asan_only_write,1,4,91530983661,,130818692,0,32870066042,16608943753,158021,502,20467850217,8.674759965,7949146297,13800,
string_match,gcc,asan_only_write,1,0,6082209530,,8725705,0,2185550547,1102896267,12645,44,1362925475,0.582315397,525835826,1422,
string_match,gcc,asan_only_write,1,1,11454243351,,16454023,0,4119769029,2080006304,23805,48,2566020428,1.088608983,993876256,2358,
string_match,gcc,asan_only_write,1,2,22859772172,,32954920,0,8227307429,4156547237,39973,248,5115251468,2.173311677,1989677705,3839,
string_match,gcc,asan_only_write,1,3,45768934670,,65241671,0,16443613811,8298247554,80465,429,10230198471,4.338941051,3979944255,6978,
string_match,gcc,asan_only_write,1,4,91515559713,,131634865,0,32952969914,16591959503,157659,634,20472025156,8.698532177,7948006204,13743,
linear_regression,gcc,asan_only_write,1,0,442775989,,106544,0,237362504,16930270,5655,19,11506037,0.063359552,2457614,1536,
linear_regression,gcc,asan_only_write,1,1,815058426,,101394,0,435639993,23661892,10370,125,12273993,0.115517928,6821033,2177,
linear_regression,gcc,asan_only_write,1,2,1623405661,,131302,0,851563138,49221468,18310,103,22203398,0.228144201,9604751,3776,
linear_regression,gcc,asan_only_write,1,3,3209840624,,170288,0,1689003668,83796329,32951,155,37450343,0.445525142,19403293,7227,
linear_regression,gcc,asan_only_write,1,4,6408907161,,250016,0,3358738293,173654754,61068,260,47617486,0.886646906,52017704,13705,
linear_regression,gcc,asan_only_write,1,0,442843258,,104711,0,237364207,16635344,6757,21,11323545,0.063033861,2407075,1209,
linear_regression,gcc,asan_only_write,1,1,815632048,,101780,0,436174191,23635103,10762,114,12359143,0.115415432,6809015,2337,
linear_regression,gcc,asan_only_write,1,2,1614069710,,131141,0,853046164,49382378,18291,53,22203528,0.22562048,9718473,3723,
linear_regression,gcc,asan_only_write,1,3,3205688431,,174823,0,1685160827,84917419,32458,244,37343630,0.448208856,18999887,7154,
linear_regression,gcc,asan_only_write,1,4,6397223928,,225862,0,3352403509,169549296,61741,481,49946815,0.887855849,51989493,13911,
linear_regression,gcc,asan_only_write,1,0,442908575,,104850,0,237260350,16751993,5747,25,11387809,0.063430121,2485729,1337,
linear_regression,gcc,asan_only_write,1,1,817720584,,101125,0,435470809,24768353,9913,78,12378151,0.115780759,6887510,2401,
linear_regression,gcc,asan_only_write,1,2,1612906323,,133199,0,854634562,49380330,17471,62,22216139,0.225891423,9419887,3706,
linear_regression,gcc,asan_only_write,1,3,3214096802,,183635,0,1695261802,92123941,33436,280,37259731,0.448125734,18976882,7150,
linear_regression,gcc,asan_only_write,1,4,6406511498,,263959,0,3354570659,181786027,60538,438,47618918,0.884521401,52001866,13581,
linear_regression,gcc,asan_only_write,1,0,450720171,,101090,0,241634128,16768787,5062,33,11425184,0.065513415,2376391,1537,
linear_regression,gcc,asan_only_write,1,1,815257468,,97293,0,435153666,23550490,10305,113,12244083,0.115484663,6804549,2190,
linear_regression,gcc,asan_only_write,1,2,1613102835,,133322,0,852840124,49504936,18653,87,22280156,0.226052472,9723024,3877,
linear_regression,gcc,asan_only_write,1,3,3208583865,,162546,0,1686914094,82909672,31934,170,37419397,0.445289076,22778611,7214,
linear_regression,gcc,asan_only_write,1,4,6402901068,,229504,0,3354623284,167690939,61292,424,51123209,0.887082883,51873429,13781,
linear_regression,gcc,asan_only_write,1,0,441727167,,103919,0,237791225,16976755,5504,21,11540257,0.063675788,2494934,1604,
linear_regression,gcc,asan_only_write,1,1,816014706,,100713,0,434428276,24477614,10358,137,12380311,0.115662003,6876550,2403,
linear_regression,gcc,asan_only_write,1,2,1614403990,,128162,0,853529300,49436877,18412,137,22290091,0.228379108,9737618,4030,
linear_regression,gcc,asan_only_write,1,3,3208950046,,161873,0,1687161462,82447932,32350,355,37227880,0.445248141,20669562,6901,
linear_regression,gcc,asan_only_write,1,4,6404428085,,251050,0,3362865214,160388473,63673,598,57354221,0.888298423,51950450,13972,
linear_regression,gcc,asan_only_write,1,0,442343870,,103188,0,236339728,14146761,4497,86,11466216,0.063355053,2556965,1504,
linear_regression,gcc,asan_only_write,1,1,737195426,,97942,0,421252184,26755070,9554,98,11500926,0.115791477,6935057,2353,
linear_regression,gcc,asan_only_write,1,2,1612986531,,128498,0,841592655,49243272,17686,148,22040829,0.231264073,9606539,3689,
linear_regression,gcc,asan_only_write,1,3,3215135307,,167997,0,1693966596,82373555,31443,252,37250614,0.448257972,20290547,7097,
linear_regression,gcc,asan_only_write,1,4,6413020999,,220784,0,3359294080,174426261,60647,452,47445697,0.886716231,51965526,13527,
linear_regression,gcc,asan_only_write,1,0,444481934,,104517,0,238717511,16953624,6383,17,11529496,0.063662593,2404784,1590,
linear_regression,gcc,asan_only_write,1,1,814747961,,100778,0,435934248,23539851,10762,97,12325660,0.115638202,6811138,2295,
linear_regression,gcc,asan_only_write,1,2,1614857730,,133491,0,851219248,49493887,18906,75,22298444,0.226270531,9680938,3873,
linear_regression,gcc,asan_only_write,1,3,3203196286,,167543,0,1684345927,87840358,32397,249,37440764,0.447897767,19006531,7369,
linear_regression,gcc,asan_only_write,1,4,6404396958,,230624,0,3355791626,174863875,62063,592,47756700,0.884739425,51995386,13850,
linear_regression,gcc,asan_only_write,1,0,439742745,,104226,0,241639031,16692489,5434,24,11315233,0.065102246,2527669,1502,
linear_regression,gcc,asan_only_write,1,1,814661398,,103214,0,434940374,24011221,10369,131,12345853,0.115462362,6868036,2350,
linear_regression,gcc,asan_only_write,1,2,1613932066,,127808,0,854469947,49531588,17431,107,22301608,0.225777311,9407281,3872,
linear_regression,gcc,asan_only_write,1,3,3209095419,,163056,0,1685966664,82989395,31289,193,37271863,0.444936591,24725732,7020,
linear_regression,gcc,asan_only_write,1,4,6404572948,,229640,0,3361911065,170559839,60498,395,48274941,0.887297815,52047720,13863,
linear_regression,gcc,asan_only_write,1,0,442038669,,104925,0,237066453,15306169,5237,73,11381818,0.063563476,2536310,1365,
linear_regression,gcc,asan_only_write,1,1,737653275,,97381,0,419831597,26498434,9507,87,11358808,0.115279779,6860111,2035,
linear_regression,gcc,asan_only_write,1,2,1606491106,,128430,0,850841483,49487212,17709,120,22062913,0.228718708,9663711,3624,
linear_regression,gcc,asan_only_write,1,3,3210226452,,165197,0,1687198010,82822382,32178,294,37351964,0.445284187,22796902,7080,
linear_regression,gcc,asan_only_write,1,4,6394065586,,246045,0,3354926675,164911591,62078,558,53664715,0.887976657,51870586,13791,
linear_regression,gcc,asan_only_write,1,0,442596917,,104047,0,237129982,16922181,5937,19,11500801,0.063318394,2441086,1509,
linear_regression,gcc,asan_only_write,1,1,815035826,,99534,0,436192345,23585503,10439,123,12307700,0.115802724,6830763,2311,
linear_regression,gcc,asan_only_write,1,2,1613358787,,129809,0,851376117,49347270,18397,73,22181782,0.225452127,9705722,3690,
linear_regression,gcc,asan_only_write,1,3,3202504494,,172084,0,1689934931,85999663,32381,223,37425290,0.448376882,19139586,7404,
linear_regression,gcc,asan_only_write,1,4,6405383365,,235625,0,3362128129,168907789,60892,370,49740694,0.887580691,52015351,13724,
string_match,clang,asan,1,0,899615134,,5656526,0,368794853,109515982,23275,23,229516740,0.101781718,933579,3143,
string_match,clang,asan,1,1,1678806591,,10591292,0,707377037,194972976,39464,172,429976756,0.187405552,3744971,5476,
