name,compiler,type,threads,input,dtlb_loads,major_faults,mpxerrors,minor_faults,dtlb_store_misses,branch_misses,branch_instructions,dtlb_load_misses,mpxbtnum,time,cycles,dtlb_stores,sgxmem,instructions,sgxtime
linear_regression,icc,mpx_no_narrow_bounds_only_write,2,None,550926747,0,,8467,212,81603,279773009,56437,,0.195786984,1277352866,8939056,,4950014981,
linear_regression,icc,mpx_no_narrow_bounds_only_write,4,None,545594807,0,,8467,238,79163,273296409,46373,,0.114076402,1225228389,6924121,,4639183172,
linear_regression,icc,mpx_no_narrow_bounds_only_write,8,None,539710798,0,,8467,440,94350,290548016,54859,,0.113114249,2412345899,6738661,,5273581069,
linear_regression,icc,mpx_no_narrow_bounds_only_write,2,None,556143772,0,,8467,242,88504,285019692,47574,,0.193718522,1302335733,6502469,,5005436408,
linear_regression,icc,mpx_no_narrow_bounds_only_write,4,None,529167940,0,,8467,278,82458,285299646,44190,,0.123805613,1337918834,6649240,,5165135970,
linear_regression,icc,mpx_no_narrow_bounds_only_write,8,None,565445356,0,,8467,368,89608,273181368,59083,,0.140215486,2045494685,10990341,,4960641393,
linear_regression,icc,mpx_no_narrow_bounds_only_write,2,None,552417297,0,,8467,177,82936,284157422,63744,,0.201816583,1297845415,6599190,,5007420229,
linear_regression,icc,mpx_no_narrow_bounds_only_write,4,None,538921542,0,,8467,281,80458,266239322,57893,,0.116846361,1253306260,10591415,,4602246434,
linear_regression,icc,mpx_no_narrow_bounds_only_write,8,None,563705446,0,,8467,362,91490,286519690,54420,,0.109372701,2232315229,7982482,,5007941690,
word_count,icc,mpx_no_narrow_bounds_only_write,2,None,23881279099,0,,46681,152095,154526202,5939567933,11939801,,9.1943339,68441750025,14194213652,,64035429370,
word_count,icc,mpx_no_narrow_bounds_only_write,4,None,23884873421,0,,45857,132292,157684813,5950212011,10565734,,6.740068417,81703144559,14359707983,,63854036300,
word_count,icc,mpx_no_narrow_bounds_only_write,8,None,23902995498,0,,44655,189527,162419056,5993818867,32517017,,10.393327334,195376631489,14374750731,,64065191286,
word_count,icc,mpx_no_narrow_bounds_only_write,2,None,23662995587,0,,47385,131238,157835696,5940126723,11408846,,9.381128193,67478104899,14369193266,,64243951043,
word_count,icc,mpx_no_narrow_bounds_only_write,4,None,23784621082,0,,45116,113774,158109527,5962371870,9433149,,6.75660156,81901145882,14324919895,,64268349384,
word_count,icc,mpx_no_narrow_bounds_only_write,8,None,23902462688,0,,45143,170229,161245803,5936327677,29697508,,10.504259571,198320645532,14419840811,,63862858127,
word_count,icc,mpx_no_narrow_bounds_only_write,2,None,23994968413,0,,42837,123172,153843624,5948682474,10361013,,9.40269854,68142923816,14208316048,,63844251823,
word_count,icc,mpx_no_narrow_bounds_only_write,4,None,23925906159,0,,45278,112458,157135517,5957925617,10415918,,6.815320206,81284061351,14326798683,,63807318225,
word_count,icc,mpx_no_narrow_bounds_only_write,8,None,23939022265,0,,46783,204839,161992834,5977777520,33212646,,10.338248634,193511257506,14374075516,,63981404921,
word_count,icc,mpx_no_narrow_bounds_only_write,2,None,23832827172,0,,43280,130611,155690535,5945695168,11561394,,9.326596941,67516683624,14265384279,,63955071981,
word_count,icc,mpx_no_narrow_bounds_only_write,4,None,23834558194,0,,46470,128117,159028834,5975201842,10862941,,6.859213548,82087228848,14412395919,,63903812246,
word_count,icc,mpx_no_narrow_bounds_only_write,8,None,23919414992,0,,44722,168360,161473189,6002749887,31795924,,10.4853394,197712691998,14360367491,,64402823804,
word_count,icc,mpx_no_narrow_bounds_only_write,2,None,23879725389,0,,42701,164735,155207312,5934927833,10968004,,9.210083944,67896322923,14347342656,,63921444761,
word_count,icc,mpx_no_narrow_bounds_only_write,4,None,23858909968,0,,41548,149109,156557853,5969141776,8398626,,6.689418192,81550553309,14335149261,,64011466751,
word_count,icc,mpx_no_narrow_bounds_only_write,8,None,23946373461,0,,47194,179951,162230884,5987955706,35173148,,10.840189211,200117201041,14365530418,,63977571470,
word_count,icc,mpx_no_narrow_bounds_only_write,2,None,23780086043,0,,43863,159341,155454306,5955475620,10861954,,9.18787067,67504212313,14325664368,,64170315607,
word_count,icc,mpx_no_narrow_bounds_only_write,4,None,23805032029,0,,45990,120519,160013325,5958408233,10388884,,6.909361609,82078752298,14432973712,,63806973123,
word_count,icc,mpx_no_narrow_bounds_only_write,8,None,23919241515,0,,45240,161020,163053233,5997697520,29907657,,10.364089869,195056104231,14391537097,,64279263534,
word_count,icc,mpx_no_narrow_bounds_only_write,2,None,23742648147,0,,44657,120925,155633097,5959665364,11555300,,9.101310016,67821416737,14253078307,,64334724160,
word_count,icc,mpx_no_narrow_bounds_only_write,4,None,23875514819,0,,45408,131925,158058673,5955857120,10151444,,6.881427301,81398330969,14345991118,,63808940808,
word_count,icc,mpx_no_narrow_bounds_only_write,8,None,23902420034,0,,45202,164492,161833314,6006096723,31874895,,10.258917358,193823924512,14379063182,,64314818413,
word_count,icc,mpx_no_narrow_bounds_only_write,2,None,23767383084,0,,45199,176992,158435958,5853833217,11174117,,9.177828423,67818555631,14380202373,,63703681161,
word_count,icc,mpx_no_narrow_bounds_only_write,4,None,23740270995,0,,45886,149084,159988597,5871939500,10609471,,6.867113476,82161145050,14519300334,,63707685880,
word_count,icc,mpx_no_narrow_bounds_only_write,8,None,23941443576,0,,44594,174815,162160427,5993840728,31321143,,10.426951326,195309275141,14366519523,,64057935995,
word_count,icc,mpx_no_narrow_bounds_only_write,2,None,23743287769,0,,43568,174753,157480901,5944370568,11381255,,9.285469193,67409619692,14384730099,,64103034451,
word_count,icc,mpx_no_narrow_bounds_only_write,4,None,23795413583,0,,47503,165607,158083986,5870138761,11070805,,6.958912563,81874260422,14370295623,,63861430620,
word_count,icc,mpx_no_narrow_bounds_only_write,8,None,23944447760,0,,45263,171082,161722393,5988490019,30577662,,10.360741653,194954856341,14340147429,,64092118951,
word_count,icc,mpx_no_narrow_bounds_only_write,2,None,23838259840,0,,47092,142868,155425907,5880326944,11409167,,9.213696182,68595726889,14265229358,,63732695467,
word_count,icc,mpx_no_narrow_bounds_only_write,4,None,23883893972,0,,46972,130468,158735005,5980355890,11835767,,6.752442428,81941071094,14398798757,,63943907424,
word_count,icc,mpx_no_narrow_bounds_only_write,8,None,23952461933,0,,45883,162272,161402409,5983618787,29625992,,10.300381782,192976447444,14373608517,,63889606885,
string_match,icc,mpx_no_narrow_bounds_only_write,2,None,10212141389,0,,8492,975,73486685,11274151907,82880,,2.18705767,16153550752,6241282851,,48801555348,
string_match,icc,mpx_no_narrow_bounds_only_write,4,None,10218049780,0,,8492,636,73247502,11280417663,76026,,1.179689624,16152694025,6175666112,,49047038762,
string_match,icc,mpx_no_narrow_bounds_only_write,8,None,10251590604,0,,8492,503,67285174,11277319992,73516,,1.007297917,27629708606,6223628098,,48834446924,
string_match,icc,mpx_no_narrow_bounds_only_write,2,None,10191143282,0,,8492,962,73348788,11312884942,79760,,2.167087609,16167665211,6207770767,,49250575911,
string_match,icc,mpx_no_narrow_bounds_only_write,4,None,10254999555,0,,8492,710,73135911,11287339838,79157,,1.157633646,16070464234,6190059388,,48995109924,
string_match,icc,mpx_no_narrow_bounds_only_write,8,None,10250450826,0,,8492,597,67224451,11262261190,74097,,0.985122884,27968292243,6233465429,,48713870122,
string_match,icc,mpx_no_narrow_bounds_only_write,2,None,10193392666,0,,8492,898,73244786,11309795625,75035,,2.159544767,16113315893,6240592128,,49125661571,
string_match,icc,mpx_no_narrow_bounds_only_write,4,None,10222780026,0,,8492,567,73135264,11316056819,74390,,1.153696307,16149780694,6225808915,,49112405368,
string_match,icc,mpx_no_narrow_bounds_only_write,8,None,10240227000,0,,8491,550,67317126,11308705481,81836,,1.005640716,27789153502,6216645760,,49025768906,
string_match,icc,mpx_no_narrow_bounds_only_write,2,None,10289479999,0,,8492,943,73350604,11260739835,77193,,2.164874743,16166990485,6243329281,,48778137623,
string_match,icc,mpx_no_narrow_bounds_only_write,4,None,10208417873,0,,8492,796,73034267,11285712672,84836,,1.167027692,16062165410,6203068861,,48998094815,
string_match,icc,mpx_no_narrow_bounds_only_write,8,None,10252523429,0,,8492,420,66604562,11333609678,72279,,0.988894369,27874884611,6220426266,,49178907168,
string_match,icc,mpx_no_narrow_bounds_only_write,2,None,10270805216,0,,8491,919,73568432,11247549370,79846,,2.158964829,16118793241,6229060926,,48703882906,
string_match,icc,mpx_no_narrow_bounds_only_write,4,None,10217958783,0,,8492,643,73114870,11306467051,80219,,1.21053166,16092021516,6217240495,,49099968007,
string_match,icc,mpx_no_narrow_bounds_only_write,8,None,10255589878,0,,8493,386,67586969,11299647759,73517,,0.9998426,27583131083,6240242232,,48879559454,
string_match,icc,mpx_no_narrow_bounds_only_write,2,None,10242077038,0,,8492,963,73526731,11276234770,76316,,2.159279753,16124809976,6227768193,,48883033702,
string_match,icc,mpx_no_narrow_bounds_only_write,4,None,10195550394,0,,8492,754,73087585,11300216687,88972,,1.209894599,16083451494,6245323139,,48957745496,
string_match,icc,mpx_no_narrow_bounds_only_write,8,None,10261906618,0,,8492,463,67275523,11246247458,79314,,0.986283809,27937646816,6240098685,,48627576644,
string_match,icc,mpx_no_narrow_bounds_only_write,2,None,10233587244,0,,8492,893,73753904,11321124485,74794,,2.164677279,16191513036,6252557971,,49078666696,
string_match,icc,mpx_no_narrow_bounds_only_write,4,None,10215539036,0,,8492,582,73443851,11333584548,79164,,1.188452581,16120042461,6217916737,,49163628796,
string_match,icc,mpx_no_narrow_bounds_only_write,8,None,10242919687,0,,8491,423,67554521,11304041646,79154,,1.004716361,27491835482,6221557748,,49056238633,
string_match,icc,mpx_no_narrow_bounds_only_write,2,None,10203490536,0,,8492,819,73261162,11316399336,77604,,2.166753331,16065901524,6251694956,,49042956531,
string_match,icc,mpx_no_narrow_bounds_only_write,4,None,10225066114,0,,8492,582,72996715,11251255591,83798,,1.246259711,16110398781,6190284850,,48887000829,
string_match,icc,mpx_no_narrow_bounds_only_write,8,None,10268040904,0,,8491,634,66790658,11266406611,77499,,1.007472355,27519637303,6236514796,,48769228988,
string_match,icc,mpx_no_narrow_bounds_only_write,2,None,10233395761,0,,8492,837,73514129,11337220865,75941,,2.160720069,16129327350,6257060186,,49084463418,
string_match,icc,mpx_no_narrow_bounds_only_write,4,None,10256818545,0,,8492,677,73112499,11273574483,81441,,1.206882218,16033775195,6228592020,,48720204691,
string_match,icc,mpx_no_narrow_bounds_only_write,8,None,10223390013,0,,8492,281,67109797,11320775097,78050,,1.007507426,27586198513,6211886797,,49037883472,
string_match,icc,mpx_no_narrow_bounds_only_write,2,None,10215406323,0,,8492,888,73268552,11278722310,78406,,2.160735685,16083865850,6203945852,,48857495644,
string_match,icc,mpx_no_narrow_bounds_only_write,4,None,10228479742,0,,8492,1015,73403207,11303986488,79016,,1.154211698,16134090360,6194350375,,49042839230,
string_match,icc,mpx_no_narrow_bounds_only_write,8,None,10253866999,0,,8493,390,67641070,11324998812,72679,,1.000854036,27685906626,6219912740,,49051705939,
matrix_multiply,icc,mpx_no_narrow_bounds_only_write,2,None,12851235140,0,,646,54795,2502976,5428338360,722947603,,5.681459156,30940722946,3856336611,,41263839646,
matrix_multiply,icc,mpx_no_narrow_bounds_only_write,4,None,12892171852,0,,881,104405,2482873,5420824290,718974928,,4.452326457,30184583139,3860546090,,41137215133,
matrix_multiply,icc,mpx_no_narrow_bounds_only_write,8,None,12897128644,0,,1142,159073,2508112,5434364464,3361594390,,6.431837369,105676182966,3853010166,,41202910984,
matrix_multiply,icc,mpx_no_narrow_bounds_only_write,2,None,12858438973,0,,650,35779,2480115,5403648733,719842735,,5.668916052,30761862403,3882192117,,41088056148,
matrix_multiply,icc,mpx_no_narrow_bounds_only_write,4,None,12863572391,0,,881,87500,2500063,5444097590,722802427,,4.485196909,30164747313,3815030987,,41205391449,
matrix_multiply,icc,mpx_no_narrow_bounds_only_write,8,None,12888110676,0,,1241,164779,2542569,5443262996,3373790936,,6.426994471,105670901313,3851208259,,41322575241,
matrix_multiply,icc,mpx_no_narrow_bounds_only_write,2,None,12867643083,0,,655,99307,2496961,5428313298,720805226,,5.672091329,30670802708,3866844226,,41066670658,
matrix_multiply,icc,mpx_no_narrow_bounds_only_write,4,None,12845347946,0,,864,78438,2502712,5439295568,722428181,,4.451067041,30130448415,3824841315,,41190493328,
matrix_multiply,icc,mpx_no_narrow_bounds_only_write,8,None,12861386396,0,,1262,163970,2553200,5436008557,3368206976,,6.410695002,105260515087,3868729957,,41335688340,
matrix_multiply,icc,mpx_no_narrow_bounds_only_write,2,None,12864292876,0,,655,88423,2472764,5428354822,717058141,,5.64452176,30428313625,3863686813,,41202789025,
matrix_multiply,icc,mpx_no_narrow_bounds_only_write,4,None,12861656695,0,,885,91307,2492537,5441385448,724629870,,4.459623324,30200156444,3822840226,,41220590178,
matrix_multiply,icc,mpx_no_narrow_bounds_only_write,8,None,12899881569,0,,1201,168781,2536624,5445736170,3269078328,,6.441688078,103091169289,3841172916,,41268176353,
matrix_multiply,icc,mpx_no_narrow_bounds_only_write,2,None,12842342397,0,,655,60293,2502816,5422023767,721877204,,5.787078227,31181504461,3876353568,,41215774955,
matrix_multiply,icc,mpx_no_narrow_bounds_only_write,4,None,12859811486,0,,869,65694,2507702,5435808867,724879603,,4.504981079,30278786584,3843402828,,41225211460,
matrix_multiply,icc,mpx_no_narrow_bounds_only_write,8,None,12877740920,0,,1094,165019,2516821,5432264212,3265245573,,6.429466416,102844193709,3868947408,,41297178680,
matrix_multiply,icc,mpx_no_narrow_bounds_only_write,2,None,12866922141,0,,654,115148,2488987,5437213774,722479731,,5.716957529,31003779706,3854269211,,41212040349,
matrix_multiply,icc,mpx_no_narrow_bounds_only_write,4,None,12879053505,0,,869,89046,2472605,5442152453,721494987,,4.438735327,30229985157,3823358487,,41284697646,
matrix_multiply,icc,mpx_no_narrow_bounds_only_write,8,None,12876745371,0,,1267,162311,2547421,5435830787,3371790348,,6.492043184,105859586355,3867483851,,41297554776,
matrix_multiply,icc,mpx_no_narrow_bounds_only_write,2,None,12865907840,0,,654,98787,2483751,5430785997,724171002,,5.59154368,30291362748,3836495805,,41215868858,
matrix_multiply,icc,mpx_no_narrow_bounds_only_write,4,None,12835290056,0,,860,101948,2503570,5448421475,720544352,,4.493935378,30256049068,3814096356,,41208811432,
matrix_multiply,icc,mpx_no_narrow_bounds_only_write,8,None,12885481105,0,,1199,166528,2508306,5438299530,3369252443,,6.442414609,105379143858,3852240467,,41264817210,
matrix_multiply,icc,mpx_no_narrow_bounds_only_write,2,None,12833914205,0,,654,130362,2495745,5425210039,721328975,,5.720291019,31137105790,3870632608,,41226368377,
matrix_multiply,icc,mpx_no_narrow_bounds_only_write,4,None,12855169815,0,,882,72115,2511161,5424393415,721927576,,4.501393829,30166054188,3875323839,,41235898848,
matrix_multiply,icc,mpx_no_narrow_bounds_only_write,8,None,12864689319,0,,1286,159722,2549016,5441669918,3368406084,,6.416473653,105465997815,3863819692,,41353235600,
matrix_multiply,icc,mpx_no_narrow_bounds_only_write,2,None,12883802461,0,,655,99025,2479046,5424623741,718410503,,5.652080885,30502363632,3863815354,,41107519737,
matrix_multiply,icc,mpx_no_narrow_bounds_only_write,4,None,12843992517,0,,862,116661,2505300,5441540220,723918178,,4.504578146,30142809342,3829545664,,41180231120,
matrix_multiply,icc,mpx_no_narrow_bounds_only_write,8,None,12886890533,0,,1196,156832,2547498,5456457231,3159296983,,6.393346039,99867850905,3841774547,,41382528822,
matrix_multiply,icc,mpx_no_narrow_bounds_only_write,2,None,12866612788,0,,649,91727,2492887,5430560486,724924419,,5.658175271,30552749804,3847434728,,41255559250,
matrix_multiply,icc,mpx_no_narrow_bounds_only_write,4,None,12852513795,0,,890,63831,2499060,5415746069,718002732,,4.459568741,30119550992,3870155041,,41124653847,
matrix_multiply,icc,mpx_no_narrow_bounds_only_write,8,None,12871984936,0,,1261,165644,2530566,5448535568,3370178417,,6.430380181,105515775492,3838869403,,41330759433,
histogram,icc,mpx_no_narrow_bounds_only_write,2,None,2876633586,0,,21661,796,168119,523094249,92743,,0.497228193,3354164227,1442364615,,10005970156,
histogram,icc,mpx_no_narrow_bounds_only_write,4,None,2830422133,0,,21661,940,104530,498688440,84282,,0.264944614,3312434620,1416562837,,9920445184,
histogram,icc,mpx_no_narrow_bounds_only_write,8,None,2802760708,0,,21661,1057,118631,508561042,91368,,0.251266547,5828638132,1432669061,,10002688288,
histogram,icc,mpx_no_narrow_bounds_only_write,2,None,2787870304,0,,21661,962,116141,515987157,133757,,0.466114059,3341135512,1431571205,,9916654089,
histogram,icc,mpx_no_narrow_bounds_only_write,4,None,2820255672,0,,21661,884,113702,511228202,107207,,0.274714136,3348503024,1418489794,,9941153653,
histogram,icc,mpx_no_narrow_bounds_only_write,8,None,2805809206,0,,21661,1101,126813,515422840,85688,,0.267335819,5549560571,1421909672,,10118086826,
histogram,icc,mpx_no_narrow_bounds_only_write,2,None,2859200223,0,,21661,848,115456,509437056,83572,,0.45906775,3241072025,1420125672,,9789198833,
histogram,icc,mpx_no_narrow_bounds_only_write,4,None,2833078395,0,,21661,855,109248,502775535,86042,,0.262668505,3282889603,1418315696,,9854859021,
histogram,icc,mpx_no_narrow_bounds_only_write,8,None,2801868116,0,,21661,1271,118567,504709945,91301,,0.246755858,6058412256,1426883576,,10069271602,
histogram,icc,mpx_no_narrow_bounds_only_write,2,None,2853947658,0,,21661,904,104224,513045628,129985,,0.464116645,3343982945,1396297373,,9926635594,
histogram,icc,mpx_no_narrow_bounds_only_write,4,None,2821019010,0,,21661,779,113392,503444388,85474,,0.257812044,3217747224,1428663579,,9715297660,
histogram,icc,mpx_no_narrow_bounds_only_write,8,None,2834198991,0,,21661,1256,122180,508886986,88406,,0.24388144,6162595964,1433906850,,9886679009,
histogram,icc,mpx_no_narrow_bounds_only_write,2,None,2791830481,0,,21661,1037,110759,506439044,89967,,0.464002362,3349206781,1429094242,,9845594147,
histogram,icc,mpx_no_narrow_bounds_only_write,4,None,2833250430,0,,21661,824,109083,496576377,82646,,0.259787409,3296125714,1427797383,,9660427448,
histogram,icc,mpx_no_narrow_bounds_only_write,8,None,2858723676,0,,21661,1160,121347,508135723,88196,,0.248161269,5788973733,1426352552,,9914140435,
histogram,icc,mpx_no_narrow_bounds_only_write,2,None,2830440715,0,,21661,850,109632,505777317,122311,,0.46833829,3334902250,1412533698,,9897536446,
histogram,icc,mpx_no_narrow_bounds_only_write,4,None,2850593843,0,,21661,751,110511,505092563,82800,,0.267147081,3309139639,1413374454,,9795129459,
histogram,icc,mpx_no_narrow_bounds_only_write,8,None,2867130298,0,,21661,1160,117756,511756076,86484,,0.248450856,5853084051,1413416300,,9939761483,
histogram,icc,mpx_no_narrow_bounds_only_write,2,None,2834669528,0,,21661,899,112876,509932293,90909,,0.461398543,3279466314,1417853915,,9828417973,
histogram,icc,mpx_no_narrow_bounds_only_write,4,None,2816900646,0,,21661,966,108130,493100014,85337,,0.272443472,3269399719,1433649357,,9520638677,
histogram,icc,mpx_no_narrow_bounds_only_write,8,None,2850066572,0,,21661,1063,123371,518637273,86385,,0.24302376,5818623887,1405184240,,10046383070,
histogram,icc,mpx_no_narrow_bounds_only_write,2,None,2846956410,0,,21661,864,105548,502101796,92034,,0.467388622,3297282338,1418961648,,9779077519,
histogram,icc,mpx_no_narrow_bounds_only_write,4,None,2801415388,0,,21661,828,111466,503791016,95348,,0.261591868,3269274874,1411854663,,9897407283,
histogram,icc,mpx_no_narrow_bounds_only_write,8,None,2882932149,0,,21661,1150,124514,512603473,86959,,0.245526472,5755210966,1427541642,,9904365827,
histogram,icc,mpx_no_narrow_bounds_only_write,2,None,2837928189,0,,21661,874,108084,500691821,110264,,0.460681316,3316160004,1411353238,,9789524459,
histogram,icc,mpx_no_narrow_bounds_only_write,4,None,2823686425,0,,21661,909,108161,497646296,87098,,0.253720508,3279084878,1413267291,,9837332161,
histogram,icc,mpx_no_narrow_bounds_only_write,8,None,2857605831,0,,21661,1263,124865,507359186,88313,,0.238620386,6104944026,1436166810,,9845321406,
histogram,icc,mpx_no_narrow_bounds_only_write,2,None,2801156345,0,,21661,1019,109646,503216406,82986,,0.471202525,3320992019,1433604193,,9837255618,
histogram,icc,mpx_no_narrow_bounds_only_write,4,None,2829316006,0,,21661,819,112775,503278655,83591,,0.263544095,3253371372,1431240771,,9700092837,
histogram,icc,mpx_no_narrow_bounds_only_write,8,None,2858542561,0,,21661,1161,120051,503105191,93429,,0.244354956,5673702578,1426193058,,9871021553,
pca,icc,mpx_no_narrow_bounds_only_write,2,None,6723770063,0,,17927,4764800,4730771,3402662445,826280,,2.485516919,18311688195,109399937,,53589047050,
pca,icc,mpx_no_narrow_bounds_only_write,4,None,6970696111,0,,19342,4512872,4966755,3545686255,895468,,1.498659397,20551908216,103611404,,54520247110,
pca,icc,mpx_no_narrow_bounds_only_write,8,None,6987281814,0,,24375,4553240,5000622,3563732634,4280073,,1.159547343,30956524414,113332984,,54850473600,
pca,icc,mpx_no_narrow_bounds_only_write,2,None,7505721944,0,,17900,4060581,5130212,3514917721,733593,,2.684771857,19792178342,108961005,,51493177540,
pca,icc,mpx_no_narrow_bounds_only_write,4,None,6994164367,0,,19643,4450758,4949576,3521266458,1305744,,1.480676076,20297268512,102781860,,54119958471,
pca,icc,mpx_no_narrow_bounds_only_write,8,None,6989106581,0,,24002,4534598,5052579,3561754897,4444234,,1.174487931,30779176145,106777099,,54678428406,
pca,icc,mpx_no_narrow_bounds_only_write,2,None,6968311915,0,,17936,4466815,4978695,3560595980,218204,,2.459630028,18124776287,101051972,,54608335044,
pca,icc,mpx_no_narrow_bounds_only_write,4,None,7001066151,0,,18789,4483064,4949196,3509294189,1329743,,1.54423243,21118973994,103534086,,53789015267,
pca,icc,mpx_no_narrow_bounds_only_write,8,None,6999602224,0,,24373,4528569,5037430,3561971019,4166676,,1.168238206,30973680628,105977591,,54586370514,
pca,icc,mpx_no_narrow_bounds_only_write,2,None,6964865803,0,,17945,4454543,4929179,3565435114,612979,,2.444279281,18020895775,105364417,,54934304234,
pca,icc,mpx_no_narrow_bounds_only_write,4,None,7027777362,0,,18977,4392355,5006132,3587556649,397460,,1.537196037,21115433129,106855528,,54905865576,
pca,icc,mpx_no_narrow_bounds_only_write,8,None,6980349442,0,,22457,4541923,4996689,3561506460,3715567,,1.185455082,31418722313,112336477,,54780857295,
pca,icc,mpx_no_narrow_bounds_only_write,2,None,6481641316,0,,17896,4869243,4774815,3588645331,1935868,,2.738612434,20189574156,102665898,,57696563422,
pca,icc,mpx_no_narrow_bounds_only_write,4,None,6995808004,0,,18977,4462588,4965151,3567039965,564493,,1.593617882,21919929598,101529712,,54650397658,
pca,icc,mpx_no_narrow_bounds_only_write,8,None,7000620634,0,,21363,4525772,4988267,3567848624,3385803,,1.189298691,31768762688,107398508,,54772145321,
pca,icc,mpx_no_narrow_bounds_only_write,2,None,6778410860,0,,18077,4611751,4874441,3630942935,224543,,2.461323448,18127473474,109343014,,57162835210,
pca,icc,mpx_no_narrow_bounds_only_write,4,None,6941279720,0,,19076,4488430,4916569,3562021063,1227586,,1.569150549,21617874442,103322348,,54913582839,
pca,icc,mpx_no_narrow_bounds_only_write,8,None,7010688765,0,,24311,4519183,5004549,3568321906,4145279,,1.173535292,31177820332,109181265,,54689196590,
pca,icc,mpx_no_narrow_bounds_only_write,2,None,7041760690,0,,18113,4493464,4910418,3560602610,788849,,2.507598813,18525120004,110155475,,55094910730,
pca,icc,mpx_no_narrow_bounds_only_write,4,None,6942931713,0,,19448,4480213,4962472,3604091119,873239,,1.544363924,21257748071,109698485,,55505471477,
pca,icc,mpx_no_narrow_bounds_only_write,8,None,6999730828,0,,24552,4529710,5075523,3569163982,4330239,,1.166531277,30838490083,105263986,,54712305095,
pca,icc,mpx_no_narrow_bounds_only_write,2,None,6990512639,0,,17903,4460898,4929052,3562931240,1313601,,2.460801331,18134628781,109843205,,55024449298,
pca,icc,mpx_no_narrow_bounds_only_write,4,None,7028981698,0,,18867,4423326,5058533,3604606334,337488,,1.638482379,22567754405,103246943,,54877013461,
pca,icc,mpx_no_narrow_bounds_only_write,8,None,6995584045,0,,23311,4546004,5000773,3559873525,3400151,,1.202180478,31541191112,111524879,,54697555549,
pca,icc,mpx_no_narrow_bounds_only_write,2,None,6858410337,0,,18054,4610294,4800745,3434194139,903414,,2.486620335,18307476689,105738796,,52851066653,
pca,icc,mpx_no_narrow_bounds_only_write,4,None,6945950152,0,,19278,4468594,4983225,3608780729,1504157,,1.497527274,20583456937,102254208,,55504285244,
pca,icc,mpx_no_narrow_bounds_only_write,8,None,6993424129,0,,24359,4551342,5008501,3555572924,4358590,,1.168378505,31032341918,110059859,,54544458383,
pca,icc,mpx_no_narrow_bounds_only_write,2,None,6866154070,0,,17928,4387376,5162152,3823123596,337398,,2.672282699,19682734209,107482346,,57984138959,
pca,icc,mpx_no_narrow_bounds_only_write,4,None,6893949818,0,,19103,4540590,4897090,3561459231,1431993,,1.534382608,21087140311,110334394,,55135093584,
pca,icc,mpx_no_narrow_bounds_only_write,8,None,6990768948,0,,23951,4526792,5013020,3569526675,4207273,,1.180633397,31246571777,108149066,,54870009184,
kmeans,icc,mpx_no_narrow_bounds_only_write,2,None,18984730464,0,,11210,62088,67398405,40372427730,2245909,,10.963630459,47948623620,519763464,,210400242659,
kmeans,icc,mpx_no_narrow_bounds_only_write,4,None,17600229535,0,,11210,77181,57852575,35680866801,2990933,,6.477382101,51823595809,541400750,,210619640785,
kmeans,icc,mpx_no_narrow_bounds_only_write,8,None,21653363492,0,,11207,122949,72961469,41608258703,17735625,,6.023252905,96545587212,573421071,,223165888461,
kmeans,icc,mpx_no_narrow_bounds_only_write,2,None,18788849059,0,,11211,68374,63431090,37940810272,2261313,,11.027772861,55655424745,506874604,,220166226029,
kmeans,icc,mpx_no_narrow_bounds_only_write,4,None,18882531570,0,,11210,74728,65185103,39238214574,2761510,,6.336022935,51413864571,457756197,,217267086312,
kmeans,icc,mpx_no_narrow_bounds_only_write,8,None,21492306638,0,,11210,110633,72184081,40985113798,19369783,,6.328990821,92129928477,561157787,,217024871835,
kmeans,icc,mpx_no_narrow_bounds_only_write,2,None,18201559123,0,,11211,65341,65642776,38180297388,1872408,,10.957745702,53671428484,508922058,,216692936202,
kmeans,icc,mpx_no_narrow_bounds_only_write,4,None,19801605141,0,,11210,67680,63750560,35463296296,2715008,,6.271964176,46563892158,504791268,,189275453751,
kmeans,icc,mpx_no_narrow_bounds_only_write,8,None,21523092751,0,,11208,127404,72067168,41777011135,17715745,,6.353796715,90229060173,585032460,,222364430694,
kmeans,icc,mpx_no_narrow_bounds_only_write,2,None,20791784544,0,,11210,48326,69981442,36878716983,1885330,,11.005760944,43105659250,493837382,,180732176281,
kmeans,icc,mpx_no_narrow_bounds_only_write,4,None,20670610005,0,,11209,47796,67195054,38027832123,2291093,,6.323638332,41635033156,449212183,,195213935398,
kmeans,icc,mpx_no_narrow_bounds_only_write,8,None,20520088250,0,,11208,115243,69026732,41791841956,19225789,,6.283764064,95610755832,592127794,,235928812749,
kmeans,icc,mpx_no_narrow_bounds_only_write,2,None,20795332559,0,,11211,52957,71413647,38088403061,1717843,,10.801817203,45026585210,462737140,,186936455522,
kmeans,icc,mpx_no_narrow_bounds_only_write,4,None,19035793741,0,,11210,81783,65426968,39313970215,2616160,,6.556739445,53077326766,495606716,,223909754158,
kmeans,icc,mpx_no_narrow_bounds_only_write,8,None,20962240561,0,,11209,128380,71412308,42308654971,17995857,,6.411853555,93614914589,599314142,,233801503586,
kmeans,icc,mpx_no_narrow_bounds_only_write,2,None,19966409518,0,,11210,59779,67036430,36289339325,2468840,,11.002075755,46539820072,550479569,,192151877448,
