"name","compiler","type","input","threads","num_clients","tput","lat"
"bin/memcached","gcc","asan_only_write",384,1,384,281209,1365
"bin/memcached","gcc","asan_only_write",448,1,448,281298,1592
"bin/memcached","gcc","asan_only_write",512,1,512,281455,1818
"bin/memcached","gcc","asan_only_write",32,1,32,174747,182
"bin/memcached","gcc","asan_only_write",64,1,64,259117,246
"bin/memcached","gcc","asan_only_write",128,1,128,280027,456
"bin/memcached","gcc","asan_only_write",192,1,192,281254,682
"bin/memcached","gcc","asan_only_write",256,1,256,280904,910
"bin/memcached","gcc","asan_only_write",320,1,320,281330,1136
"bin/memcached","gcc","asan_only_write",384,1,384,281280,1364
"bin/memcached","gcc","asan_only_write",448,1,448,281268,1592
"bin/memcached","gcc","asan_only_write",512,1,512,281666,1817
"bin/httpd","gcc","native",1,1,1,1503.91,0.665
"bin/httpd","gcc","native",5,1,5,8124.24,0.615
"bin/httpd","gcc","native",9,1,9,16977.81,0.53
"bin/httpd","gcc","native",13,1,13,26066.02,0.499
"bin/httpd","gcc","native",17,1,17,34135.79,0.498
"bin/httpd","gcc","native",21,1,21,39797.9,0.528
"bin/httpd","gcc","native",25,1,25,40482.29,0.618
"bin/httpd","gcc","native",29,1,29,41544.33,0.698
"bin/httpd","gcc","native",31,1,31,41688.55,0.744
"bin/httpd","gcc","native",33,1,33,43865.04,0.752
"bin/httpd","gcc","native",35,1,35,43557.56,0.804
"bin/httpd","icc","native",1,1,1,1458.5,0.686
"bin/httpd","icc","native",5,1,5,7964.14,0.628
"bin/httpd","icc","native",9,1,9,16341.97,0.551
"bin/httpd","icc","native",13,1,13,25306.78,0.514
"bin/httpd","icc","native",17,1,17,35069.95,0.485
"bin/httpd","icc","native",21,1,21,40550.27,0.518
"bin/httpd","icc","native",25,1,25,40735.75,0.614
"bin/httpd","icc","native",29,1,29,41816.37,0.694
"bin/httpd","icc","native",31,1,31,43095.13,0.719
"bin/httpd","icc","native",33,1,33,43131.62,0.765
"bin/httpd","icc","native",35,1,35,42390.33,0.826
"bin/httpd","clang","native",1,1,1,2132.78,0.469
"bin/httpd","clang","native",5,1,5,9286.3,0.538
"bin/httpd","clang","native",9,1,9,17413.53,0.517
"bin/httpd","clang","native",13,1,13,27060.41,0.48
"bin/httpd","clang","native",17,1,17,36381.4,0.467
"bin/httpd","clang","native",21,1,21,45795.99,0.459
"bin/httpd","clang","native",25,1,25,51649.12,0.484
"bin/httpd","clang","native",29,1,29,51925.76,0.558
"bin/httpd","clang","native",31,1,31,52139.52,0.595
"bin/httpd","clang","native",33,1,33,52642.93,0.627
"bin/httpd","clang","native",35,1,35,52256.39,0.67
"bin/httpd","gcc","mpx_no_narrow_bounds",1,1,1,1263.63,0.791
"bin/httpd","gcc","mpx_no_narrow_bounds",5,1,5,7238.8,0.691
"bin/httpd","gcc","mpx_no_narrow_bounds",9,1,9,16937.68,0.531
"bin/httpd","gcc","mpx_no_narrow_bounds",13,1,13,24340.52,0.534
"bin/httpd","gcc","mpx_no_narrow_bounds",17,1,17,30372.59,0.56
"bin/httpd","gcc","mpx_no_narrow_bounds",21,1,21,34578.41,0.607
"bin/httpd","gcc","mpx_no_narrow_bounds",25,1,25,36298.79,0.689
"bin/httpd","gcc","mpx_no_narrow_bounds",29,1,29,39551.21,0.733
"bin/httpd","gcc","mpx_no_narrow_bounds",31,1,31,40794.69,0.76
"bin/httpd","gcc","mpx_no_narrow_bounds",33,1,33,39481.62,0.836
"bin/httpd","gcc","mpx_no_narrow_bounds",35,1,35,41281.18,0.848
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",1,1,1,1338.93,0.747
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",5,1,5,7869.14,0.635
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",9,1,9,16421.84,0.548
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",13,1,13,25074.13,0.518
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",17,1,17,35099.81,0.484
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",21,1,21,38338.56,0.548
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",25,1,25,42750.48,0.585
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",29,1,29,40655.49,0.713
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",31,1,31,43174.17,0.718
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",33,1,33,43136.79,0.765
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",35,1,35,42597.02,0.822
"bin/httpd","icc","mpx_no_narrow_bounds",1,1,1,1447.18,0.691
"bin/httpd","icc","mpx_no_narrow_bounds",5,1,5,9400.44,0.532
"bin/httpd","icc","mpx_no_narrow_bounds",9,1,9,17341.6,0.519
"bin/httpd","icc","mpx_no_narrow_bounds",13,1,13,26576.26,0.489
"bin/httpd","icc","mpx_no_narrow_bounds",17,1,17,34753.63,0.489
"bin/httpd","icc","mpx_no_narrow_bounds",21,1,21,47719.64,0.44
"bin/httpd","icc","mpx_no_narrow_bounds",25,1,25,51040.94,0.49
"bin/httpd","icc","mpx_no_narrow_bounds",29,1,29,48327.63,0.6
"bin/httpd","icc","mpx_no_narrow_bounds",31,1,31,49124.81,0.631
"bin/httpd","icc","mpx_no_narrow_bounds",33,1,33,47746.13,0.691
"bin/httpd","icc","mpx_no_narrow_bounds",35,1,35,47202.9,0.741
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",1,1,1,1524.83,0.656
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",5,1,5,8846.25,0.565
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",9,1,9,16842.48,0.534
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",13,1,13,26084.34,0.498
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",17,1,17,34808.09,0.488
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",21,1,21,39254.95,0.535
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",25,1,25,45622,0.548
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",29,1,29,45372.36,0.639
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",31,1,31,45118.97,0.687
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",33,1,33,44577.64,0.74
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",35,1,35,46907.7,0.746
"bin/httpd","gcc","asan",1,1,1,1374.07,0.728
"bin/httpd","gcc","asan",5,1,5,9098.35,0.55
"bin/httpd","gcc","asan",9,1,9,16466.34,0.547
"bin/httpd","gcc","asan",13,1,13,23607.09,0.551
"bin/httpd","gcc","asan",17,1,17,29347.9,0.579
"bin/httpd","gcc","asan",21,1,21,42843.03,0.49
"bin/httpd","gcc","asan",25,1,25,44709.67,0.559
"bin/httpd","gcc","asan",29,1,29,44872.8,0.646
"bin/httpd","gcc","asan",31,1,31,46990.79,0.66
"bin/httpd","gcc","asan",33,1,33,46119.67,0.716
"bin/httpd","gcc","asan",35,1,35,44853.26,0.78
"bin/httpd","clang","asan",1,1,1,1258.93,0.794
"bin/httpd","clang","asan",5,1,5,8314.89,0.601
"bin/httpd","clang","asan",9,1,9,16670.21,0.54
"bin/httpd","clang","asan",13,1,13,25812.26,0.504
"bin/httpd","clang","asan",17,1,17,32484.79,0.523
"bin/httpd","clang","asan",21,1,21,43545.4,0.482
"bin/httpd","clang","asan",25,1,25,42546.1,0.588
"bin/httpd","clang","asan",29,1,29,42949.39,0.675
"bin/httpd","clang","asan",31,1,31,42477.69,0.73
"bin/httpd","clang","asan",33,1,33,43556.8,0.758
"bin/httpd","clang","asan",35,1,35,45089.03,0.776
"bin/httpd","gcc","asan_only_write",1,1,1,1560.39,0.641
"bin/httpd","gcc","asan_only_write",5,1,5,8945.9,0.559
"bin/httpd","gcc","asan_only_write",9,1,9,16447.19,0.547
"bin/httpd","gcc","asan_only_write",13,1,13,26385.64,0.493
"bin/httpd","gcc","asan_only_write",17,1,17,33605.48,0.506
"bin/httpd","gcc","asan_only_write",21,1,21,40298.01,0.521
"bin/httpd","gcc","asan_only_write",25,1,25,45015.59,0.555
"bin/httpd","gcc","asan_only_write",29,1,29,44832.95,0.647
"bin/httpd","gcc","asan_only_write",31,1,31,44077.62,0.703
"bin/httpd","gcc","asan_only_write",33,1,33,46138.84,0.715
"bin/httpd","gcc","asan_only_write",35,1,35,46096.75,0.759
"bin/httpd","gcc","native",1,1,1,1588.33,0.63
"bin/httpd","gcc","native",5,1,5,9745.38,0.513
"bin/httpd","gcc","native",9,1,9,17286.59,0.521
"bin/httpd","gcc","native",13,1,13,28396.56,0.458
"bin/httpd","gcc","native",17,1,17,36665.53,0.464
"bin/httpd","gcc","native",21,1,21,48912.89,0.429
"bin/httpd","gcc","native",25,1,25,54501.71,0.459
"bin/httpd","gcc","native",29,1,29,55659.07,0.521
"bin/httpd","gcc","native",31,1,31,55675.7,0.557
"bin/httpd","gcc","native",33,1,33,53064.37,0.622
"bin/httpd","gcc","native",35,1,35,53050.97,0.66
"bin/httpd","icc","native",1,1,1,1439.69,0.695
"bin/httpd","icc","native",5,1,5,8391.09,0.596
"bin/httpd","icc","native",9,1,9,16732.01,0.538
"bin/httpd","icc","native",13,1,13,26285.95,0.495
"bin/httpd","icc","native",17,1,17,33644.46,0.505
"bin/httpd","icc","native",21,1,21,41120.34,0.511
"bin/httpd","icc","native",25,1,25,41932.67,0.596
"bin/httpd","icc","native",29,1,29,42300.32,0.686
"bin/httpd","icc","native",31,1,31,41851.85,0.741
"bin/httpd","icc","native",33,1,33,44383.2,0.744
"bin/httpd","icc","native",35,1,35,43657.07,0.802
"bin/httpd","clang","native",1,1,1,1787.59,0.559
"bin/httpd","clang","native",5,1,5,9134.66,0.547
"bin/httpd","clang","native",9,1,9,16326.93,0.551
"bin/httpd","clang","native",13,1,13,26766.62,0.486
"bin/httpd","clang","native",17,1,17,35730.53,0.476
"bin/httpd","clang","native",21,1,21,44014.42,0.477
"bin/httpd","clang","native",25,1,25,42580.58,0.587
"bin/httpd","clang","native",29,1,29,45390.95,0.639
"bin/httpd","clang","native",31,1,31,44456.88,0.697
"bin/httpd","clang","native",33,1,33,46337.61,0.712
"bin/httpd","clang","native",35,1,35,46448.34,0.754
"bin/httpd","gcc","mpx_no_narrow_bounds",1,1,1,1590.39,0.629
"bin/httpd","gcc","mpx_no_narrow_bounds",5,1,5,9382.26,0.533
"bin/httpd","gcc","mpx_no_narrow_bounds",9,1,9,17200.45,0.523
"bin/httpd","gcc","mpx_no_narrow_bounds",13,1,13,26052.78,0.499
"bin/httpd","gcc","mpx_no_narrow_bounds",17,1,17,34870.54,0.488
"bin/httpd","gcc","mpx_no_narrow_bounds",21,1,21,43529.07,0.482
"bin/httpd","gcc","mpx_no_narrow_bounds",25,1,25,47815.36,0.523
"bin/httpd","gcc","mpx_no_narrow_bounds",29,1,29,47706.54,0.608
"bin/httpd","gcc","mpx_no_narrow_bounds",31,1,31,46081.16,0.673
"bin/httpd","gcc","mpx_no_narrow_bounds",33,1,33,46324.58,0.712
"bin/httpd","gcc","mpx_no_narrow_bounds",35,1,35,45449.11,0.77
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",1,1,1,1357.87,0.736
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",5,1,5,7360.01,0.679
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",9,1,9,16893.32,0.533
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",13,1,13,26283.34,0.495
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",17,1,17,34462.27,0.493
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",21,1,21,41251.34,0.509
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",25,1,25,42959.38,0.582
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",29,1,29,44060.93,0.658
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",31,1,31,42966.98,0.721
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",33,1,33,42670.32,0.773
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",35,1,35,45129.68,0.776
"bin/httpd","icc","mpx_no_narrow_bounds",1,1,1,1470.71,0.68
"bin/httpd","icc","mpx_no_narrow_bounds",5,1,5,8951.43,0.559
"bin/httpd","icc","mpx_no_narrow_bounds",9,1,9,16877.17,0.533
"bin/httpd","icc","mpx_no_narrow_bounds",13,1,13,25932.24,0.501
"bin/httpd","icc","mpx_no_narrow_bounds",17,1,17,33244.34,0.511
"bin/httpd","icc","mpx_no_narrow_bounds",21,1,21,44115.83,0.476
"bin/httpd","icc","mpx_no_narrow_bounds",25,1,25,47307.09,0.528
"bin/httpd","icc","mpx_no_narrow_bounds",29,1,29,47158.93,0.615
"bin/httpd","icc","mpx_no_narrow_bounds",31,1,31,46328.44,0.669
"bin/httpd","icc","mpx_no_narrow_bounds",33,1,33,44566.8,0.74
"bin/httpd","icc","mpx_no_narrow_bounds",35,1,35,47509.05,0.737
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",1,1,1,1522.12,0.657
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",5,1,5,8890.93,0.562
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",9,1,9,17083.52,0.527
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",13,1,13,26085.4,0.498
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",17,1,17,32439.9,0.524
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",21,1,21,42448.22,0.495
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",25,1,25,45602.95,0.548
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",29,1,29,44007.43,0.659
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",31,1,31,45217.28,0.686
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",33,1,33,44355.38,0.744
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",35,1,35,45219.33,0.774
"bin/httpd","gcc","asan",1,1,1,1348.74,0.741
"bin/httpd","gcc","asan",5,1,5,9075.18,0.551
"bin/httpd","gcc","asan",9,1,9,16355.72,0.55
"bin/httpd","gcc","asan",13,1,13,23550.11,0.552
"bin/httpd","gcc","asan",17,1,17,31427.88,0.541
"bin/httpd","gcc","asan",21,1,21,36020.1,0.583
"bin/httpd","gcc","asan",25,1,25,43803.2,0.571
"bin/httpd","gcc","asan",29,1,29,45374.83,0.639
"bin/httpd","gcc","asan",31,1,31,45508.8,0.681
"bin/httpd","gcc","asan",33,1,33,47307.59,0.698
"bin/httpd","gcc","asan",35,1,35,46384.03,0.755
"bin/httpd","clang","asan",1,1,1,1395.08,0.717
"bin/httpd","clang","asan",5,1,5,9035.08,0.553
"bin/httpd","clang","asan",9,1,9,16788.13,0.536
"bin/httpd","clang","asan",13,1,13,24771.28,0.525
"bin/httpd","clang","asan",17,1,17,34673.27,0.49
"bin/httpd","clang","asan",21,1,21,44056.55,0.477
"bin/httpd","clang","asan",25,1,25,48232.4,0.518
"bin/httpd","clang","asan",29,1,29,48329.47,0.6
"bin/httpd","clang","asan",31,1,31,47498.6,0.653
"bin/httpd","clang","asan",33,1,33,47109.66,0.7
"bin/httpd","clang","asan",35,1,35,46311.26,0.756
"bin/httpd","gcc","asan_only_write",1,1,1,1293.26,0.773
"bin/httpd","gcc","asan_only_write",5,1,5,8594.23,0.582
"bin/httpd","gcc","asan_only_write",9,1,9,16405.52,0.549
"bin/httpd","gcc","asan_only_write",13,1,13,26132.55,0.497
"bin/httpd","gcc","asan_only_write",17,1,17,32449.15,0.524
"bin/httpd","gcc","asan_only_write",21,1,21,42038.88,0.5
"bin/httpd","gcc","asan_only_write",25,1,25,44253.43,0.565
"bin/httpd","gcc","asan_only_write",29,1,29,43936.38,0.66
"bin/httpd","gcc","asan_only_write",31,1,31,41015.72,0.756
"bin/httpd","gcc","asan_only_write",33,1,33,45877.85,0.719
"bin/httpd","gcc","asan_only_write",35,1,35,45302.49,0.773
"bin/httpd","gcc","native",1,1,1,2101.89,0.476
"bin/httpd","gcc","native",5,1,5,8793.47,0.569
"bin/httpd","gcc","native",9,1,9,17401.14,0.517
"bin/httpd","gcc","native",13,1,13,26883.16,0.484
"bin/httpd","gcc","native",17,1,17,37583.4,0.452
"bin/httpd","gcc","native",21,1,21,45047.44,0.466
"bin/httpd","gcc","native",25,1,25,51132.51,0.489
"bin/httpd","gcc","native",29,1,29,49692.38,0.584
"bin/httpd","gcc","native",31,1,31,49398.97,0.628
"bin/httpd","gcc","native",33,1,33,51115.7,0.646
"bin/httpd","gcc","native",35,1,35,50062.81,0.699
"bin/httpd","icc","native",1,1,1,1427.34,0.701
"bin/httpd","icc","native",5,1,5,8234.63,0.607
"bin/httpd","icc","native",9,1,9,16581.71,0.543
"bin/httpd","icc","native",13,1,13,26023.99,0.5
"bin/httpd","icc","native",17,1,17,34673.53,0.49
"bin/httpd","icc","native",21,1,21,41123.07,0.511
"bin/httpd","icc","native",25,1,25,42322.09,0.591
"bin/httpd","icc","native",29,1,29,44165.6,0.657
"bin/httpd","icc","native",31,1,31,46041.03,0.673
"bin/httpd","icc","native",33,1,33,45936.98,0.718
"bin/httpd","icc","native",35,1,35,46012.16,0.761
"bin/httpd","clang","native",1,1,1,1444.93,0.692
"bin/httpd","clang","native",5,1,5,7971.83,0.627
"bin/httpd","clang","native",9,1,9,16184.49,0.556
"bin/httpd","clang","native",13,1,13,25877.46,0.502
"bin/httpd","clang","native",17,1,17,33148.88,0.513
"bin/httpd","clang","native",21,1,21,42405.15,0.495
"bin/httpd","clang","native",25,1,25,42090.73,0.594
"bin/httpd","clang","native",29,1,29,43700.01,0.664
"bin/httpd","clang","native",31,1,31,46016.26,0.674
"bin/httpd","clang","native",33,1,33,45466.25,0.726
"bin/httpd","clang","native",35,1,35,45892.69,0.763
"bin/httpd","gcc","mpx_no_narrow_bounds",1,1,1,1393.02,0.718
"bin/httpd","gcc","mpx_no_narrow_bounds",5,1,5,8673.35,0.576
"bin/httpd","gcc","mpx_no_narrow_bounds",9,1,9,17495.77,0.514
"bin/httpd","gcc","mpx_no_narrow_bounds",13,1,13,25958.59,0.501
"bin/httpd","gcc","mpx_no_narrow_bounds",17,1,17,35625.15,0.477
"bin/httpd","gcc","mpx_no_narrow_bounds",21,1,21,45899.38,0.458
"bin/httpd","gcc","mpx_no_narrow_bounds",25,1,25,47801.71,0.523
"bin/httpd","gcc","mpx_no_narrow_bounds",29,1,29,45912.12,0.632
"bin/httpd","gcc","mpx_no_narrow_bounds",31,1,31,48011,0.646
"bin/httpd","gcc","mpx_no_narrow_bounds",33,1,33,45838.16,0.72
"bin/httpd","gcc","mpx_no_narrow_bounds",35,1,35,45477.93,0.77
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",1,1,1,1305.9,0.766
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",5,1,5,8125.05,0.615
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",9,1,9,16922.62,0.532
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",13,1,13,24890.83,0.522
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",17,1,17,34724.24,0.49
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",21,1,21,39578.54,0.531
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",25,1,25,37918.94,0.659
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",29,1,29,41294.12,0.702
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",31,1,31,42850.48,0.723
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",33,1,33,42496.93,0.777
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",35,1,35,41250.68,0.848
"bin/httpd","icc","mpx_no_narrow_bounds",1,1,1,1416.67,0.706
"bin/httpd","icc","mpx_no_narrow_bounds",5,1,5,8798.49,0.568
"bin/httpd","icc","mpx_no_narrow_bounds",9,1,9,17022.51,0.529
"bin/httpd","icc","mpx_no_narrow_bounds",13,1,13,26415.61,0.492
"bin/httpd","icc","mpx_no_narrow_bounds",17,1,17,34249.48,0.496
"bin/httpd","icc","mpx_no_narrow_bounds",21,1,21,45563.56,0.461
"bin/httpd","icc","mpx_no_narrow_bounds",25,1,25,48369.71,0.517
"bin/httpd","icc","mpx_no_narrow_bounds",29,1,29,47369.64,0.612
"bin/httpd","icc","mpx_no_narrow_bounds",31,1,31,47319.16,0.655
"bin/httpd","icc","mpx_no_narrow_bounds",33,1,33,48447.52,0.681
"bin/httpd","icc","mpx_no_narrow_bounds",35,1,35,47204.44,0.741
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",1,1,1,1358.62,0.736
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",5,1,5,7333.23,0.682
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",9,1,9,16337.13,0.551
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",13,1,13,23055.98,0.564
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",17,1,17,29721.96,0.572
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",21,1,21,32846.79,0.639
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",25,1,25,38227.51,0.654
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",29,1,29,37048.5,0.783
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",31,1,31,39754.75,0.78
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",33,1,33,41235.5,0.8
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",35,1,35,40280.5,0.869
"bin/httpd","gcc","asan",1,1,1,1495.84,0.669
"bin/httpd","gcc","asan",5,1,5,8971.34,0.557
"bin/httpd","gcc","asan",9,1,9,16643.5,0.541
"bin/httpd","gcc","asan",13,1,13,25011.72,0.52
"bin/httpd","gcc","asan",17,1,17,30737.69,0.553
"bin/httpd","gcc","asan",21,1,21,40789.13,0.515
"bin/httpd","gcc","asan",25,1,25,44341.34,0.564
"bin/httpd","gcc","asan",29,1,29,43065.08,0.673
"bin/httpd","gcc","asan",31,1,31,44988.99,0.689
"bin/httpd","gcc","asan",33,1,33,46118.37,0.716
"bin/httpd","gcc","asan",35,1,35,45833.02,0.764
"bin/httpd","clang","asan",1,1,1,1370.32,0.73
"bin/httpd","clang","asan",5,1,5,8702.78,0.575
"bin/httpd","clang","asan",9,1,9,16950.8,0.531
"bin/httpd","clang","asan",13,1,13,26615.93,0.488
"bin/httpd","clang","asan",17,1,17,33945.24,0.501
"bin/httpd","clang","asan",21,1,21,44819.99,0.469
"bin/httpd","clang","asan",25,1,25,48170.88,0.519
"bin/httpd","clang","asan",29,1,29,45525.61,0.637
"bin/httpd","clang","asan",31,1,31,44979.04,0.689
"bin/httpd","clang","asan",33,1,33,47847.39,0.69
"bin/httpd","clang","asan",35,1,35,47344.26,0.739
"bin/httpd","gcc","asan_only_write",1,1,1,2137.84,0.468
"bin/httpd","gcc","asan_only_write",5,1,5,8639.75,0.579
"bin/httpd","gcc","asan_only_write",9,1,9,16609.81,0.542
"bin/httpd","gcc","asan_only_write",13,1,13,26074.34,0.499
"bin/httpd","gcc","asan_only_write",17,1,17,36520.33,0.465
"bin/httpd","gcc","asan_only_write",21,1,21,44719.69,0.47
"bin/httpd","gcc","asan_only_write",25,1,25,46978.21,0.532
"bin/httpd","gcc","asan_only_write",29,1,29,46752.68,0.62
"bin/httpd","gcc","asan_only_write",31,1,31,48394.74,0.641
"bin/httpd","gcc","asan_only_write",33,1,33,47975.11,0.688
"bin/httpd","gcc","asan_only_write",35,1,35,47623.2,0.735
"bin/httpd","gcc","native",1,1,1,1652.65,0.605
"bin/httpd","gcc","native",5,1,5,8965.28,0.558
"bin/httpd","gcc","native",9,1,9,16685.04,0.539
"bin/httpd","gcc","native",13,1,13,25627.19,0.507
"bin/httpd","gcc","native",17,1,17,35418.32,0.48
"bin/httpd","gcc","native",21,1,21,36531.88,0.575
"bin/httpd","gcc","native",25,1,25,44466.91,0.562
"bin/httpd","gcc","native",29,1,29,45229.28,0.641
"bin/httpd","gcc","native",31,1,31,45402.48,0.683
"bin/httpd","gcc","native",33,1,33,44872.18,0.735
"bin/httpd","gcc","native",35,1,35,46485.68,0.753
"bin/httpd","icc","native",1,1,1,1580.12,0.633
"bin/httpd","icc","native",5,1,5,8570.82,0.583
"bin/httpd","icc","native",9,1,9,16871.44,0.533
"bin/httpd","icc","native",13,1,13,27412.93,0.474
"bin/httpd","icc","native",17,1,17,38987.33,0.436
"bin/httpd","icc","native",21,1,21,48659.89,0.432
"bin/httpd","icc","native",25,1,25,50364.39,0.496
"bin/httpd","icc","native",29,1,29,48514.79,0.598
"bin/httpd","icc","native",31,1,31,48888.46,0.634
"bin/httpd","icc","native",33,1,33,50505.32,0.653
"bin/httpd","icc","native",35,1,35,50259.74,0.696
"bin/httpd","clang","native",1,1,1,1552.39,0.644
"bin/httpd","clang","native",5,1,5,7980.27,0.627
"bin/httpd","clang","native",9,1,9,17403.47,0.517
"bin/httpd","clang","native",13,1,13,25881.07,0.502
"bin/httpd","clang","native",17,1,17,34220.31,0.497
"bin/httpd","clang","native",21,1,21,42279.18,0.497
"bin/httpd","clang","native",25,1,25,40404,0.619
"bin/httpd","clang","native",29,1,29,44427.96,0.653
"bin/httpd","clang","native",31,1,31,43356.42,0.715
"bin/httpd","clang","native",33,1,33,43789.88,0.754
"bin/httpd","clang","native",35,1,35,45417.99,0.771
"bin/httpd","gcc","mpx_no_narrow_bounds",1,1,1,1290.95,0.775
"bin/httpd","gcc","mpx_no_narrow_bounds",5,1,5,8848.36,0.565
"bin/httpd","gcc","mpx_no_narrow_bounds",9,1,9,17068.78,0.527
"bin/httpd","gcc","mpx_no_narrow_bounds",13,1,13,25067.12,0.519
"bin/httpd","gcc","mpx_no_narrow_bounds",17,1,17,34126.37,0.498
"bin/httpd","gcc","mpx_no_narrow_bounds",21,1,21,38585.26,0.544
"bin/httpd","gcc","mpx_no_narrow_bounds",25,1,25,38956.27,0.642
"bin/httpd","gcc","mpx_no_narrow_bounds",29,1,29,43045.93,0.674
"bin/httpd","gcc","mpx_no_narrow_bounds",31,1,31,42604.09,0.728
"bin/httpd","gcc","mpx_no_narrow_bounds",33,1,33,42065.98,0.784
"bin/httpd","gcc","mpx_no_narrow_bounds",35,1,35,42529.25,0.823
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",1,1,1,1474.15,0.678
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",5,1,5,8936.59,0.559
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",9,1,9,17242.93,0.522
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",13,1,13,24905.45,0.522
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",17,1,17,34695.23,0.49
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",21,1,21,41957,0.501
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",25,1,25,46184.64,0.541
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",29,1,29,47580.64,0.609
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",31,1,31,48225.72,0.643
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",33,1,33,47888.35,0.689
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",35,1,35,47062.84,0.744
"bin/httpd","icc","mpx_no_narrow_bounds",1,1,1,1310.07,0.763
"bin/httpd","icc","mpx_no_narrow_bounds",5,1,5,8141.76,0.614
"bin/httpd","icc","mpx_no_narrow_bounds",9,1,9,16838.68,0.534
"bin/httpd","icc","mpx_no_narrow_bounds",13,1,13,26150.07,0.497
"bin/httpd","icc","mpx_no_narrow_bounds",17,1,17,33874.6,0.502
"bin/httpd","icc","mpx_no_narrow_bounds",21,1,21,39613.55,0.53
