name,compiler,type,threads,input,time,sys_time,major_faults,mpxbtnum,voluntary_context_switches,involuntary_context_switches,mpxerrors,minor_faults,user_time,maxsize
fluidanimate,gcc,native,1,native,206.72,0.04,0,,1,381,,2879,206.65,518924
fluidanimate,gcc,native,1,native,206.7,0.03,0,,1,380,,2876,206.64,518784
fluidanimate,gcc,native,1,native,206.68,0.01,0,,1,376,,2878,206.64,518864
fluidanimate,gcc,native,1,native,206.69,0.03,0,,1,381,,2879,206.64,518912
fluidanimate,gcc,native,1,native,206.73,0.04,0,,1,378,,2881,206.66,518920
fluidanimate,gcc,native,1,native,206.69,0.04,0,,1,379,,2877,206.62,518756
fluidanimate,gcc,native,1,native,206.75,0.03,0,,1,380,,2364,206.69,518684
fluidanimate,gcc,native,1,native,206.77,0.03,0,,1,379,,2879,206.71,518816
fluidanimate,gcc,native,1,native,206.75,0.02,0,,1,383,,2877,206.7,518752
fluidanimate,gcc,native,1,native,206.7,0.04,0,,1,378,,2877,206.63,518824
swaptions,gcc,native,1,native,257.31,0.0,0,,1,460,,873,257.28,6544
swaptions,gcc,native,1,native,256.95,0.0,0,,1,458,,875,256.92,6548
swaptions,gcc,native,1,native,257.25,0.0,0,,1,458,,873,257.22,6592
swaptions,gcc,native,1,native,257.29,0.0,0,,1,457,,872,257.26,6456
swaptions,gcc,native,1,native,257.29,0.0,0,,1,459,,877,257.26,6724
swaptions,gcc,native,1,native,257.79,0.0,0,,1,460,,874,257.76,6576
swaptions,gcc,native,1,native,258.0,0.0,0,,1,462,,878,257.97,6728
swaptions,gcc,native,1,native,257.26,0.0,0,,1,455,,874,257.22,6592
swaptions,gcc,native,1,native,257.22,0.0,0,,1,456,,872,257.18,6500
swaptions,gcc,native,1,native,257.28,0.0,0,,1,460,,875,257.25,6500
x264,gcc,native,1,native,142.67000000000002,0.23,0,,6,285,,7860,142.41,85068
x264,gcc,native,1,native,142.68,0.22,0,,11,290,,6940,142.44,84052
x264,gcc,native,1,native,142.36,0.23,0,,30,294,,7593,142.1,85420
x264,gcc,native,1,native,142.72,0.23,0,,19,292,,7452,142.46,83508
x264,gcc,native,1,native,142.47,0.22,0,,23,285,,6867,142.23,88080
x264,gcc,native,1,native,142.67000000000002,0.19,0,,13,286,,6925,142.45,85500
x264,gcc,native,1,native,142.71,0.2,0,,28,288,,6877,142.48,88068
x264,gcc,native,1,native,142.27,0.26,0,,32,288,,7541,141.98,85388
x264,gcc,native,1,native,142.81,0.22,0,,14,291,,8982,142.56,83412
x264,gcc,native,1,native,142.48,0.24,0,,30,293,,7842,142.2,87380
facesim,gcc,native,1,native,5.38,0.42,0,,2,27,,619253,4.94,2654004
facesim,gcc,native,1,native,5.37,0.47,0,,1,28,,617907,4.89,2652652
facesim,gcc,native,1,native,5.36,0.5,0,,1,25,,618411,4.86,2652668
facesim,gcc,native,1,native,5.39,0.46,0,,1,25,,617334,4.93,2654504
facesim,gcc,native,1,native,5.37,0.46,0,,1,28,,616809,4.9,2654384
facesim,gcc,native,1,native,5.37,0.46,0,,1,28,,617536,4.9,2651144
facesim,gcc,native,1,native,5.38,0.49,0,,1,28,,618238,4.88,2651704
facesim,gcc,native,1,native,5.37,0.5,0,,1,27,,618143,4.86,2653552
facesim,gcc,native,1,native,5.37,0.46,0,,1,25,,616556,4.9,2653380
facesim,gcc,native,1,native,5.37,0.51,0,,1,27,,618718,4.86,2653708
canneal,gcc,native,1,native,160.75,0.3,0,,1,290,,155210,160.42,870412
canneal,gcc,native,1,native,151.57,0.21,0,,81,273,,155794,151.32,871220
canneal,gcc,native,1,native,151.34,0.28,0,,79,271,,155276,151.02,871048
canneal,gcc,native,1,native,151.39,0.22,0,,80,271,,155789,151.12,871156
canneal,gcc,native,1,native,151.12,0.28,0,,72,268,,155785,150.79,871216
canneal,gcc,native,1,native,150.94,0.22,0,,71,269,,155781,150.68,871132
canneal,gcc,native,1,native,150.85,0.28,0,,81,270,,155791,150.51,871096
canneal,gcc,native,1,native,152.14,0.22,0,,89,275,,155803,151.87,871164
canneal,gcc,native,1,native,151.32999999999998,0.23,0,,78,271,,155789,151.06,871116
canneal,gcc,native,1,native,151.39,0.26,0,,80,270,,155792,151.08,871120
blackscholes,gcc,native,1,native,143.23,0.17,0,,1,358,,2099,143.04,627648
blackscholes,gcc,native,1,native,143.28,0.24,0,,1,363,,2609,143.01,627760
blackscholes,gcc,native,1,native,143.2,0.18,0,,1,361,,2607,143.0,627652
blackscholes,gcc,native,1,native,143.26,0.21,0,,1,361,,2609,143.03,627768
blackscholes,gcc,native,1,native,143.2,0.2,0,,1,364,,2610,142.98,627808
blackscholes,gcc,native,1,native,143.24,0.26,0,,1,361,,2608,142.96,627664
blackscholes,gcc,native,1,native,143.22,0.23,0,,2,324,,2096,142.97,627640
blackscholes,gcc,native,1,native,143.23,0.18,0,,1,361,,2609,143.02,627712
blackscholes,gcc,native,1,native,143.24,0.19,0,,1,365,,2610,143.03,627724
blackscholes,gcc,native,1,native,143.25,0.18,0,,1,362,,2606,143.05,627700
dedup,gcc,native,1,native,19.78,2.54,0,,1,360,,395590,17.24,882704
dedup,gcc,native,1,native,19.77,2.52,0,,1,358,,396450,17.25,882992
dedup,gcc,native,1,native,19.79,2.36,0,,1,360,,396747,17.42,882540
dedup,gcc,native,1,native,19.86,2.53,0,,1,358,,395836,17.32,883472
dedup,gcc,native,1,native,19.79,2.46,0,,1,358,,396403,17.32,882876
dedup,gcc,native,1,native,19.82,2.54,0,,1,361,,397138,17.26,883368
dedup,gcc,native,1,native,19.81,2.5,0,,1,358,,396091,17.3,882712
dedup,gcc,native,1,native,19.82,2.39,0,,1,361,,395710,17.41,883200
dedup,gcc,native,1,native,19.81,2.42,0,,1,359,,396460,17.37,883092
dedup,gcc,native,1,native,19.8,2.4,0,,1,357,,396365,17.39,882840
raytrace,gcc,native,1,native,207.66,0.16,0,,4,447,,60203,207.47,1161264
raytrace,gcc,native,1,native,207.7,0.16,0,,8,373,,60286,207.52,1161320
raytrace,gcc,native,1,native,207.7,0.17,0,,1,375,,55898,207.5,1162384
raytrace,gcc,native,1,native,207.85,0.18,0,,1,370,,61500,207.64,1161700
raytrace,gcc,native,1,native,207.57,0.13,0,,7,373,,56227,207.41,1162588
raytrace,gcc,native,1,native,207.76,0.21,0,,8,370,,58987,207.52,1160828
raytrace,gcc,native,1,native,207.64,0.19,0,,1,373,,61600,207.43,1161740
raytrace,gcc,native,1,native,207.75,0.16,0,,2,372,,60208,207.57,1161216
raytrace,gcc,native,1,native,207.61,0.13,0,,14,369,,60146,207.44,1161484
raytrace,gcc,native,1,native,207.71,0.18,0,,9,373,,61524,207.5,1162388
vips,gcc,native,1,native,62.44,0.55,0,,5,349,,24663,61.87,36968
vips,gcc,native,1,native,62.88,0.6,0,,359,292,,24676,62.02,36444
vips,gcc,native,1,native,62.6,0.56,0,,243,237,,24677,61.86,38440
vips,gcc,native,1,native,62.48,0.58,0,,141,209,,25188,61.81,36580
vips,gcc,native,1,native,62.74,0.53,0,,90,198,,24675,62.14,36136
vips,gcc,native,1,native,62.71,0.51,0,,55,138,,25186,62.15,38548
vips,gcc,native,1,native,62.34,0.54,0,,2,381,,25102,61.78,37764
vips,gcc,native,1,native,62.7,0.61,0,,416,324,,24587,61.84,36224
vips,gcc,native,1,native,62.59,0.57,0,,299,305,,25187,61.84,37796
vips,gcc,native,1,native,62.65,0.58,0,,252,252,,25189,61.91,38120
bodytrack,gcc,native,1,native,88.07,0.4,0,,1,309,,129427,87.66,10128
bodytrack,gcc,native,1,native,88.39,0.35,0,,1,319,,129426,88.02,10128
bodytrack,gcc,native,1,native,87.69,0.32,0,,2,308,,129427,87.35,10036
bodytrack,gcc,native,1,native,88.05,0.34,0,,1,314,,129424,87.69,10024
bodytrack,gcc,native,1,native,87.87,0.37,0,,0,309,,129426,87.48,9988
bodytrack,gcc,native,1,native,87.86,0.36,0,,2,319,,129429,87.49,9936
bodytrack,gcc,native,1,native,87.82,0.28,0,,1,306,,129424,87.52,9980
bodytrack,gcc,native,1,native,87.88,0.35,0,,1,318,,129427,87.52,10020
bodytrack,gcc,native,1,native,87.82,0.38,0,,2,309,,129431,87.43,10128
bodytrack,gcc,native,1,native,87.85,0.33,0,,2,316,,129427,87.51,9972
streamcluster,gcc,native,1,native,361.3,0.0,0,,2,647,,2764,361.25,114352
streamcluster,gcc,native,1,native,361.44,0.0,0,,2,650,,2762,361.39,116208
streamcluster,gcc,native,1,native,361.55,0.0,0,,2,649,,2763,361.5,114272
streamcluster,gcc,native,1,native,361.51,0.0,0,,3,647,,2763,361.46,116304
streamcluster,gcc,native,1,native,361.51,0.0,0,,2,644,,2763,361.46,116204
streamcluster,gcc,native,1,native,361.78,0.0,0,,2,648,,3280,361.73,114384
streamcluster,gcc,native,1,native,361.34,0.0,0,,2,650,,2768,361.29,114452
streamcluster,gcc,native,1,native,361.65,0.0,0,,2,650,,2763,361.6,116292
streamcluster,gcc,native,1,native,361.53,0.0,0,,2,645,,2764,361.48,114368
streamcluster,gcc,native,1,native,361.5,0.0,0,,2,645,,2254,361.46,116256
ferret,gcc,native,1,native,280.65,0.1,0,,3,555,,11411,280.51,96892
ferret,gcc,native,1,native,280.42,0.06,0,,3,552,,11410,280.32,96868
ferret,gcc,native,1,native,280.95,0.08,0,,5,550,,11412,280.83,97020
ferret,gcc,native,1,native,280.29,0.09,0,,2,553,,11924,280.17,96844
ferret,gcc,native,1,native,280.42,0.08,0,,4,549,,11409,280.3,96860
ferret,gcc,native,1,native,280.61,0.11,0,,5,551,,11415,280.46,96824
ferret,gcc,native,1,native,280.58,0.1,0,,4,553,,11409,280.44,96796
ferret,gcc,native,1,native,280.32,0.1,0,,3,550,,11920,280.18,96856
ferret,gcc,native,1,native,280.22,0.07,0,,5,549,,11413,280.12,96860
ferret,gcc,native,1,native,280.82,0.11,0,,3,552,,11926,280.67,97036
fluidanimate,icc,native,1,native,201.19,0.04,0,,1,369,,2885,201.12,518652
fluidanimate,icc,native,1,native,201.27,0.02,0,,1,368,,2879,201.22,518640
fluidanimate,icc,native,1,native,201.21,0.03,0,,1,373,,2883,201.15,518636
fluidanimate,icc,native,1,native,201.18,0.04,0,,1,369,,2884,201.11,518756
fluidanimate,icc,native,1,native,201.23,0.03,0,,1,370,,2879,201.17,518640
fluidanimate,icc,native,1,native,201.26,0.03,0,,1,371,,2885,201.2,518744
fluidanimate,icc,native,1,native,201.18,0.04,0,,1,366,,2885,201.12,518756
fluidanimate,icc,native,1,native,201.23,0.03,0,,1,374,,2879,201.17,518640
fluidanimate,icc,native,1,native,201.2,0.02,0,,1,369,,2882,201.15,518640
fluidanimate,icc,native,1,native,201.24,0.04,0,,1,370,,2883,201.18,518664
swaptions,icc,native,1,native,117.84,0.0,0,,1,216,,878,117.82,6372
swaptions,icc,native,1,native,116.78999999999999,0.0,0,,1,209,,878,116.78,6284
swaptions,icc,native,1,native,116.88,0.0,0,,1,208,,880,116.86,6508
swaptions,icc,native,1,native,116.68,0.0,0,,1,212,,876,116.67,6396
swaptions,icc,native,1,native,116.87,0.0,0,,2,213,,876,116.86,6360
swaptions,icc,native,1,native,116.74000000000001,0.0,0,,1,208,,876,116.73,6388
swaptions,icc,native,1,native,116.81,0.0,0,,1,209,,876,116.8,6368
swaptions,icc,native,1,native,116.75999999999999,0.0,0,,1,211,,878,116.75,6416
swaptions,icc,native,1,native,117.33,0.0,0,,1,216,,878,117.32,6400
swaptions,icc,native,1,native,116.82,0.0,0,,1,208,,878,116.8,6276
x264,icc,native,1,native,173.79,0.26,0,,11,349,,6873,173.51,85012
x264,icc,native,1,native,173.46,0.22,0,,32,346,,8997,173.2,85204
x264,icc,native,1,native,173.67000000000002,0.26,0,,7,350,,8985,173.39,83384
x264,icc,native,1,native,173.38,0.27,0,,32,344,,6907,173.08,87872
x264,icc,native,1,native,173.53,0.25,0,,14,348,,6432,173.25,85348
x264,icc,native,1,native,173.47,0.24,0,,25,343,,7970,173.2,85312
x264,icc,native,1,native,173.54,0.22,0,,12,354,,6945,173.3,83448
x264,icc,native,1,native,173.41,0.18,0,,25,350,,7461,173.2,85212
x264,icc,native,1,native,173.79,0.23,0,,24,346,,8985,173.52,83296
x264,icc,native,1,native,173.24,0.29,0,,28,352,,6441,172.93,85228
facesim,icc,native,1,native,3.41,0.58,0,,1,23,,617654,2.82,2653956
facesim,icc,native,1,native,3.4,0.5,0,,1,20,,617333,2.9,2654896
facesim,icc,native,1,native,3.42,0.54,0,,1,25,,618392,2.87,2652724
facesim,icc,native,1,native,3.4,0.56,0,,1,23,,617115,2.84,2651544
facesim,icc,native,1,native,3.41,0.51,0,,2,25,,618397,2.89,2653024
facesim,icc,native,1,native,3.41,0.58,0,,1,20,,618865,2.82,2650672
facesim,icc,native,1,native,3.41,0.53,0,,1,24,,616633,2.87,2651928
facesim,icc,native,1,native,3.4,0.48,0,,2,25,,618008,2.92,2651444
facesim,icc,native,1,native,3.42,0.52,0,,1,22,,617963,2.9,2651016
facesim,icc,native,1,native,3.4,0.59,0,,1,23,,616017,2.81,2653420
canneal,icc,native,1,native,151.66,0.26,0,,23,274,,155743,151.38,870656
canneal,icc,native,1,native,145.9,0.26,0,,68,261,,155267,145.6,870600
canneal,icc,native,1,native,145.12,0.23,0,,83,257,,155281,144.85,870648
canneal,icc,native,1,native,145.39,0.19,0,,71,265,,155781,145.16,870700
canneal,icc,native,1,native,145.01,0.27,0,,83,262,,155792,144.69,870576
canneal,icc,native,1,native,145.36,0.26,0,,82,256,,155792,145.05,870644
canneal,icc,native,1,native,144.79,0.24,0,,79,259,,155279,144.5,870608
canneal,icc,native,1,native,145.28,0.24,0,,72,259,,155779,144.99,870388
canneal,icc,native,1,native,144.82,0.18,0,,87,261,,155795,144.6,870596
canneal,icc,native,1,native,145.42000000000002,0.27,0,,71,261,,155783,145.1,870600
blackscholes,icc,native,1,native,83.15,0.2,0,,1,251,,2612,82.93,627512
blackscholes,icc,native,1,native,83.12,0.24,0,,1,257,,2608,82.86,627472
blackscholes,icc,native,1,native,83.12,0.2,0,,1,255,,2613,82.9,627576
blackscholes,icc,native,1,native,83.13,0.16,0,,1,255,,2610,82.96,627472
blackscholes,icc,native,1,native,83.12,0.17,0,,1,254,,2608,82.93,627532
blackscholes,icc,native,1,native,83.15,0.18,0,,1,253,,2610,82.95,627516
blackscholes,icc,native,1,native,83.11,0.23,0,,1,258,,2611,82.87,627480
blackscholes,icc,native,1,native,83.14,0.21,0,,1,254,,2610,82.92,627584
blackscholes,icc,native,1,native,83.15,0.24,0,,1,256,,2611,82.9,627556
blackscholes,icc,native,1,native,83.14,0.21,0,,1,255,,2101,82.91,627488
dedup,icc,native,1,native,19.6,2.48,0,,3,361,,396321,17.1,883180
dedup,icc,native,1,native,19.61,2.64,0,,4,360,,396215,16.96,883732
dedup,icc,native,1,native,19.57,2.48,0,,4,356,,396015,17.08,882460
dedup,icc,native,1,native,19.58,2.44,0,,4,358,,396089,17.13,883344
dedup,icc,native,1,native,19.62,2.47,0,,4,356,,395638,17.14,883452
dedup,icc,native,1,native,19.6,2.42,0,,3,360,,396088,17.17,882560
dedup,icc,native,1,native,19.61,2.45,0,,4,356,,395551,17.15,883164
dedup,icc,native,1,native,19.63,2.43,0,,3,358,,396353,17.18,883324
dedup,icc,native,1,native,19.62,2.55,0,,4,359,,396078,17.06,883152
dedup,icc,native,1,native,19.63,2.44,0,,4,360,,395800,17.18,883964
raytrace,icc,native,1,native,120.35,0.18,0,,4,228,,60890,120.15,1162380
raytrace,icc,native,1,native,120.35,0.17,0,,8,215,,59639,120.16,1161248
raytrace,icc,native,1,native,120.27,0.17,0,,7,215,,61110,120.08,1161828
raytrace,icc,native,1,native,120.39,0.14,0,,5,220,,60745,120.23,1161632
raytrace,icc,native,1,native,120.38,0.16,0,,1,219,,61645,120.2,1162680
raytrace,icc,native,1,native,120.46,0.23,0,,1,217,,61510,120.2,1161720
raytrace,icc,native,1,native,120.53,0.18,0,,1,217,,61374,120.33,1162236
raytrace,icc,native,1,native,120.34,0.16,0,,1,220,,61043,120.15,1162072
raytrace,icc,native,1,native,120.52,0.18,0,,3,218,,60149,120.32,1162816
raytrace,icc,native,1,native,120.54,0.19,0,,1,217,,58629,120.34,1164224
vips,icc,native,1,native,55.91,0.53,0,,8,310,,24690,55.36,39272
vips,icc,native,1,native,56.21,0.56,0,,293,220,,25204,55.42,36524
vips,icc,native,1,native,56.06,0.55,0,,141,396,,25297,55.38,36464
vips,icc,native,1,native,56.28,0.61,0,,472,287,,25205,55.38,37000
vips,icc,native,1,native,56.16,0.55,0,,263,162,,25295,55.45,36988
vips,icc,native,1,native,55.98,0.54,0,,24,374,,25204,55.39,39376
vips,icc,native,1,native,56.35,0.6,0,,446,264,,24785,55.44,36472
vips,icc,native,1,native,56.17,0.59,0,,219,147,,24782,55.4,37896
vips,icc,native,1,native,55.98,0.52,0,,9,366,,25301,55.45,36428
vips,icc,native,1,native,56.4,0.59,0,,411,243,,25295,55.55,38024
bodytrack,icc,native,1,native,74.59,0.28,0,,2,283,,121578,74.29,9604
bodytrack,icc,native,1,native,74.63,0.33,0,,4,285,,121578,74.28,9580
bodytrack,icc,native,1,native,74.67,0.32,0,,1,289,,121575,74.33,9480
bodytrack,icc,native,1,native,74.45,0.35,0,,1,286,,121577,74.08,9580
bodytrack,icc,native,1,native,74.72,0.35,0,,2,285,,121578,74.36,9560
bodytrack,icc,native,1,native,74.71000000000001,0.29,0,,1,281,,121575,74.41,9480
bodytrack,icc,native,1,native,74.65,0.3,0,,2,289,,121577,74.34,9580
bodytrack,icc,native,1,native,74.64,0.34,0,,1,286,,121578,74.29,9564
bodytrack,icc,native,1,native,74.57,0.33,0,,2,285,,121575,74.22,9568
bodytrack,icc,native,1,native,74.51,0.34,0,,3,282,,121576,74.16,9528
streamcluster,icc,native,1,native,203.4,0.0,0,,1,363,,2829,203.38,110608
streamcluster,icc,native,1,native,203.65,0.0,0,,1,369,,2825,203.63,116240
streamcluster,icc,native,1,native,203.42000000000002,0.0,0,,1,362,,2836,203.4,110848
streamcluster,icc,native,1,native,203.42000000000002,0.0,0,,1,363,,2823,203.4,116188
streamcluster,icc,native,1,native,203.3,0.0,0,,2,368,,3342,203.27,114108
streamcluster,icc,native,1,native,202.79,0.02,0,,2,363,,2823,202.74,116080
streamcluster,icc,native,1,native,203.12,0.0,0,,2,361,,2831,203.1,116128
streamcluster,icc,native,1,native,203.38,0.0,0,,3,361,,2823,203.34,114032
streamcluster,icc,native,1,native,202.9,0.0,0,,2,365,,2832,202.88,114044
streamcluster,icc,native,1,native,202.69,0.0,0,,2,366,,2824,202.67,116152
ferret,icc,native,1,native,267.72,0.08,0,,4,527,,11412,267.61,96496
ferret,icc,native,1,native,267.54,0.11,0,,4,522,,11417,267.4,96524
ferret,icc,native,1,native,267.72,0.09,0,,3,530,,11930,267.6,96580
ferret,icc,native,1,native,267.6,0.08,0,,7,527,,11418,267.48,96468
ferret,icc,native,1,native,267.64,0.09,0,,3,523,,11924,267.51,96472
ferret,icc,native,1,native,267.66,0.05,0,,4,529,,11927,267.58,96524
ferret,icc,native,1,native,267.67,0.1,0,,4,528,,11922,267.53,96492
ferret,icc,native,1,native,267.57,0.05,0,,1,522,,11417,267.48,96580
ferret,icc,native,1,native,267.64,0.08,0,,3,528,,11415,267.52,96552
ferret,icc,native,1,native,267.16,0.06,0,,3,527,,10904,267.06,96496
fluidanimate,clang,native,1,native,221.61,0.03,0,,1,402,,2879,221.56,518780
fluidanimate,clang,native,1,native,221.57999999999998,0.03,0,,1,404,,2878,221.52,518752
fluidanimate,clang,native,1,native,221.63,0.02,0,,1,410,,2881,221.58,518772
fluidanimate,clang,native,1,native,221.61,0.03,0,,1,404,,2882,221.55,518912
fluidanimate,clang,native,1,native,221.57999999999998,0.03,0,,1,406,,2878,221.51,518756
fluidanimate,clang,native,1,native,221.59,0.04,0,,1,408,,2371,221.52,518804
fluidanimate,clang,native,1,native,221.67000000000002,0.03,0,,1,404,,2883,221.61,518912
fluidanimate,clang,native,1,native,221.79,0.04,0,,1,409,,2879,221.72,518860
fluidanimate,clang,native,1,native,221.62,0.02,0,,1,404,,2881,221.57,518768
fluidanimate,clang,native,1,native,221.65,0.03,0,,1,407,,2880,221.59,518780
swaptions,clang,native,1,native,257.49,0.0,0,,1,463,,873,257.46,6524
swaptions,clang,native,1,native,257.55,0.0,0,,1,457,,875,257.52,6540
swaptions,clang,native,1,native,257.48,0.0,0,,1,457,,877,257.45,6680
swaptions,clang,native,1,native,257.54,0.0,0,,1,457,,878,257.51,6544
swaptions,clang,native,1,native,257.71,0.0,0,,1,461,,873,257.68,6536
swaptions,clang,native,1,native,257.11,0.0,0,,1,458,,875,257.08,6548
swaptions,clang,native,1,native,257.52,0.0,0,,1,460,,875,257.49,6512
swaptions,clang,native,1,native,257.63,0.0,0,,1,458,,875,257.6,6468
swaptions,clang,native,1,native,257.25,0.0,0,,1,457,,878,257.22,6680
swaptions,clang,native,1,native,257.53,0.0,0,,1,457,,874,257.5,6540
x264,clang,native,1,native,255.65,0.23,0,,19,507,,8468,255.39,83328
x264,clang,native,1,native,255.03,0.24,0,,31,503,,8685,254.74,85352
x264,clang,native,1,native,254.99,0.24,0,,27,500,,7968,254.71,85404
x264,clang,native,1,native,255.16,0.25,0,,25,510,,8478,254.86,85548
x264,clang,native,1,native,255.23,0.25,0,,23,501,,8470,254.93,83456
x264,clang,native,1,native,254.62,0.23,0,,31,507,,7660,254.35,87476
x264,clang,native,1,native,254.77,0.23,0,,31,503,,7456,254.51,85864
x264,clang,native,1,native,254.91,0.23,0,,26,503,,7968,254.64,85436
x264,clang,native,1,native,255.28,0.25,0,,20,507,,8475,254.99,83420
x264,clang,native,1,native,254.8,0.18,0,,38,503,,7671,254.57,87368
facesim,clang,native,1,native,3.53,0.49,0,,1,23,,617211,3.03,2651496
facesim,clang,native,1,native,3.53,0.5,0,,1,25,,617486,3.03,2652712
facesim,clang,native,1,native,3.52,0.46,0,,1,21,,618851,3.06,2650140
facesim,clang,native,1,native,3.53,0.46,0,,1,24,,616469,3.06,2652992
facesim,clang,native,1,native,3.54,0.47,0,,1,24,,618913,3.06,2650412
facesim,clang,native,1,native,3.53,0.5,0,,1,23,,615613,3.03,2651408
facesim,clang,native,1,native,3.55,0.47,0,,1,22,,618299,3.08,2651952
facesim,clang,native,1,native,3.53,0.47,0,,2,22,,618227,3.06,2651840
facesim,clang,native,1,native,3.53,0.43,0,,1,23,,616141,3.1,2651368
facesim,clang,native,1,native,3.53,0.5,0,,1,25,,616423,3.03,2654724
canneal,clang,native,1,native,149.2,0.24,0,,62,266,,155786,148.92,871072
canneal,clang,native,1,native,148.1,0.26,0,,86,266,,155797,147.79,870904
canneal,clang,native,1,native,148.74,0.17,0,,85,267,,155799,148.52,871100
canneal,clang,native,1,native,148.47,0.16,0,,78,268,,155278,148.27,871100
canneal,clang,native,1,native,147.69,0.21,0,,67,263,,155781,147.44,871160
canneal,clang,native,1,native,147.82999999999998,0.3,0,,84,264,,155798,147.48,871156
canneal,clang,native,1,native,147.51,0.22,0,,77,262,,155790,147.24,871216
canneal,clang,native,1,native,147.69,0.22,0,,78,263,,155790,147.43,871148
canneal,clang,native,1,native,147.61,0.28,0,,73,264,,155787,147.28,871100
canneal,clang,native,1,native,147.36,0.16,0,,80,264,,155790,147.16,870892
blackscholes,clang,native,1,native,147.51,0.17,0,,1,366,,2099,147.32,627696
blackscholes,clang,native,1,native,147.55,0.18,0,,1,368,,2609,147.34,627680
blackscholes,clang,native,1,native,147.52,0.26,0,,1,370,,2613,147.24,627720
blackscholes,clang,native,1,native,147.52,0.2,0,,1,367,,2610,147.3,627668
blackscholes,clang,native,1,native,147.54,0.19,0,,1,370,,2611,147.33,627772
blackscholes,clang,native,1,native,147.54,0.16,0,,1,368,,2611,147.36,627732
blackscholes,clang,native,1,native,147.54,0.26,0,,1,370,,2101,147.26,627644
blackscholes,clang,native,1,native,147.52,0.18,0,,1,369,,2101,147.32,627684
blackscholes,clang,native,1,native,147.5,0.21,0,,1,369,,2613,147.27,627816
blackscholes,clang,native,1,native,147.53,0.23,0,,1,370,,1591,147.28,627640
dedup,clang,native,1,native,22.35,2.47,0,,4,365,,396350,19.87,883212
dedup,clang,native,1,native,22.34,2.44,0,,4,366,,396289,19.89,883184
dedup,clang,native,1,native,22.33,2.5,0,,11,362,,396586,19.82,882480
dedup,clang,native,1,native,22.34,2.51,0,,4,367,,395792,19.82,883840
dedup,clang,native,1,native,22.36,2.5,0,,4,362,,396572,19.85,883840
dedup,clang,native,1,native,22.35,2.46,0,,4,360,,395765,19.87,883668
dedup,clang,native,1,native,22.36,2.46,0,,10,364,,396121,19.88,882604
dedup,clang,native,1,native,22.36,2.44,0,,2,359,,396750,19.91,883028
dedup,clang,native,1,native,22.35,2.5,0,,4,365,,396112,19.84,882584
dedup,clang,native,1,native,22.37,2.52,0,,4,366,,395272,19.84,882424
raytrace,clang,native,1,native,42.85,0.2,0,,1,88,,60969,42.64,1161680
raytrace,clang,native,1,native,42.82,0.13,0,,1,80,,60968,42.67,1162280
raytrace,clang,native,1,native,42.94,0.18,0,,1,82,,60390,42.74,1161336
raytrace,clang,native,1,native,42.75,0.13,0,,1,84,,60300,42.61,1161572
raytrace,clang,native,1,native,43.0,0.17,0,,1,81,,61039,42.81,1162020
raytrace,clang,native,1,native,42.81,0.15,0,,1,77,,56295,42.65,1162504
raytrace,clang,native,1,native,42.91,0.19,0,,1,82,,59008,42.71,1160840
raytrace,clang,native,1,native,42.81,0.15,0,,1,84,,59583,42.65,1161148
raytrace,clang,native,1,native,42.8,0.14,0,,1,80,,59028,42.64,1160868
raytrace,clang,native,1,native,42.91,0.16,0,,1,78,,59165,42.74,1161076
vips,clang,native,1,native,62.38,0.6,0,,8,951,,24580,61.77,35644
vips,clang,native,1,native,62.62,0.61,0,,337,595,,25090,61.77,35632
vips,clang,native,1,native,62.61,0.54,0,,228,590,,24579,61.89,35616
vips,clang,native,1,native,62.45,0.57,0,,118,582,,25181,61.79,36112
vips,clang,native,1,native,62.42,0.5,0,,74,226,,25183,61.86,35640
vips,clang,native,1,native,62.56,0.53,0,,110,202,,24583,61.93,38340
vips,clang,native,1,native,62.66,0.5,0,,72,186,,25100,62.08,35976
vips,clang,native,1,native,62.34,0.54,0,,38,384,,24626,61.76,35964
vips,clang,native,1,native,62.67,0.61,0,,432,328,,24577,61.75,37696
vips,clang,native,1,native,62.7,0.63,0,,327,312,,25100,61.83,38344
bodytrack,clang,native,1,native,91.09,0.32,0,,3,318,,129427,90.76,9900
bodytrack,clang,native,1,native,90.9,0.33,0,,3,320,,129429,90.55,10068
bodytrack,clang,native,1,native,91.12,0.32,0,,4,321,,129429,90.78,9964
bodytrack,clang,native,1,native,91.2,0.39,0,,1,318,,129425,90.8,9912
bodytrack,clang,native,1,native,91.03,0.34,0,,2,320,,129426,90.68,9916
bodytrack,clang,native,1,native,91.19,0.34,0,,3,319,,129427,90.83,9928
bodytrack,clang,native,1,native,91.09,0.42,0,,1,316,,129424,90.65,9928
bodytrack,clang,native,1,native,91.1,0.31,0,,1,321,,129426,90.77,9912
bodytrack,clang,native,1,native,91.0,0.3,0,,3,317,,129427,90.69,10004
bodytrack,clang,native,1,native,90.96000000000001,0.33,0,,1,318,,129426,90.62,10068
streamcluster,clang,native,1,native,361.9,0.0,0,,2,648,,2766,361.85,114332
streamcluster,clang,native,1,native,361.05,0.0,0,,2,646,,2769,361.0,116492
streamcluster,clang,native,1,native,360.61,0.0,0,,2,643,,3275,360.56,114516
streamcluster,clang,native,1,native,361.57,0.0,0,,2,642,,2766,361.52,116480
