name,compiler,type,threads,input,cycles,dtlb_store_misses,minor_faults,branch_misses,dtlb_load_misses,major_faults,dtlb_loads,branch_instructions,instructions,mpxbtnum,mpxerrors,dtlb_stores,time
blackscholes,icc,mpx_no_narrow_bounds,1,3,98608441281,39954,2655,58133121,25714,0,38417711526,15037013308,131871077466,,,12684853652,25.972280414
blackscholes,icc,mpx_no_narrow_bounds,1,4,197276728667,24651,2069,126708765,42125,0,76829855106,30068902605,263774567065,,,25360194451,51.961983718
blackscholes,icc,mpx_no_narrow_bounds,1,0,12366507168,3985,1829,7296618,5215,0,4819009414,1896139139,16578182363,,,1592221516,3.295071735
blackscholes,icc,mpx_no_narrow_bounds,1,1,24660719615,20127,1947,16702686,7419,0,9609812369,3761784684,32961386061,,,3167217877,6.496345014
blackscholes,icc,mpx_no_narrow_bounds,1,2,49292062644,59185,2183,28659502,17295,0,19202167359,7496737700,65938842920,,,6350269593,12.98358688
blackscholes,icc,mpx_no_narrow_bounds,1,3,98660952759,10295,2145,60131615,21021,0,38403724697,15046833136,131945022249,,,12678096749,25.991108813
blackscholes,icc,mpx_no_narrow_bounds,1,4,197314985570,65825,2576,127793945,47555,0,76824486412,30074224592,263819589404,,,25363263990,51.980215054
swaptions,icc,mpx_no_narrow_bounds_only_write,1,0,19421084165,12646,3771,68382508,2032,0,13800515680,5717821307,48593293930,,,3784529270,5.11712955
swaptions,icc,mpx_no_narrow_bounds_only_write,1,1,38766620801,26170,7329,137173740,4209,0,27602089297,11437703009,97183510739,,,7565432775,10.236004306
swaptions,icc,mpx_no_narrow_bounds_only_write,1,2,77674965282,50749,14750,275142851,11640,0,55202434907,22873134007,194360929421,,,15130465632,20.491478992
swaptions,icc,mpx_no_narrow_bounds_only_write,1,3,155317668677,103819,29682,547535046,17735,0,110407668338,45741536322,388693409455,,,30264494517,40.910923304
swaptions,icc,mpx_no_narrow_bounds_only_write,1,4,310649780360,204028,58175,1092510974,24926,0,220839938914,91497623201,777464227058,,,60524975640,81.831838704
swaptions,icc,mpx_no_narrow_bounds_only_write,1,0,19421658204,12884,3723,68913212,3490,0,13796100449,5718523733,48583975895,,,3782251703,5.116854966
swaptions,icc,mpx_no_narrow_bounds_only_write,1,1,38799869719,26190,7194,137422843,6656,0,27599315896,11429390460,97102228829,,,7567927802,10.222804752
swaptions,icc,mpx_no_narrow_bounds_only_write,1,2,77634192029,51562,14533,274853038,10503,0,55198279266,22871525833,194335486267,,,15133255174,20.460611698
swaptions,icc,mpx_no_narrow_bounds_only_write,1,3,155266381452,103878,29168,548699754,18300,0,110413508857,45746637628,388726140043,,,30260558316,40.899543791
swaptions,icc,mpx_no_narrow_bounds_only_write,1,4,311509326410,201275,58155,1091499369,28983,0,220856578403,91488813086,777394038595,,,60530196324,82.057291661
swaptions,icc,mpx_no_narrow_bounds_only_write,1,0,19412405711,12843,3569,68950733,2087,0,13807320153,5719777359,48591548351,,,3782676984,5.114225597
swaptions,icc,mpx_no_narrow_bounds_only_write,1,1,38828679815,25643,7289,136900948,4687,0,27602405800,11435453096,97197389879,,,7568231676,10.22831648
swaptions,icc,mpx_no_narrow_bounds_only_write,1,2,78733013990,52164,14449,273756194,8989,0,55201900175,22871344207,194326745657,,,15132620491,20.75040145
swaptions,icc,mpx_no_narrow_bounds_only_write,1,3,155234193911,101201,29534,549670296,17382,0,110403851554,45749638815,388724658999,,,30259344645,40.903119763
swaptions,icc,mpx_no_narrow_bounds_only_write,1,4,310414173763,206147,57943,1095111048,27836,0,220834118162,91488473817,777504255277,,,60526304262,81.765393257
swaptions,icc,mpx_no_narrow_bounds_only_write,1,0,19428402756,12469,3625,68955621,2049,0,13797964069,5719724290,48592150862,,,3779271901,5.117970824
swaptions,icc,mpx_no_narrow_bounds_only_write,1,1,39374661642,25915,7465,136823042,3999,0,27598610929,11435959120,97181238648,,,7566162843,10.373581107
swaptions,icc,mpx_no_narrow_bounds_only_write,1,2,77588808538,50301,15030,274698682,9131,0,55202146731,22874518592,194386479411,,,15128349886,20.453194037
swaptions,icc,mpx_no_narrow_bounds_only_write,1,3,155241083941,104175,29370,547613018,19956,0,110421092659,45744474196,388720616458,,,30263291104,40.890103281
swaptions,icc,mpx_no_narrow_bounds_only_write,1,4,310540270559,205115,59367,1097179471,35742,0,220839300437,91491767597,777449384556,,,60521748797,81.796267237
swaptions,icc,mpx_no_narrow_bounds_only_write,1,0,19423293410,12978,3888,69188340,2968,0,13793697086,5718777003,48595651623,,,3781458693,5.116591921
swaptions,icc,mpx_no_narrow_bounds_only_write,1,1,38808404310,25721,7754,137088509,4383,0,27604675018,11430301542,97094566310,,,7567354799,10.226466935
swaptions,icc,mpx_no_narrow_bounds_only_write,1,2,77573945752,51364,14776,273335281,10246,0,55204559509,22872385752,194398942506,,,15133816969,20.433330257
swaptions,icc,mpx_no_narrow_bounds_only_write,1,3,155318447133,103278,29006,547668629,20537,0,110414822821,45742064711,388691961746,,,30260504661,40.912523654
swaptions,icc,mpx_no_narrow_bounds_only_write,1,4,310384718534,206772,58428,1098517872,33501,0,220833029917,91483283027,777427366427,,,60522457017,81.772507867
swaptions,icc,mpx_no_narrow_bounds_only_write,1,0,19403839410,13132,3978,68844846,2716,0,13793230690,5715147921,48594059896,,,3784888018,5.111868893
swaptions,icc,mpx_no_narrow_bounds_only_write,1,1,38765530657,25375,7193,137357202,4258,0,27601607605,11432507669,97130878400,,,7568720752,10.223131234
swaptions,icc,mpx_no_narrow_bounds_only_write,1,2,77632432379,51177,14392,276012420,11096,0,55199121290,22871111560,194351897610,,,15134771642,20.458496867
swaptions,icc,mpx_no_narrow_bounds_only_write,1,3,155259515400,103477,29554,549704522,16995,0,110416474100,45748330011,388694427524,,,30259464644,40.904728655
swaptions,icc,mpx_no_narrow_bounds_only_write,1,4,310544151192,203148,58976,1099624040,23996,0,220836912277,91496024577,777438826043,,,60526497836,81.806334471
swaptions,icc,mpx_no_narrow_bounds_only_write,1,0,19396578852,12953,3792,68296046,3605,0,13791061719,5720020973,48598698675,,,3784124673,5.109478526
swaptions,icc,mpx_no_narrow_bounds_only_write,1,1,38764237328,25224,7357,137657198,4433,0,27599131544,11433893157,97136038253,,,7566660804,10.222608518
swaptions,icc,mpx_no_narrow_bounds_only_write,1,2,77693389855,51550,14884,274406152,7233,0,55212554317,22871719073,194352550181,,,15129975022,20.480567821
swaptions,icc,mpx_no_narrow_bounds_only_write,1,3,155195835307,100889,28945,549157175,13971,0,110405827540,45737933116,388686513016,,,30265896036,40.881164407
swaptions,icc,mpx_no_narrow_bounds_only_write,1,4,310375409904,202236,58802,1097623570,28884,0,220813896108,91500025639,777546694170,,,60527218540,81.751460985
swaptions,icc,mpx_no_narrow_bounds_only_write,1,0,19402211130,13162,3732,68567419,3095,0,13782002441,5719403104,48603272003,,,3784432139,5.112347892
swaptions,icc,mpx_no_narrow_bounds_only_write,1,1,38765547259,25555,7289,137690724,3594,0,27600969632,11436953708,97188307829,,,7564368494,10.214739972
swaptions,icc,mpx_no_narrow_bounds_only_write,1,2,77646476164,51146,14659,275747732,8803,0,55201739796,22876486437,194363083684,,,15128810411,20.45967867
swaptions,icc,mpx_no_narrow_bounds_only_write,1,3,155145747160,101470,29399,549759685,21492,0,110405018348,45743776909,388710215072,,,30262298530,40.871735029
swaptions,icc,mpx_no_narrow_bounds_only_write,1,4,310250403431,204673,58913,1095068536,23710,0,220827837049,91486823340,777444000457,,,60529724255,81.743189996
swaptions,icc,mpx_no_narrow_bounds_only_write,1,0,19418701090,13050,3991,68442983,1812,0,13783351632,5718758414,48587886059,,,3785028829,5.115944056
swaptions,icc,mpx_no_narrow_bounds_only_write,1,1,38766132639,25282,7234,137364490,3632,0,27602363102,11437809326,97176279918,,,7566261496,10.216381813
swaptions,icc,mpx_no_narrow_bounds_only_write,1,2,77656232708,51362,14662,274206469,5991,0,55204548840,22872521049,194356154269,,,15130379725,20.581756203
swaptions,icc,mpx_no_narrow_bounds_only_write,1,3,155230240820,101378,29419,549760600,17315,0,110400901662,45744189716,388771528842,,,30268528675,40.886657764
swaptions,icc,mpx_no_narrow_bounds_only_write,1,4,310479451371,205158,58112,1097556016,28433,0,220816198704,91490647124,777538134819,,,60529093256,81.778268871
swaptions,icc,mpx_no_narrow_bounds_only_write,1,0,19408763176,12588,3954,68684320,3045,0,13782189513,5719261382,48593078334,,,3784393189,5.113436965
swaptions,icc,mpx_no_narrow_bounds_only_write,1,1,38763953813,25522,7198,137191020,4272,0,27601575141,11436245837,97159965913,,,7565823018,10.21793046
swaptions,icc,mpx_no_narrow_bounds_only_write,1,2,77597634650,52161,14928,273591307,10874,0,55195890666,22874512522,194368783352,,,15132797123,20.439615497
swaptions,icc,mpx_no_narrow_bounds_only_write,1,3,155145186511,104521,29557,547570413,15925,0,110421794770,45743483758,388723556612,,,30263088274,40.867106901
swaptions,icc,mpx_no_narrow_bounds_only_write,1,4,310666548776,205889,59094,1095333661,29214,0,220815495823,91496239091,777448612006,,,60522305873,81.834603061
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,0,8603145821,759,1654,21145407,575,0,6169291861,3250094734,23889425570,,,282076592,2.267483167
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,1,15184630702,264,1221,25202023,2773,0,12352684253,5063286703,42120434699,,,345948503,4.004742112
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,2,31779450013,1370,1764,109480320,1325,0,25740499818,8683529062,80574597750,,,431269469,8.44789634
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,3,59495290167,546,1795,202994447,1339,0,48032825443,14212019905,142632183085,,,531844980,16.820303697
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,4,104923851335,1787,2118,203674468,2382,0,90849416510,24904745066,261883659888,,,690286835,28.303563518
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,0,8560747885,294,1330,21000744,1376,0,6188562818,3239799882,23779617094,,,282889331,2.256262559
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,1,15113522812,1314,1590,25394839,3451,0,12359347562,5058909287,42015937707,,,351636942,3.982462152
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,2,31286430640,809,1281,105729476,1285,0,25729772546,8679113945,80563006536,,,439147656,8.276972487
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,3,59519906229,640,1459,202495153,2384,0,48038690794,14216212597,142652030635,,,510953658,16.835345129
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,4,105001015985,1168,1853,204025726,2201,0,90850551002,24904429458,261876835598,,,715563183,28.335580531
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,0,8614156420,1047,1554,21075176,1013,0,6193872466,3251634800,23885871283,,,279584608,2.269903203
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,1,15046412152,384,1197,25570615,188,0,12365443536,5062258435,42094488867,,,350003772,3.964552464
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,2,31662152180,1697,2085,124293617,1044,0,25731544869,8675959278,80516754362,,,443497694,8.442252199
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,3,59259719901,1104,1528,202623563,2027,0,48022248907,14220955113,142701761231,,,521139778,16.763276808
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,4,104950811993,1280,1813,203879576,3179,0,90855499536,24915469810,262025424158,,,692788416,28.325524638
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,0,8595577303,739,1680,21028351,757,0,6178666619,3251693969,23898418816,,,281797136,2.264858356
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,1,15057351623,410,1272,25462869,1233,0,12358479894,5063163408,42111340602,,,346520275,3.967250767
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,2,31808611266,976,1637,108474008,1237,0,25759793551,8673594672,80585518309,,,430878326,8.416376804
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,3,59549592119,330,1416,202825273,2638,0,48031283338,14224208343,142687640238,,,507410286,16.837624428
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,4,105016283013,1356,1749,203626015,1010,0,90874532504,24918993862,262021693552,,,691617094,28.323108388
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,0,8610552744,541,1383,20963501,218,0,6191825219,3254862513,23917592852,,,278200684,2.269041061
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,1,15040597428,360,1210,25562141,991,0,12362322006,5064643783,42093885847,,,346958938,3.964238088
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,2,31821255717,762,1288,109978865,2055,0,25735863389,8671603523,80500025977,,,430757010,8.425167406
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,3,59399755480,340,1579,202970240,585,0,48018485067,14220466498,142714153512,,,523686556,16.797931007
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,4,104982804422,1158,1698,203569822,2649,0,90857389583,24907002095,261980377576,,,697467005,28.338989582
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,0,8604754016,789,1794,20839319,1185,0,6199707811,3254078985,23908917462,,,278627995,2.269283937
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,1,15362146566,276,1243,25267218,3965,0,12348190606,5062605840,42140909343,,,351693164,4.049096886
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,2,31735053763,1450,1831,104857015,1675,0,25752425827,8679003981,80477026864,,,427534502,8.487866983
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,3,59030369779,1246,1528,202952437,929,0,48022514499,14219717886,142691913172,,,531119471,16.700329238
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,4,104977715995,1360,1945,203896328,1844,0,90868905949,24911118237,262033333927,,,715387560,28.318083704
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,0,8560529581,527,1424,21006278,1266,0,6197343334,3240558193,23777928185,,,282821064,2.256043098
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,1,15407697218,2019,1845,25370946,1489,0,12350985744,5063810069,42141108110,,,348967662,4.05951662
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,2,31781846301,1832,1984,112095455,1201,0,25754914471,8682399148,80513962460,,,429687470,8.448958309
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,3,59401426502,252,1243,202257176,1334,0,48019013880,14225477656,142723006033,,,524383165,16.793966725
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,4,104958014871,1560,2031,203816254,1163,0,90890540948,24912811672,262012191426,,,710590289,28.320550104
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,0,8565247625,305,1388,20913853,2127,0,6187355653,3240779195,23783742827,,,281646496,2.257251194
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,1,15068669749,758,1729,25546985,600,0,12370715056,5063327385,42087359194,,,346685492,3.970768406
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,2,31906069031,1547,1849,106138682,2528,0,25728661359,8685246694,80559397387,,,441328135,8.501719571
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,3,59350323437,468,1378,202539975,1204,0,48031028329,14213965469,142600355979,,,521226238,16.784097054
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,4,104939943935,1374,1702,203838321,1185,0,90869330561,24909816523,261974284165,,,706742356,28.317207562
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,0,8558542052,163,1171,20764814,2235,0,6194134611,3244061451,23801841917,,,281765308,2.255640433
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,1,15154417281,896,1474,25373632,4727,0,12352765917,5050563307,41998707495,,,352404428,4.0145896
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,2,32155874519,1224,1543,119059603,1328,0,25758365070,8676270770,80545340815,,,428969029,8.541720435
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,3,59430114910,1727,1860,202172439,1357,0,48019631637,14216984003,142638654727,,,518583562,16.814521313
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,4,105022796313,728,1488,203870569,3986,0,90902821136,24899551298,261975962621,,,691551863,28.336738704
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,0,8626989137,942,1564,20983884,433,0,6193081217,3254033091,23913689326,,,277893221,2.273542128
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,1,15053956728,618,1568,25510229,1581,0,12373381164,5064879733,42080191449,,,346839468,3.96624415
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,2,31993249350,715,1248,130316912,1420,0,25726724148,8669432058,80465721642,,,444535008,8.434079726
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,3,59329696346,987,1517,202079636,3026,0,48017563254,14212986106,142616735098,,,518324454,16.781742837
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,4,104990826566,872,1743,203537242,2334,0,90833705433,24918369281,262016362535,,,663920319,28.32779277
canneal,icc,mpx_no_narrow_bounds_only_write,1,0,2309274446,0,2035,7007995,925,0,863179038,366872197,3193721151,,,412042790,0.609484241
canneal,icc,mpx_no_narrow_bounds_only_write,1,1,2434243127,8,4999,5214249,11226,0,853530914,364715091,3149835649,,,411454779,0.644804039
canneal,icc,mpx_no_narrow_bounds_only_write,1,2,3270978419,78,7994,6842821,6563,0,873367264,373896132,3240240389,,,416846144,0.862886941
canneal,icc,mpx_no_narrow_bounds_only_write,1,3,4177027772,106703,29128,6862092,40455,0,904512318,393130249,3324916693,,,445318705,1.102836242
canneal,icc,mpx_no_narrow_bounds_only_write,1,4,4923428207,475584,115429,7112469,155248,0,1040962207,485029166,3846932138,,,532449408,1.388762702
canneal,icc,mpx_no_narrow_bounds_only_write,1,0,2298046061,4,3044,7007886,8985,0,862040805,368270529,3206930891,,,412768966,0.615480262
canneal,icc,mpx_no_narrow_bounds_only_write,1,1,2443522534,6,4928,5113602,10543,0,853552877,364352375,3144698487,,,411130131,0.648274996
canneal,icc,mpx_no_narrow_bounds_only_write,1,2,3274211317,68,8352,6819938,7977,0,872552516,374981446,3242336304,,,416083898,0.864214805
canneal,icc,mpx_no_narrow_bounds_only_write,1,3,4135212498,103464,29348,6889694,28132,0,906128866,395765306,3322564175,,,444730277,1.101670403
canneal,icc,mpx_no_narrow_bounds_only_write,1,4,4906937931,530672,115450,7149906,130795,0,1036427342,483734589,3861826026,,,544726360,1.373757896
canneal,icc,mpx_no_narrow_bounds_only_write,1,0,2301251911,4,2377,6966314,5639,0,861656331,367290879,3205892965,,,415572993,0.614349084
canneal,icc,mpx_no_narrow_bounds_only_write,1,1,2400812629,103,4502,5019898,4059,0,847479796,364371026,3146586363,,,411858164,0.633502123
canneal,icc,mpx_no_narrow_bounds_only_write,1,2,3268055492,185,8129,6836435,6340,0,873568452,373937228,3239827433,,,417505375,0.861738772
canneal,icc,mpx_no_narrow_bounds_only_write,1,3,4134904015,104741,29205,6880057,32746,0,905667639,394607244,3320930892,,,445358572,1.102530854
canneal,icc,mpx_no_narrow_bounds_only_write,1,4,4908772605,547041,116192,7158035,118086,0,1036852709,483401658,3848918967,,,547145950,1.373021814
canneal,icc,mpx_no_narrow_bounds_only_write,1,0,2300146929,4,1711,6977076,4489,0,861703287,367294142,3205963707,,,414471053,0.614169317
canneal,icc,mpx_no_narrow_bounds_only_write,1,1,2408347358,155,4449,5124247,2420,0,855051934,364630230,3148568745,,,410958914,0.63539643
canneal,icc,mpx_no_narrow_bounds_only_write,1,2,3266423053,122,7714,6813455,4013,0,870314399,374025938,3237054819,,,416536048,0.861894694
canneal,icc,mpx_no_narrow_bounds_only_write,1,3,4172650054,103554,28846,6926902,45050,0,905302168,392268402,3322102153,,,444300679,1.103116382
canneal,icc,mpx_no_narrow_bounds_only_write,1,4,4907784087,536123,116218,7089482,130296,0,1035715100,485207664,3860780075,,,545859280,1.372138742
canneal,icc,mpx_no_narrow_bounds_only_write,1,0,2303388392,6,2201,6996417,4494,0,861268551,367124524,3202959239,,,413520111,0.614611907
canneal,icc,mpx_no_narrow_bounds_only_write,1,1,2408274865,94,4422,5042913,4154,0,852699046,364841464,3153785180,,,410476264,0.63503928
canneal,icc,mpx_no_narrow_bounds_only_write,1,2,3266594201,134,8224,6875054,6523,0,872330783,374100126,3240409708,,,416109864,0.864650942
canneal,icc,mpx_no_narrow_bounds_only_write,1,3,4163291434,103431,29250,6952371,56829,0,903025879,393163302,3368894905,,,442849272,1.10655661
canneal,icc,mpx_no_narrow_bounds_only_write,1,4,4909212592,530904,115670,7121542,126517,0,1034933116,484269719,3859395702,,,546288207,1.372163872
canneal,icc,mpx_no_narrow_bounds_only_write,1,0,2304606440,4,2283,6959207,4735,0,861170867,367116120,3202498833,,,413698896,0.614698451
canneal,icc,mpx_no_narrow_bounds_only_write,1,1,2405636710,122,4365,5127649,5021,0,853936327,365165901,3155478843,,,409637729,0.634268931
canneal,icc,mpx_no_narrow_bounds_only_write,1,2,3273922405,86,7769,6543799,5034,0,872646013,373805197,3239537183,,,416774731,0.86359431
canneal,icc,mpx_no_narrow_bounds_only_write,1,3,4176377297,106873,29343,6857948,38267,0,904832395,393123238,3321404303,,,445050661,1.102558467
canneal,icc,mpx_no_narrow_bounds_only_write,1,4,4906485520,543788,115491,7152019,120354,0,1035907632,483698233,3851349431,,,546612047,1.372409509
canneal,icc,mpx_no_narrow_bounds_only_write,1,0,2294783430,6,2815,7019262,7751,0,862560224,367663855,3196596288,,,415003951,0.617091542
canneal,icc,mpx_no_narrow_bounds_only_write,1,1,2405796845,129,4144,5077246,2322,0,845496853,364144733,3143781492,,,411326925,0.635195213
canneal,icc,mpx_no_narrow_bounds_only_write,1,2,3267345215,70,8144,6848184,5034,0,870954580,374228163,3237565148,,,416146363,0.861881985
canneal,icc,mpx_no_narrow_bounds_only_write,1,3,4174821334,105289,28831,6862876,38341,0,904742680,393287450,3321450055,,,444924649,1.101724387
canneal,icc,mpx_no_narrow_bounds_only_write,1,4,4925050481,527409,115205,7144209,118809,0,1036698463,482906193,3843471534,,,545824251,1.371776244
canneal,icc,mpx_no_narrow_bounds_only_write,1,0,2298943556,2,2261,6962899,5854,0,861742042,367505126,3207847272,,,414632108,0.614830239
canneal,icc,mpx_no_narrow_bounds_only_write,1,1,2418271502,90,4515,4683514,2746,0,851576946,364457001,3147262550,,,410897267,0.63793898
canneal,icc,mpx_no_narrow_bounds_only_write,1,2,3270303023,7836,7433,6908952,6138,0,872208293,373814069,3242680800,,,416713477,0.862508862
canneal,icc,mpx_no_narrow_bounds_only_write,1,3,4175513402,105151,28836,6877277,52149,0,904403716,391157938,3320171290,,,443319283,1.105223549
canneal,icc,mpx_no_narrow_bounds_only_write,1,4,4909736656,539446,115533,7101456,124760,0,1034029245,483943117,3855898352,,,546002141,1.373378085
canneal,icc,mpx_no_narrow_bounds_only_write,1,0,2294845846,2,2312,6960115,8273,0,862468662,367756262,3206373843,,,413280562,0.614505263
canneal,icc,mpx_no_narrow_bounds_only_write,1,1,2408045007,118,4644,5114879,3420,0,854177767,365152989,3154705067,,,410294259,0.634913302
canneal,icc,mpx_no_narrow_bounds_only_write,1,2,3267895084,198,7711,6851163,4357,0,868269875,373581845,3240118860,,,417985153,0.862211638
canneal,icc,mpx_no_narrow_bounds_only_write,1,3,4185457868,98994,29042,6889321,43715,0,904062481,391996257,3322752661,,,445052532,1.105865388
canneal,icc,mpx_no_narrow_bounds_only_write,1,4,4951514569,527662,116322,7167893,120573,0,1036073848,483784273,3851773831,,,543616701,1.367378622
canneal,icc,mpx_no_narrow_bounds_only_write,1,0,2297213939,0,1807,7044651,5628,0,861774586,367486888,3208979728,,,413817184,0.614044337
canneal,icc,mpx_no_narrow_bounds_only_write,1,1,2433747361,4,5172,5090933,11649,0,854093128,365170988,3149990581,,,411635705,0.647603971
canneal,icc,mpx_no_narrow_bounds_only_write,1,2,3279012865,152,8259,6822544,5968,0,871201792,373991390,3241780342,,,416467813,0.865449274
canneal,icc,mpx_no_narrow_bounds_only_write,1,3,4174024595,105748,29375,6908588,44576,0,904929490,392150124,3324481069,,,446049816,1.102176126
canneal,icc,mpx_no_narrow_bounds_only_write,1,4,4961385122,477453,116212,7148824,152326,0,1042292192,483430284,3835146021,,,532521697,1.390151135
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,0,24127326965,45527,7245,27787924,58582,0,10618670361,6106781657,57824048856,,,2352972721,6.360449492
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,1,47505446607,42614,8773,54600264,39728,0,20950234369,12179300437,113558471276,,,4585714614,12.526416602
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,2,94146475400,58948,12299,109025586,106312,0,41546965581,24324535110,225574808928,,,9063837892,24.808457479
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,3,188018588804,132692,18225,218059937,145618,0,82673418354,48541441541,449391127435,,,18063033178,49.527676399
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,4,375944088797,191500,30505,428619715,243696,0,165124035165,97079775664,897601135365,,,36058652801,99.026091087
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,0,24295072542,64843,7153,27488512,47804,0,10637805855,6135223399,57731083647,,,2328998668,6.403292155
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,1,47497471828,23658,8322,54583564,21496,0,20994597884,12182000221,113446347018,,,4558000650,12.524822646
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,2,94638917304,82362,11840,108914845,101956,0,41522818688,24302570075,225482950503,,,9072223517,24.928495826
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,3,188436850821,115997,19139,218941141,162312,0,82634112371,48542486859,449481073190,,,18057487047,49.646989559
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,4,377392339606,211568,31036,427960449,275475,0,165123481794,97086604763,897644130101,,,36051492129,99.408211214
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,0,24104001662,37706,6857,27632631,37053,0,10637144455,6113058876,57639628451,,,2344174918,6.354742409
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,1,47574268528,58107,8553,54661674,53048,0,20937793831,12191804066,113664936568,,,4587754703,12.533207779
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,2,94845186718,59032,11321,108794869,93190,0,41552057518,24311436247,225474454461,,,9074645368,24.984943156
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,3,188185211369,99502,18295,218410132,120525,0,82662842880,48560116446,449442052615,,,18055423476,49.59723754
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,4,378562874561,180949,30038,427303133,216349,0,165078046117,97071838479,897766218761,,,36051235126,99.738424769
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,0,23999831212,27269,6968,27665984,17058,0,10646386277,6139778873,57704032363,,,2332267978,6.324661058
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,1,47464828522,46622,8913,54659244,45810,0,20955387456,12197876329,113556435432,,,4573086279,12.504105413
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,2,94835185831,63291,11840,108943005,81934,0,41517886510,24313384001,225584606592,,,9085217426,24.989156438
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,3,189145507182,106669,18465,218260262,164337,0,82641495576,48555473967,449506831894,,,18030804964,49.82531357
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,4,378182419911,178058,30576,426791796,288257,0,165049714648,97106168462,897624951164,,,36013462877,99.616111491
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,0,24064890235,42096,6880,27281898,44026,0,10699404539,6146712769,57593500369,,,2307177487,6.343688156
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,1,47749632227,42862,8063,54441778,21376,0,20971852361,12195105749,113650993011,,,4576505004,12.588132131
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,2,94586884695,87043,11980,108943321,111462,0,41534025389,24289660918,225551427285,,,9097906312,24.919657457
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,3,187864686002,111393,17508,218258554,113119,0,82628650451,48531877672,449487415963,,,18075072712,49.48971231
